measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,5426.0,55567.67,55567.67
2003-02-01,4948.0,50672.47,50672.47
2003-03-01,4821.0,49371.86,49371.86
2003-04-01,4245.0,43473.05,43473.05
2003-05-01,2880.0,29494.08,29494.08
2003-06-01,1092.0,11183.17,11183.17
2003-07-01,0.0,0.0,0.0
2003-08-01,285.0,2918.69,2918.69
2003-09-01,2937.0,30077.82,30077.82
2003-10-01,2275.0,23298.28,23298.28
2003-11-01,2242.0,22960.32,22960.32
2003-12-01,4433.0,45398.35,45398.35
2004-01-01,5882.0,58949.4,58949.4
2004-02-01,4881.0,48917.38,48917.38
2004-03-01,5518.0,55301.4,55301.4
2004-04-01,3843.0,38514.55,38514.55
2004-05-01,1828.0,18320.22,18320.22
2004-06-01,356.0,3567.83,3567.83
2004-07-01,0.0,0.0,0.0
2004-08-01,362.0,3627.96,3627.96
2004-09-01,1.0,10.02,10.02
2004-10-01,0.0,0.0,0.0
2004-11-01,3751.0,37592.52,37592.52
2004-12-01,6193.0,62066.25,62066.25
2005-01-01,5613.0,56124.39,56124.39
2005-02-01,5091.0,50904.91,50904.91
2005-03-01,3537.0,35366.46,35366.46
2005-04-01,3938.0,39376.06,39376.06
2005-05-01,3477.0,34766.52,34766.52
2005-06-01,2253.0,22527.75,22527.75
2005-07-01,85.0,849.92,849.92
2005-08-01,63.0,629.94,629.94
2005-09-01,2369.0,23687.63,23687.63
2005-10-01,1234.0,12338.77,12338.77
2005-11-01,3019.0,30186.98,30186.98
2005-12-01,5659.0,56584.34,56584.34
2006-01-01,5419.0,53751.0,53751.0
2006-02-01,5480.0,54356.0,54356.0
2006-03-01,4723.0,46847.0,46847.0
2006-04-01,4639.0,46014.0,46014.0
2006-05-01,2869.0,28458.0,28458.0
2006-06-01,1151.0,11417.0,11417.0
2006-07-01,0.0,0.0,0.0
2006-08-01,-2.0,0.0,0.0
2006-09-01,2289.0,22705.0,22705.0
2006-10-01,1831.0,18162.0,18162.0
2006-11-01,3189.0,31632.0,31632.0
2006-12-01,5444.0,53999.0,53999.0
2007-01-01,4970.0,49123.0,49123.0
2007-02-01,4313.0,42630.0,42630.0
2007-03-01,4929.0,48718.0,48718.0
2007-04-01,3815.0,37707.0,37707.0
2007-05-01,1789.0,17682.0,17682.0
2007-06-01,0.0,0.0,0.0
2007-07-01,0.0,0.0,0.0
2007-08-01,8.0,79.0,79.0
2007-09-01,0.0,0.0,0.0
2007-10-01,0.0,0.0,0.0
2007-11-01,0.0,0.0,0.0
2007-12-01,4428.0,43766.0,43766.0
2008-01-01,1152.015,11352.0,11352.0
2008-02-01,902.9970000000001,8898.0,8898.0
2008-03-01,1059.915,10444.0,10444.0
2008-04-01,1995.6960000000001,19666.0,19666.0
2008-05-01,2374.426,23398.0,23398.0
2008-06-01,2014.784,19854.0,19854.0
2008-07-01,2447.797,24121.0,24121.0
2008-08-01,2511.9230000000002,24752.0,24752.0
2008-09-01,1257.635,12393.0,12393.0
2008-10-01,806.594,7948.0,7948.0
2008-11-01,578.7,5703.0,5703.0
2008-12-01,628.518,6193.0,6193.0
2009-01-01,856.1360000000001,8356.0,8356.0
2009-02-01,1133.343,11061.0,11061.0
2009-03-01,1790.0620000000001,17471.0,17471.0
2009-04-01,2121.841,20709.0,20709.0
2009-05-01,2900.5950000000003,28310.0,28310.0
2009-06-01,2625.083,25621.0,25621.0
2009-07-01,2894.141,28247.0,28247.0
2009-08-01,2361.734,23051.0,23051.0
2009-09-01,1760.202,17180.0,17180.0
2009-10-01,1397.661,13641.0,13641.0
2009-11-01,975.226,9518.0,9518.0
2009-12-01,1022.976,9984.0,9984.0
2010-01-01,1292.537,12610.0,12610.0
2010-02-01,1406.105,13718.0,13718.0
2010-03-01,1971.8670000000002,19238.0,19238.0
2010-04-01,2495.327,24344.0,24344.0
2010-05-01,3811.746,37187.0,37187.0
2010-06-01,4288.725,41841.0,41841.0
2010-07-01,4036.277,39378.0,39378.0
2010-08-01,3406.556,33234.0,33234.0
2010-09-01,2557.913,24955.0,24955.0
2010-10-01,1912.191,18655.0,18655.0
2010-11-01,2003.182,19543.0,19543.0
2010-12-01,3157.574,30805.0,30805.0
2011-01-01,1490.984,14486.0,14486.0
2011-02-01,1087.879,10570.0,10570.0
2011-03-01,1775.802,17254.0,17254.0
2011-04-01,2097.08,20375.0,20375.0
2011-05-01,2329.4,22632.0,22632.0
2011-06-01,2265.964,22016.0,22016.0
2011-07-01,2274.871,22103.0,22103.0
2011-08-01,1841.593,17893.0,17893.0
2011-09-01,1477.835,14359.0,14359.0
2011-10-01,1039.67,10101.0,10101.0
