measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,84.545,702.0,1040.0,760.729,6215.0,9258.0
2003-02-01,76.35300000000001,634.0,939.0,687.017,5612.0,8361.0
2003-03-01,78.337,650.0,963.0,704.871,5758.0,8578.0
2003-04-01,70.70400000000001,587.0,870.0,636.196,5197.0,7742.0
2003-05-01,71.531,594.0,880.0,643.629,5258.0,7833.0
2003-06-01,79.34,658.0,976.0,713.9010000000001,5832.0,8688.0
2003-07-01,92.236,765.0,1134.0,829.937,6780.0,10100.0
2003-08-01,93.637,777.0,1152.0,842.539,6883.0,10254.0
2003-09-01,78.94,655.0,971.0,710.295,5803.0,8644.0
2003-10-01,75.645,628.0,930.0,680.65,5560.0,8283.0
2003-11-01,74.299,617.0,914.0,668.542,5461.0,8136.0
2003-12-01,83.854,696.0,1031.0,754.513,6164.0,9182.0
2004-01-01,49.21573,312.41,558.36,264.09727,1676.42,2996.25
2004-02-01,32.076389999999996,203.61,363.91,607.15161,3854.06,6888.26
2004-03-01,32.68786,207.49,370.85,690.24714,4381.52,7831.02
2004-04-01,43.836200000000005,278.26,497.33,689.5348,4377.0,7822.91
2004-05-01,41.498729999999995,263.42,470.81,792.12227,5028.2,8986.79
2004-06-01,35.932379999999995,228.09,407.66,864.40262,5487.02,9806.83
2004-07-01,45.12139,286.42,511.91,1051.01561,6671.59,11924.02
2004-08-01,48.319089999999996,306.72,548.19,1294.40291,8216.56,14685.33
2004-09-01,39.92829,253.46,453.0,1162.08771,7376.65,13184.14
2004-10-01,33.09213,210.06,375.44,1020.17887,6475.85,11574.17
2004-11-01,36.507600000000004,231.74,414.19,1001.3324,6356.22,11360.35
2004-12-01,28.23066,179.2,320.28,1078.86134,6848.36,12239.94
2005-01-01,36.83962,233.85,413.66,827.35738,5251.87,9290.08
2005-02-01,8.47811,53.82,95.2,733.47589,4655.93,8235.9
2005-03-01,7.27888,46.2,81.73,875.27012,5556.01,9828.1
2005-04-01,7.278919999999999,46.2,81.73,897.37208,5696.3,10076.22
2005-05-01,7.34174,46.6,82.44,727.98126,4621.04,8174.22
2005-06-01,8.89179,56.44,99.84,1238.51221,7861.78,13906.77
2005-07-01,16.84098,106.9,189.1,1595.99702,10131.0,17920.83
2005-08-01,14.91391,94.67,167.46,1706.36109,10831.57,19160.05
2005-09-01,8.30004,52.69,93.2,1128.77196,7165.17,12674.55
2005-10-01,11.635779999999999,73.86,130.65,780.60522,4955.09,8765.11
2005-11-01,7.8340000000000005,49.73,87.96,700.682,4447.76,7867.67
2005-12-01,21.464859999999998,136.25,241.02,757.03814,4805.5,8500.51
2006-01-01,25.84133,164.03,283.83,931.83367,5915.05,10234.77
2006-02-01,32.393989999999995,205.63,355.8,929.11701,5897.81,10204.94
2006-03-01,58.98471,374.42,647.86,1013.61529,6434.19,11133.04
2006-04-01,27.966649999999998,177.53,307.17,852.21235,5409.64,9360.26
2006-05-01,19.31539,122.61,212.15,826.70461,5247.72,9080.1
2006-06-01,18.598000000000003,118.06,204.27,1057.5130000000001,6712.84,11615.2
