measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2012-11-01,3575.239,44313.0,44313.0
2012-12-01,3372.761,41804.0,41804.0
2013-01-01,1929.776,20520.0,20520.0
2013-02-01,1777.637,18901.0,18901.0
2013-03-01,1714.42,18230.0,18230.0
2013-04-01,1475.269,15687.0,15687.0
2013-05-01,1557.997,16566.0,16566.0
2013-06-01,1843.22,19599.0,19599.0
2013-07-01,2338.839,24869.0,24869.0
2013-08-01,2385.294,25363.0,25363.0
2013-09-01,2379.332,25299.0,25299.0
2013-10-01,2064.497,21952.0,21952.0
2013-11-01,2036.359,21653.0,21653.0
2013-12-01,2371.36,25215.0,25215.0
2014-01-01,2356.644,24872.0,24872.0
2014-02-01,2200.698,23225.0,23225.0
2014-03-01,1909.722,20154.0,20154.0
2014-04-01,1815.885,19164.0,19164.0
2014-05-01,1831.026,19323.0,19323.0
2014-06-01,1805.072,19050.0,19050.0
2014-07-01,2553.963,26953.0,26953.0
2014-08-01,2636.327,27823.0,27823.0
2014-09-01,2757.651,29104.0,29104.0
2014-10-01,2720.393,28710.0,28710.0
2014-11-01,1966.028,20748.0,20748.0
2014-12-01,2138.591,22570.0,22570.0
2015-01-01,3279.279,32529.0,32529.0
2015-02-01,2428.21,24088.0,24088.0
2015-03-01,2844.719,28219.0,28219.0
2015-04-01,2729.847,27081.0,27081.0
2015-05-01,2665.047,26438.0,26438.0
2015-06-01,3747.517,37175.0,37175.0
2015-07-01,4226.724,41929.0,41929.0
2015-08-01,4458.415,44228.0,44228.0
2015-09-01,4427.612,43922.0,43922.0
2015-10-01,4265.113,42310.0,42310.0
2015-11-01,3144.768,31196.0,31196.0
2015-12-01,3363.749,33368.0,33368.0
2016-01-01,2901.004,29628.0,29628.0
2016-02-01,2302.314,23514.0,23514.0
2016-03-01,1790.582,18288.0,18288.0
2016-04-01,1712.381,17489.0,17489.0
2016-05-01,1848.424,18879.0,18879.0
2016-06-01,2812.061,28721.0,28721.0
2016-07-01,3316.869,33876.0,33876.0
2016-08-01,3668.578,37468.0,37468.0
2016-09-01,3037.012,31018.0,31018.0
2016-10-01,2995.79,30597.0,30597.0
2016-11-01,2303.507,23526.0,23526.0
2016-12-01,2608.478,26641.0,26641.0
