measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0
2024-05-01,528.0,1802.0,1802.0
2024-06-01,674.0,2300.0,2300.0
2024-07-01,685.0,2337.0,2337.0
2024-08-01,578.0,1972.0,1972.0
2024-09-01,509.0,1737.0,1737.0
2024-10-01,42.0,143.0,143.0
2024-11-01,26.0,89.0,89.0
2024-12-01,132.0,450.0,450.0
