measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2012-12-01,19157.0,182298.0,182298.0
2013-01-01,3302.971,31514.0,31514.0
2013-02-01,4615.822,44040.0,44040.0
2013-03-01,5115.43,48806.0,48806.0
2013-04-01,6297.674,60086.0,60086.0
2013-05-01,4413.125,42106.0,42106.0
2013-06-01,3929.359,37490.0,37490.0
2013-07-01,3722.184,35513.0,35513.0
2013-08-01,3971.912,37896.0,37896.0
2013-09-01,4860.652,46375.0,46375.0
2013-10-01,3698.153,35284.0,35284.0
2013-11-01,5192.996,49546.0,49546.0
2013-12-01,3548.722,33858.0,33858.0
2014-01-01,4343.343,41305.0,41305.0
2014-02-01,6844.47,65091.0,65091.0
2014-03-01,6330.436,60202.0,60202.0
2014-04-01,6186.276,58831.0,58831.0
2014-05-01,4304.291,40934.0,40934.0
2014-06-01,5081.652,48327.0,48327.0
2014-07-01,3951.425,37578.0,37578.0
2014-08-01,2780.673,26444.0,26444.0
2014-09-01,4093.859,38933.0,38933.0
2014-10-01,5002.291,47572.0,47572.0
2014-11-01,5589.465,53156.0,53156.0
2014-12-01,4675.819,44467.0,44467.0
2015-01-01,2600.154,24231.0,24231.0
2015-02-01,4406.767,41067.0,41067.0
2015-03-01,4981.839,46426.0,46426.0
2015-04-01,4726.017,44042.0,44042.0
2015-05-01,3215.816,29968.0,29968.0
2015-06-01,2999.127,27949.0,27949.0
2015-07-01,3134.603,29211.0,29211.0
2015-08-01,3556.087,33139.0,33139.0
2015-09-01,4050.602,37748.0,37748.0
2015-10-01,3862.099,35991.0,35991.0
2015-11-01,4773.188,44481.0,44481.0
2015-12-01,5949.701,55445.0,55445.0
2016-01-01,5109.424,47170.0,47170.0
2016-02-01,5742.134,53011.0,53011.0
2016-03-01,6692.167,61782.0,61782.0
2016-04-01,5651.329,52173.0,52173.0
2016-05-01,4406.365,40680.0,40680.0
2016-06-01,4648.595,42916.0,42916.0
2016-07-01,4926.248,45479.0,45479.0
2016-08-01,3443.59,31791.0,31791.0
2016-09-01,2268.812,20946.0,20946.0
2016-10-01,3795.223,35037.0,35037.0
2016-11-01,5342.212,49319.0,49319.0
2016-12-01,6853.901,63275.0,63275.0
2017-01-01,4710.585,43399.0,43399.0
2017-02-01,4607.764,42451.0,42451.0
2017-03-01,4854.976,44729.0,44729.0
2017-04-01,4813.369,44346.0,44346.0
2017-05-01,4605.191,42428.0,42428.0
2017-06-01,3475.921,32024.0,32024.0
2017-07-01,2868.085,26424.0,26424.0
2017-08-01,3117.359,28720.0,28720.0
2017-09-01,3237.61,29828.0,29828.0
2017-10-01,4896.132,45108.0,45108.0
2017-11-01,4682.478,43140.0,43140.0
2017-12-01,4967.53,45766.0,45766.0
2018-01-01,5083.553,46281.0,46281.0
2018-02-01,4719.551,42967.0,42967.0
2018-03-01,5949.687,54166.0,54166.0
2018-04-01,6003.663,54657.0,54657.0
2018-05-01,4466.328,40661.0,40661.0
2018-06-01,4942.068,44993.0,44993.0
2018-07-01,3943.996,35906.0,35906.0
2018-08-01,4090.06,37236.0,37236.0
2018-09-01,4160.909,37881.0,37881.0
2018-10-01,4394.262,40005.0,40005.0
2018-11-01,4823.581,43914.0,43914.0
2018-12-01,5047.342,45951.0,45951.0
2019-01-01,4753.497,42330.0,42330.0
2019-02-01,4710.207,41944.0,41944.0
2019-03-01,4660.376,41501.0,41501.0
2019-04-01,5012.627,44637.0,44637.0
2019-05-01,4613.75,41085.0,41085.0
2019-06-01,4157.432,37022.0,37022.0
2019-07-01,4264.314,37974.0,37974.0
2019-08-01,3857.259,34349.0,34349.0
2019-09-01,4903.319,43664.0,43664.0
2019-10-01,4756.783,42359.0,42359.0
2019-11-01,4817.672,42901.0,42901.0
2019-12-01,4781.764,42582.0,42582.0
2020-01-01,5485.391,48090.0,48090.0
2020-02-01,6592.658,57798.0,57798.0
2020-03-01,4774.431,41857.0,41857.0
2020-04-01,4601.626,40342.0,40342.0
2020-05-01,4954.547,43437.0,43437.0
2020-06-01,4751.033,41652.0,41652.0
2020-07-01,3883.353,34045.0,34045.0
2020-08-01,3815.596,33451.0,33451.0
2020-09-01,3041.997,26669.0,26669.0
2020-10-01,4778.087,41889.0,41889.0
2020-11-01,5187.066,45475.0,45475.0
2020-12-01,4666.215,40909.0,40909.0
2021-01-01,5500.836,48649.0,48649.0
2021-02-01,7057.17,62414.0,62414.0
2021-03-01,5461.471,48301.0,48301.0
2021-04-01,5722.187,50607.0,50607.0
2021-05-01,5772.523,51052.0,51052.0
2021-06-01,4243.939,37533.0,37533.0
