measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2016-04-01,599.287,5533.0,5533.0
2016-05-01,526.016,4856.0,4856.0
2016-06-01,621.904,5741.0,5741.0
2016-07-01,644.593,5951.0,5951.0
2016-08-01,848.048,7829.0,7829.0
2016-09-01,608.514,5618.0,5618.0
2016-10-01,468.237,4323.0,4323.0
2016-11-01,333.711,3081.0,3081.0
2016-12-01,539.69,4982.0,4982.0
2017-01-01,487.844,4495.0,4495.0
2017-02-01,595.55,5487.0,5487.0
2017-03-01,733.183,6755.0,6755.0
2017-04-01,798.605,7358.0,7358.0
2017-05-01,873.041,8043.0,8043.0
2017-06-01,746.71,6879.0,6879.0
2017-07-01,833.297,7677.0,7677.0
2017-08-01,752.298,6931.0,6931.0
2017-09-01,722.442,6656.0,6656.0
2017-10-01,629.086,5796.0,5796.0
2017-11-01,555.654,5119.0,5119.0
2017-12-01,454.29,4185.0,4185.0
2018-01-01,515.262,4691.0,4691.0
2018-02-01,451.636,4112.0,4112.0
2018-03-01,652.421,5940.0,5940.0
2018-04-01,801.11,7293.0,7293.0
2018-05-01,795.773,7245.0,7245.0
2018-06-01,856.088,7794.0,7794.0
2018-07-01,808.319,7359.0,7359.0
2018-08-01,825.368,7514.0,7514.0
2018-09-01,546.446,4975.0,4975.0
2018-10-01,588.344,5356.0,5356.0
2018-11-01,426.665,3884.0,3884.0
2018-12-01,352.568,3210.0,3210.0
2019-01-01,455.465,4056.0,4056.0
2019-02-01,438.967,3909.0,3909.0
2019-03-01,727.326,6477.0,6477.0
2019-04-01,747.427,6656.0,6656.0
2019-05-01,849.13,7562.0,7562.0
2019-06-01,822.898,7328.0,7328.0
2019-07-01,914.826,8147.0,8147.0
2019-08-01,814.664,7255.0,7255.0
2019-09-01,742.913,6616.0,6616.0
2019-10-01,589.076,5246.0,5246.0
2019-11-01,507.31,4518.0,4518.0
2019-12-01,449.998,4007.0,4007.0
2020-01-01,440.708,3864.0,3864.0
2020-02-01,452.918,3971.0,3971.0
2020-03-01,579.326,5079.0,5079.0
2020-04-01,786.877,6899.0,6899.0
2020-05-01,787.502,6904.0,6904.0
2020-06-01,766.142,6717.0,6717.0
2020-07-01,856.988,7513.0,7513.0
2020-08-01,688.126,6033.0,6033.0
2020-09-01,582.786,5109.0,5109.0
2020-10-01,590.843,5180.0,5180.0
2020-11-01,494.159,4332.0,4332.0
2020-12-01,417.625,3661.0,3661.0
2021-01-01,395.163,3495.0,3495.0
2021-02-01,386.023,3414.0,3414.0
2021-03-01,633.265,5601.0,5601.0
2021-04-01,850.934,7526.0,7526.0
2021-05-01,857.532,7584.0,7584.0
2021-06-01,789.961,6986.0,6986.0
2021-07-01,853.559,7549.0,7549.0
2021-08-01,777.953,6880.0,6880.0
2021-09-01,727.723,6436.0,6436.0
2021-10-01,597.504,5284.0,5284.0
2021-11-01,561.896,4969.0,4969.0
2021-12-01,410.487,3630.0,3630.0
2022-01-01,464.281,1584.0,1584.0
2022-02-01,518.064,1768.0,1768.0
2022-03-01,675.514,2305.0,2305.0
2022-04-01,876.853,2992.0,2992.0
2022-05-01,831.151,2836.0,2836.0
2022-06-01,878.375,2997.0,2997.0
2022-07-01,782.019,2668.0,2668.0
2022-08-01,760.72,2596.0,2596.0
2022-09-01,712.211,2430.0,2430.0
2022-10-01,597.155,2037.0,2037.0
2022-11-01,466.337,1591.0,1591.0
2022-12-01,365.32,1246.0,1246.0
2023-01-01,459.0,1566.0,1566.0
2023-02-01,487.0,1662.0,1662.0
2023-03-01,736.0,2511.0,2511.0
2023-04-01,718.0,2450.0,2450.0
2023-05-01,790.0,2695.0,2695.0
2023-06-01,800.0,2730.0,2730.0
2023-07-01,828.0,2825.0,2825.0
2023-08-01,808.0,2757.0,2757.0
2023-09-01,748.0,2552.0,2552.0
2023-10-01,727.0,2481.0,2481.0
2023-11-01,572.0,1952.0,1952.0
2023-12-01,470.0,1604.0,1604.0
2024-01-01,529.0,1805.0,1805.0
2024-02-01,603.0,2057.0,2057.0
2024-03-01,679.0,2317.0,2317.0
2024-04-01,746.0,2545.0,2545.0
2024-05-01,702.0,2395.0,2395.0
2024-06-01,789.0,2692.0,2692.0
2024-07-01,742.0,2532.0,2532.0
2024-08-01,820.0,2798.0,2798.0
2024-09-01,516.0,1761.0,1761.0
2024-10-01,696.0,2375.0,2375.0
2024-11-01,415.0,1416.0,1416.0
2024-12-01,297.0,1013.0,1013.0
