measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2005-01-01,382.743,3827.04,3827.04
2005-02-01,366.65,3666.13,3666.13
2005-03-01,521.7230000000001,5216.71,5216.71
2005-04-01,490.744,4906.95,4906.95
2005-05-01,498.271,4982.22,4982.22
2005-06-01,428.607,4285.64,4285.64
2005-07-01,321.994,3219.62,3219.62
2005-08-01,280.12600000000003,2800.98,2800.98
2005-09-01,402.213,4021.73,4021.73
2005-10-01,425.182,4251.4,4251.4
2005-11-01,603.3480000000001,6032.88,6032.88
2005-12-01,482.399,4823.5,4823.5
2006-01-01,609.971,6050.0,6050.0
2006-02-01,495.858,4918.0,4918.0
2006-03-01,506.39700000000005,5023.0,5023.0
2006-04-01,508.93100000000004,5048.0,5048.0
2006-05-01,478.98400000000004,4751.0,4751.0
2006-06-01,321.37100000000004,3188.0,3188.0
2006-07-01,327.764,3251.0,3251.0
2006-08-01,283.66700000000003,2814.0,2814.0
2006-09-01,346.36,3436.0,3436.0
2006-10-01,491.625,4876.0,4876.0
2006-11-01,555.1840000000001,5507.0,5507.0
2006-12-01,596.8870000000001,5921.0,5921.0
2007-01-01,647.979,6405.0,6405.0
2007-02-01,455.493,4502.0,4502.0
2007-03-01,630.049,6227.0,6227.0
2007-04-01,563.3670000000001,5568.0,5568.0
2007-05-01,611.3860000000001,6043.0,6043.0
2007-06-01,382.11400000000003,3777.0,3777.0
2007-07-01,293.483,2901.0,2901.0
2007-08-01,229.554,2269.0,2269.0
2007-09-01,523.921,5178.0,5178.0
2007-10-01,539.75,5335.0,5335.0
2007-11-01,503.826,4980.0,4980.0
2007-12-01,419.077,4142.0,4142.0
2008-01-01,498.137,4909.0,4909.0
2008-02-01,404.286,3984.0,3984.0
2008-03-01,420.11,4140.0,4140.0
2008-04-01,550.789,5427.0,5427.0
2008-05-01,505.307,4979.0,4979.0
2008-06-01,319.42900000000003,3148.0,3148.0
2008-07-01,284.56100000000004,2804.0,2804.0
2008-08-01,313.344,3088.0,3088.0
2008-09-01,444.745,4383.0,4383.0
2008-10-01,504.696,4973.0,4973.0
2008-11-01,576.3290000000001,5679.0,5679.0
2008-12-01,747.267,7364.0,7364.0
2009-01-01,491.71700000000004,4799.0,4799.0
2009-02-01,496.353,4844.0,4844.0
2009-03-01,541.2370000000001,5282.0,5282.0
2009-04-01,544.448,5314.0,5314.0
2009-05-01,479.483,4680.0,4680.0
2009-06-01,291.10200000000003,2841.0,2841.0
2009-07-01,261.61400000000003,2553.0,2553.0
2009-08-01,310.796,3033.0,3033.0
2009-09-01,253.961,2479.0,2479.0
2009-10-01,407.002,3972.0,3972.0
2009-11-01,399.627,3900.0,3900.0
2009-12-01,446.66,4359.0,4359.0
2010-01-01,453.684,4426.0,4426.0
2010-02-01,282.753,2759.0,2759.0
2010-03-01,462.57500000000005,4513.0,4513.0
2010-04-01,496.978,4849.0,4849.0
2010-05-01,453.502,4424.0,4424.0
2010-06-01,302.95500000000004,2956.0,2956.0
2010-07-01,276.339,2696.0,2696.0
2010-08-01,338.802,3305.0,3305.0
2010-09-01,354.391,3457.0,3457.0
2010-10-01,445.25600000000003,4344.0,4344.0
2010-11-01,520.618,5079.0,5079.0
2010-12-01,472.14700000000005,4606.0,4606.0
2011-01-01,379.96,3692.0,3692.0
2011-02-01,560.412,5445.0,5445.0
2011-03-01,434.893,4225.0,4225.0
2011-04-01,513.466,4989.0,4989.0
2011-05-01,564.626,5486.0,5486.0
2011-06-01,384.484,3736.0,3736.0
2011-07-01,236.077,2294.0,2294.0
2011-08-01,216.063,2099.0,2099.0
2011-09-01,284.66,2766.0,2766.0
2011-10-01,578.519,5621.0,5621.0
2011-11-01,637.134,6190.0,6190.0
2011-12-01,578.706,5623.0,5623.0
2012-01-01,492.756,4689.0,4689.0
2012-02-01,358.263,3409.0,3409.0
2012-03-01,422.632,4022.0,4022.0
2012-04-01,462.518,4401.0,4401.0
2012-05-01,450.614,4288.0,4288.0
2012-06-01,351.406,3344.0,3344.0
2012-07-01,230.564,2194.0,2194.0
2012-08-01,245.23,2334.0,2334.0
2012-09-01,301.38,2868.0,2868.0
2012-10-01,482.19,4589.0,4589.0
2012-11-01,449.326,4276.0,4276.0
2012-12-01,374.121,3560.0,3560.0
2013-01-01,533.785,5093.0,5093.0
2013-02-01,408.315,3896.0,3896.0
2013-03-01,436.019,4160.0,4160.0
2013-04-01,473.1,4514.0,4514.0
2013-05-01,463.347,4421.0,4421.0
2013-06-01,328.802,3137.0,3137.0
2013-07-01,300.949,2871.0,2871.0
2013-08-01,220.656,2105.0,2105.0
2013-09-01,358.878,3424.0,3424.0
2013-10-01,409.771,3910.0,3910.0
2013-11-01,549.524,5243.0,5243.0
2013-12-01,401.854,3834.0,3834.0
2014-01-01,641.884,6104.0,6104.0
2014-02-01,531.675,5056.0,5056.0
2014-03-01,560.907,5334.0,5334.0
2014-04-01,586.383,5577.0,5577.0
2014-05-01,446.843,4249.0,4249.0
2014-06-01,362.567,3448.0,3448.0
2014-07-01,364.053,3462.0,3462.0
2014-08-01,173.548,1650.0,1650.0
2014-09-01,375.114,3567.0,3567.0
2014-10-01,501.321,4768.0,4768.0
2014-11-01,628.046,5973.0,5973.0
2014-12-01,493.659,4695.0,4695.0
2015-01-01,524.033,4883.0,4883.0
2015-02-01,477.894,4453.0,4453.0
2015-03-01,522.41,4868.0,4868.0
2015-04-01,542.176,5053.0,5053.0
2015-05-01,497.851,4639.0,4639.0
2015-06-01,278.211,2593.0,2593.0
2015-07-01,246.607,2298.0,2298.0
2015-08-01,327.357,3051.0,3051.0
2015-09-01,370.432,3452.0,3452.0
2015-10-01,499.943,4659.0,4659.0
2015-11-01,608.301,5669.0,5669.0
2015-12-01,500.785,4667.0,4667.0
2016-01-01,439.272,4055.0,4055.0
2016-02-01,473.182,4368.0,4368.0
2016-03-01,452.33,4176.0,4176.0
2016-04-01,571.687,5278.0,5278.0
2016-05-01,348.685,3219.0,3219.0
2016-06-01,336.444,3106.0,3106.0
2016-07-01,265.521,2451.0,2451.0
2016-08-01,220.482,2035.0,2035.0
2016-09-01,418.431,3863.0,3863.0
2016-10-01,478.441,4417.0,4417.0
2016-11-01,498.125,4599.0,4599.0
2016-12-01,665.4,6143.0,6143.0
2017-01-01,445.307,4103.0,4103.0
2017-02-01,526.026,4846.0,4846.0
2017-03-01,531.133,4893.0,4893.0
2017-04-01,476.918,4394.0,4394.0
2017-05-01,437.889,4034.0,4034.0
2017-06-01,345.608,3184.0,3184.0
2017-07-01,234.503,2160.0,2160.0
2017-08-01,198.49,1829.0,1829.0
2017-09-01,370.196,3411.0,3411.0
2017-10-01,542.169,4995.0,4995.0
2017-11-01,524.507,4832.0,4832.0
2017-12-01,521.254,4802.0,4802.0
2018-01-01,457.145,4162.0,4162.0
2018-02-01,391.232,3562.0,3562.0
2018-03-01,422.359,3845.0,3845.0
2018-04-01,379.1,3451.0,3451.0
2018-05-01,299.314,2725.0,2725.0
2018-06-01,350.353,3190.0,3190.0
2018-07-01,236.58,2154.0,2154.0
2018-08-01,241.484,2198.0,2198.0
2018-09-01,350.44,3190.0,3190.0
2018-10-01,374.302,3408.0,3408.0
2018-11-01,370.815,3376.0,3376.0
2018-12-01,368.876,3358.0,3358.0
2019-01-01,429.959,3829.0,3829.0
2019-02-01,349.383,3111.0,3111.0
2019-03-01,438.554,3905.0,3905.0
2019-04-01,360.916,3214.0,3214.0
2019-05-01,391.849,3489.0,3489.0
2019-06-01,287.769,2563.0,2563.0
2019-07-01,255.038,2271.0,2271.0
2019-08-01,231.036,2057.0,2057.0
2019-09-01,400.676,3568.0,3568.0
2019-10-01,516.195,4597.0,4597.0
2019-11-01,453.589,4039.0,4039.0
2019-12-01,402.036,3580.0,3580.0
2020-01-01,385.555,3380.0,3380.0
2020-02-01,497.535,4362.0,4362.0
2020-03-01,494.53,4336.0,4336.0
2020-04-01,412.812,3619.0,3619.0
2020-05-01,355.624,3118.0,3118.0
2020-06-01,386.509,3389.0,3389.0
2020-07-01,262.011,2297.0,2297.0
2020-08-01,350.792,3075.0,3075.0
2020-09-01,369.783,3242.0,3242.0
2020-10-01,376.466,3300.0,3300.0
2020-11-01,444.425,3896.0,3896.0
2020-12-01,405.958,3559.0,3559.0
2021-01-01,377.341,3337.0,3337.0
2021-02-01,299.182,2646.0,2646.0
2021-03-01,464.068,4104.0,4104.0
2021-04-01,499.758,4420.0,4420.0
2021-05-01,412.803,3651.0,3651.0
2021-06-01,319.896,2829.0,2829.0
