measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2020-01-01,42.198,370.0,370.0
2020-02-01,43.476,381.0,381.0
2020-03-01,59.775,524.0,524.0
2020-04-01,73.046,640.0,640.0
2020-05-01,84.502,741.0,741.0
2020-06-01,71.627,628.0,628.0
2020-07-01,77.566,680.0,680.0
2020-08-01,70.61,619.0,619.0
2020-09-01,55.671,488.0,488.0
2020-10-01,56.816,498.0,498.0
2020-11-01,47.248,414.0,414.0
2020-12-01,45.465,399.0,399.0
2021-01-01,124.237,1099.0,1099.0
2021-02-01,126.337,1117.0,1117.0
2021-03-01,196.264,1736.0,1736.0
2021-04-01,225.822,1997.0,1997.0
2021-05-01,273.293,2417.0,2417.0
2021-06-01,215.222,1903.0,1903.0
2021-07-01,220.574,1951.0,1951.0
2021-08-01,201.819,1785.0,1785.0
2021-09-01,203.027,1796.0,1796.0
2021-10-01,177.534,1570.0,1570.0
2021-11-01,172.174,1523.0,1523.0
2021-12-01,110.697,979.0,979.0
2022-01-01,126.627,432.0,432.0
2022-02-01,140.731,480.0,480.0
2022-03-01,177.465,606.0,606.0
2022-04-01,201.021,686.0,686.0
2022-05-01,214.661,732.0,732.0
2022-06-01,219.203,748.0,748.0
2022-07-01,190.569,650.0,650.0
2022-08-01,167.966,573.0,573.0
2022-09-01,170.668,582.0,582.0
2022-10-01,180.641,616.0,616.0
2022-11-01,105.544,360.0,360.0
2022-12-01,100.904,344.0,344.0
2023-01-01,118.0,403.0,403.0
2023-02-01,144.0,491.0,491.0
2023-03-01,140.0,478.0,478.0
2023-04-01,183.0,624.0,624.0
2023-05-01,173.0,590.0,590.0
2023-06-01,178.0,607.0,607.0
2023-07-01,166.0,566.0,566.0
2023-08-01,165.0,563.0,563.0
2023-09-01,161.0,549.0,549.0
2023-10-01,174.0,594.0,594.0
2023-11-01,135.0,461.0,461.0
2023-12-01,138.0,471.0,471.0
2024-01-01,162.0,553.0,553.0
2024-02-01,162.0,553.0,553.0
2024-03-01,176.0,601.0,601.0
2024-04-01,219.0,747.0,747.0
2024-05-01,194.0,662.0,662.0
2024-06-01,229.0,781.0,781.0
2024-07-01,224.0,764.0,764.0
2024-08-01,235.0,802.0,802.0
2024-09-01,140.0,478.0,478.0
2024-10-01,173.0,590.0,590.0
2024-11-01,146.0,498.0,498.0
2024-12-01,169.0,577.0,577.0
