measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2024-01-01,204.0,696.0,696.0
2024-02-01,190.0,648.0,648.0
2024-03-01,26.0,89.0,89.0
2024-04-01,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0
2024-06-01,288.0,983.0,983.0
2024-07-01,189.0,645.0,645.0
2024-08-01,448.0,1529.0,1529.0
2024-09-01,617.0,2105.0,2105.0
2024-10-01,608.0,2074.0,2074.0
2024-11-01,465.0,1587.0,1587.0
2024-12-01,384.0,1310.0,1310.0
