measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2017-01-01,3426.748,30937.0,30937.0
2017-02-01,2260.186,20405.0,20405.0
2017-03-01,4526.893,40869.0,40869.0
2017-04-01,4940.766,44606.0,44606.0
2017-05-01,3606.703,32561.0,32561.0
2017-06-01,5969.075,53890.0,53890.0
2017-07-01,9321.986,84160.0,84160.0
2017-08-01,5600.976,50567.0,50567.0
2017-09-01,4331.467,39105.0,39105.0
2017-10-01,6123.853,55287.0,55287.0
2017-11-01,5329.056,48111.0,48111.0
2017-12-01,5138.291,46389.0,46389.0
2018-01-01,3594.322,31789.0,31789.0
2018-02-01,3699.594,32721.0,32721.0
2018-03-01,4485.5,39672.0,39672.0
2018-04-01,4166.252,36848.0,36848.0
2018-05-01,6380.027,56427.0,56427.0
2018-06-01,6275.426,55502.0,55502.0
2018-07-01,7782.05,68828.0,68828.0
2018-08-01,5792.826,51234.0,51234.0
2018-09-01,5229.522,46252.0,46252.0
2018-10-01,3837.805,33943.0,33943.0
2018-11-01,3507.841,31024.0,31024.0
2018-12-01,3235.835,28619.0,28619.0
2019-01-01,4088.798,37334.0,37334.0
2019-02-01,3631.419,33159.0,33159.0
2019-03-01,3125.374,28539.0,28539.0
2019-04-01,2668.059,24363.0,24363.0
2019-05-01,7240.475,66114.0,66114.0
2019-06-01,7047.579,64353.0,64353.0
2019-07-01,7766.62,70919.0,70919.0
2019-08-01,8434.893,77020.0,77020.0
2019-09-01,6273.595,57285.0,57285.0
2019-10-01,6790.208,62003.0,62003.0
2019-11-01,3733.831,34095.0,34095.0
2019-12-01,4403.149,40206.0,40206.0
2020-01-01,4684.468,42588.0,42588.0
2020-02-01,3951.856,35930.0,35930.0
2020-03-01,3395.935,30875.0,30875.0
2020-04-01,2919.921,26548.0,26548.0
2020-05-01,2698.176,24531.0,24531.0
2020-06-01,4165.205,37870.0,37870.0
2020-07-01,6074.574,55229.0,55229.0
2020-08-01,4255.996,38695.0,38695.0
2020-09-01,2874.931,26139.0,26139.0
2020-10-01,3195.054,29049.0,29049.0
2020-11-01,2475.767,22509.0,22509.0
2020-12-01,3812.117,34659.0,34659.0
2021-01-01,4211.35,41199.0,41199.0
2021-02-01,3972.536,38862.0,38862.0
2021-03-01,5878.741,57510.0,57510.0
2021-04-01,6497.755,63564.0,63564.0
2021-05-01,2948.439,28844.0,28844.0
2021-06-01,5075.821,49655.0,49655.0
2021-07-01,5785.811,56600.0,56600.0
2021-08-01,6148.255,60145.0,60145.0
2021-09-01,4494.345,43966.0,43966.0
2021-10-01,3684.524,36044.0,36044.0
2021-11-01,3800.769,37181.0,37181.0
2021-12-01,4726.654,46239.0,46239.0
2022-01-01,6767.451,61543.0,61543.0
2022-02-01,6977.185,63449.0,63449.0
2022-03-01,6807.896,61910.0,61910.0
2022-04-01,3911.233,35568.0,35568.0
2022-05-01,6760.007,61474.0,61474.0
2022-06-01,7529.568,68473.0,68473.0
2022-07-01,10272.474,93416.0,93416.0
2022-08-01,10586.433,96271.0,96271.0
2022-09-01,6968.704,63373.0,63373.0
2022-10-01,8911.997,81044.0,81044.0
2022-11-01,9379.549,85295.0,85295.0
2022-12-01,7578.503,68917.0,68917.0
2023-01-01,5825.114,51953.0,51953.0
2023-02-01,5877.105,52418.0,52418.0
2023-03-01,6510.764,58069.0,58069.0
2023-04-01,5216.887,46529.0,46529.0
2023-05-01,8147.863,72670.0,72670.0
2023-06-01,9172.62,81810.0,81810.0
2023-07-01,9893.82,88242.0,88242.0
2023-08-01,12035.612,107345.0,107345.0
2023-09-01,8730.921,77870.0,77870.0
2023-10-01,8152.562,72712.0,72712.0
2023-11-01,7043.113,62817.0,62817.0
2023-12-01,6567.619,58576.0,58576.0
2024-01-01,7916.947,69904.0,69904.0
2024-02-01,7547.452,66643.0,66643.0
2024-03-01,8888.04,78480.0,78480.0
2024-04-01,7162.363,63242.0,63242.0
2024-05-01,9649.582,85204.0,85204.0
2024-06-01,10278.851,90760.0,90760.0
2024-07-01,14219.699,125557.0,125557.0
2024-08-01,12922.644,114104.0,114104.0
2024-09-01,9837.479,86863.0,86863.0
2024-10-01,7045.925,62214.0,62214.0
2024-11-01,9145.155,80749.0,80749.0
2024-12-01,7126.863,62929.0,62929.0
