measured_on,Bituminous Coal - Combustion (Gas) Turbine (including jet engine design) - Coal - Generation,Bituminous Coal - Combustion (Gas) Turbine (including jet engine design) - Coal - Quantity Consumed For Electricity,Bituminous Coal - Combustion (Gas) Turbine (including jet engine design) - Coal - Total Fuel Consumed,"Bituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Generation","Bituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Quantity Consumed For Electricity","Bituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Total Fuel Consumed",Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,"Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Total Fuel Consumed",Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed,"Natural Gas - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Natural Gas - Generation","Natural Gas - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Natural Gas - Total Fuel Consumed"
2004-04-01,,,,118092.0,1301983.0,1301983.0,0.0,0.0,0.0,309.0,3411.0,3411.0,0.0,0.0,0.0,,,
2004-05-01,,,,113207.0,1182723.0,1182723.0,0.0,0.0,0.0,531.0,5552.0,5552.0,0.0,0.0,0.0,,,
2004-06-01,,,,93537.0,1019829.0,1019829.0,0.0,146.0,146.0,683.0,7447.0,7447.0,0.0,0.0,0.0,,,
2004-07-01,,,,112200.0,1255470.0,1255470.0,0.0,0.0,0.0,515.0,5762.0,5762.0,0.0,0.0,0.0,,,
2004-08-01,,,,91004.0,1021839.0,1021839.0,64.0,1346.0,1346.0,637.0,7155.0,7155.0,0.0,0.0,0.0,,,
2004-09-01,,,,86817.0,930700.0,930700.0,0.0,0.0,0.0,643.0,6897.0,6897.0,0.0,0.0,0.0,,,
2004-10-01,,,,28576.0,325167.0,325167.0,47.0,854.0,854.0,529.0,6014.0,6014.0,0.0,0.0,0.0,,,
2004-11-01,,,,25338.0,307371.0,307371.0,0.0,0.0,0.0,343.0,4165.0,4165.0,0.0,0.0,0.0,,,
2004-12-01,,,,109528.0,1063450.0,1063450.0,52.0,846.0,846.0,300.0,2916.0,2916.0,0.0,0.0,0.0,,,
2005-01-01,,,,103170.0,1064182.32,1064182.32,113.0,1948.05,1948.05,448.0,4914.0,4914.0,0.0,0.0,0.0,,,
2005-02-01,,,,102162.0,1055768.34,1055768.34,0.0,0.0,0.0,89.0,924.3,924.3,0.0,0.0,0.0,,,
2005-03-01,,,,121093.0,1267507.76,1267507.76,0.0,0.0,0.0,177.0,1848.6,1848.6,0.0,0.0,0.0,,,
2005-04-01,,,,62827.0,713972.12,713972.12,0.0,0.0,0.0,511.0,5809.05,5809.05,0.0,0.0,0.0,,,
2005-05-01,,,,63428.0,678479.52,678479.52,0.0,0.0,0.0,623.0,6663.15,6663.15,0.0,0.0,0.0,,,
2005-06-01,,,,97915.0,1032685.74,1032685.74,68.0,1269.45,1269.45,571.0,6048.9,6048.9,0.0,0.0,0.0,,,
2005-07-01,,,,123134.0,1283318.1,1283318.1,361.0,5662.8,5662.8,214.0,2228.85,2228.85,0.0,0.0,0.0,,,
2005-08-01,,,,131331.0,1387636.56,1387636.56,73.0,1374.75,1374.75,446.0,4715.1,4715.1,0.0,0.0,0.0,,,
2005-09-01,,,,123911.0,1299302.18,1299302.18,0.0,0.0,0.0,52.0,549.9,549.9,0.0,0.0,0.0,,,
2005-10-01,,,,120790.0,1227671.66,1227671.66,183.0,3211.65,3211.65,504.0,5118.75,5118.75,0.0,0.0,0.0,,,
2005-11-01,,,,107247.0,1141993.02,1141993.02,0.0,0.0,0.0,78.0,859.95,859.95,0.0,0.0,0.0,,,
2005-12-01,,,,112325.0,1234075.22,1234075.22,0.0,46.8,46.8,135.0,1485.9,1485.9,0.0,0.0,0.0,,,
2006-01-01,,,,75549.0,852604.0,852604.0,0.0,0.0,0.0,769.0,8681.0,8681.0,0.0,0.0,0.0,,,
2006-02-01,,,,107343.0,1131726.0,1131726.0,63.0,1032.0,1032.0,90.0,950.0,950.0,0.0,0.0,0.0,,,
2006-03-01,,,,102428.0,1047206.0,1047206.0,-595.0,17.0,17.0,435.0,4448.0,4448.0,0.0,0.0,0.0,,,
2006-04-01,,,,111687.0,1117756.0,1117756.0,-188.0,0.0,0.0,147.0,1475.0,1475.0,0.0,0.0,0.0,,,
2006-05-01,,,,88526.0,973906.0,973906.0,-682.0,23.0,23.0,386.0,4244.0,4244.0,0.0,0.0,0.0,,,
2006-06-01,,,,104803.0,1176982.0,1176982.0,-308.0,0.0,0.0,338.0,3795.0,3795.0,0.0,0.0,0.0,,,
2006-07-01,,,,123197.0,1339441.0,1339441.0,-301.0,927.0,927.0,409.0,3749.0,3749.0,0.0,0.0,0.0,,,
2006-08-01,,,,126266.0,1323993.0,1323993.0,57.0,7276.0,7276.0,293.0,3072.0,3072.0,0.0,0.0,0.0,,,
2006-09-01,,,,63528.0,708190.0,708190.0,-967.0,0.0,0.0,0.0,1096.0,1096.0,0.0,0.0,0.0,,,
2006-10-01,,,,63615.0,699346.0,699346.0,-1022.0,0.0,0.0,628.0,6909.0,6909.0,0.0,0.0,0.0,,,
2006-11-01,,,,98134.0,992917.0,992917.0,-433.0,0.0,0.0,506.0,5119.0,5119.0,0.0,0.0,0.0,,,
2006-12-01,,,,92612.0,1003844.0,1003844.0,-645.0,0.0,0.0,75.0,816.0,816.0,0.0,0.0,0.0,,,
2007-01-01,,,,101751.783,1055599.0,1055599.0,-510.0,641.0,641.0,233.217,2419.0,2419.0,0.0,0.0,0.0,,,
2007-02-01,,,,101690.051,1120286.0,1120286.0,-164.0,1294.0,1294.0,3768.949,41521.0,41521.0,0.0,0.0,0.0,,,
2007-03-01,,,,123524.087,1359676.0,1359676.0,-116.0,0.0,0.0,203.913,2245.0,2245.0,-116.0,0.0,0.0,,,
2007-04-01,,,,120860.931,1303375.0,1303375.0,-108.0,0.0,0.0,114.069,1230.0,1230.0,-108.0,0.0,0.0,,,
2007-05-01,,,,98989.509,1076986.0,1076986.0,-307.5,0.0,0.0,373.49100000000004,4064.0,4064.0,-307.5,0.0,0.0,,,
2007-06-01,,,,126123.48300000001,1412177.0,1412177.0,262.0,7562.0,7562.0,88.51700000000001,991.0,991.0,0.0,0.0,0.0,,,
2007-07-01,,,,131719.461,1488487.0,1488487.0,-83.5,0.0,0.0,98.539,1114.0,1114.0,-83.5,0.0,0.0,,,
2007-08-01,,,,136908.523,1542168.0,1542168.0,-188.0,1597.0,1597.0,102.47800000000001,1154.0,1154.0,0.0,0.0,0.0,,,
2007-09-01,,,,98957.955,1070384.0,1070384.0,-994.0,391.0,391.0,125.045,1353.0,1353.0,0.0,0.0,0.0,,,
2007-10-01,,,,78460.562,929815.0,929815.0,-2147.0,1026.0,1026.0,309.438,3667.0,3667.0,0.0,0.0,0.0,,,
2007-11-01,,,,118251.19,1290127.0,1290127.0,-661.0,52.0,52.0,245.81,2682.0,2682.0,0.0,0.0,0.0,,,
2007-12-01,,,,128385.706,1389328.0,1389328.0,-114.0,0.0,0.0,122.29400000000001,1323.0,1323.0,-114.0,0.0,0.0,,,
2008-01-01,,,,118458.285,1298228.0,1298228.0,-189.0,1143.0,1143.0,136.715,1498.0,1498.0,0.0,0.0,0.0,,,
2008-02-01,,,,106549.215,1150583.0,1150583.0,-166.5,0.0,0.0,443.785,4792.0,4792.0,-166.5,0.0,0.0,,,
2008-03-01,,,,109951.332,1222453.0,1222453.0,-260.0,0.0,0.0,358.668,3988.0,3988.0,-260.0,0.0,0.0,,,
2008-04-01,,,,52197.229,609122.0,609122.0,-168.0,0.0,0.0,277.771,3241.0,3241.0,-168.0,0.0,0.0,,,
2008-05-01,,,,112328.691,1269456.0,1269456.0,-105.0,0.0,0.0,156.309,1766.0,1766.0,-105.0,0.0,0.0,,,
2008-06-01,,,,115449.302,1239807.0,1239807.0,-234.0,3207.0,3207.0,255.698,2746.0,2746.0,0.0,0.0,0.0,,,
2008-07-01,,,,127681.534,1461467.0,1461467.0,-176.0,262.0,262.0,134.466,1539.0,1539.0,,,,0.0,0.0,0.0
2008-08-01,,,,80460.638,905525.0,905525.0,-1214.0,647.0,647.0,398.362,4483.0,4483.0,,,,0.0,0.0,0.0
2008-09-01,,,,81311.471,925284.0,925284.0,-781.0,0.0,0.0,354.529,4034.0,4034.0,,,,0.0,0.0,0.0
2008-10-01,,,,82499.633,910398.0,910398.0,-788.0,0.0,0.0,501.367,5533.0,5533.0,,,,0.0,0.0,0.0
2008-11-01,,,,92239.801,999340.0,999340.0,-784.0,0.0,0.0,525.1990000000001,5690.0,5690.0,,,,0.0,0.0,0.0
2008-12-01,,,,123987.641,1400657.0,1400657.0,-374.0,0.0,0.0,284.35900000000004,3212.0,3212.0,,,,0.0,0.0,0.0
2009-01-01,,,,138402.893,1520605.0,1520605.0,-97.0,0.0,0.0,97.107,1067.0,1067.0,,,,,,
2009-02-01,,,,94902.942,1050500.0,1050500.0,-802.0,0.0,0.0,307.058,3399.0,3399.0,,,,,,
2009-03-01,,,,97693.031,1106277.0,1106277.0,-1002.0,0.0,0.0,50.969,577.0,577.0,,,,,,
2009-04-01,,,,57615.859,663790.0,663790.0,-698.0,0.0,0.0,431.141,4967.0,4967.0,,,,,,
2009-05-01,,,,113552.791,1301207.0,1301207.0,-500.0,0.0,0.0,157.209,1801.0,1801.0,,,,,,
2009-06-01,,,,69392.188,821068.0,821068.0,-961.0,0.0,0.0,418.812,4956.0,4956.0,,,,,,
2009-07-01,,,,101091.03,1208601.0,1208601.0,-394.0,676.0,676.0,225.97,2702.0,2702.0,,,,,,
2009-08-01,,,,90526.085,1037517.0,1037517.0,-534.0,1061.0,1061.0,82.915,950.0,950.0,,,,,,
2009-09-01,,,,-82.0,0.0,0.0,-1364.0,0.0,0.0,-82.0,0.0,0.0,,,,,,
2009-10-01,,,,38022.262,444397.0,444397.0,-978.0,0.0,0.0,319.738,3737.0,3737.0,,,,,,
2009-11-01,,,,45130.569,517265.0,517265.0,-495.0,0.0,0.0,348.43100000000004,3994.0,3994.0,,,,,,
2009-12-01,,,,104461.936,1143618.0,1143618.0,-500.0,0.0,0.0,312.064,3416.0,3416.0,,,,,,
2010-01-01,,,,103437.95,1108855.0,1108855.0,-383.0,0.0,0.0,658.0500000000001,7054.0,7054.0,,,,,,
2010-02-01,,,,93473.001,1040762.0,1040762.0,-256.0,0.0,0.0,487.999,5434.0,5434.0,,,,,,
2010-03-01,,,,31262.926,346844.0,346844.0,-469.0,0.0,0.0,53.074000000000005,589.0,589.0,,,,,,
2010-04-01,,,,13180.316,147537.0,147537.0,-1134.0,0.0,0.0,279.684,3131.0,3131.0,,,,,,
2010-05-01,,,,50490.463,561410.0,561410.0,-1333.0,0.0,0.0,550.537,6122.0,6122.0,,,,,,
2010-06-01,,,,105756.529,1175332.0,1175332.0,-340.0,1137.0,1137.0,383.471,4262.0,4262.0,,,,,,
2010-07-01,,,,120267.482,1366921.0,1366921.0,-276.0,2443.0,2443.0,535.518,6087.0,6087.0,,,,,,
2010-08-01,,,,98359.55900000001,1112507.0,1112507.0,-518.0,2075.0,2075.0,348.44100000000003,3941.0,3941.0,,,,,,
2010-09-01,,,,16615.914,208769.0,208769.0,-1317.0,0.0,0.0,334.086,4198.0,4198.0,,,,,,
2010-10-01,,,,-182.471,0.0,0.0,-1450.0,0.0,0.0,-0.529,0.0,0.0,,,,,,
2010-11-01,,,,-109.682,0.0,0.0,-1145.0,0.0,0.0,-0.318,0.0,0.0,,,,,,
2010-12-01,,,,112951.851,1217242.0,1217242.0,-542.0,0.0,0.0,510.149,5498.0,5498.0,,,,,,
2011-01-01,,,,114653.67,1290197.0,1290197.0,-442.0,0.0,0.0,353.334,3976.0,3976.0,,,,,,
2011-02-01,,,,33600.653,396736.0,396736.0,-1125.0,0.0,0.0,170.347,2011.0,2011.0,,,,,,
2011-03-01,,,,-182.983,0.0,0.0,-1042.0,0.0,0.0,-1.017,0.0,0.0,,,,,,
2011-04-01,,,,0.0,0.0,0.0,-895.0,0.0,0.0,-151.0,47.0,47.0,,,,,,
2011-05-01,,,,31550.788,370668.0,370668.0,-658.0,3037.0,3037.0,434.212,5101.0,5101.0,,,,,,
2011-06-01,,,,61996.195,694933.0,694933.0,-653.0,1067.0,1067.0,421.805,4728.0,4728.0,,,,,,
2011-07-01,,,,95099.535,1096460.0,1096460.0,-207.0,2297.0,2297.0,220.465,2542.0,2542.0,,,,,,
2011-08-01,,,,36983.41,441041.0,441041.0,-1051.0,1469.0,1469.0,325.59,3883.0,3883.0,,,,,,
2011-09-01,,,,-158.121,0.0,0.0,-949.0,0.0,0.0,-0.879,0.0,0.0,,,,,,
2011-10-01,,,,-174.033,0.0,0.0,-841.0,0.0,0.0,-0.967,0.0,0.0,,,,,,
2011-11-01,,,,-168.066,0.0,0.0,-1273.0,0.0,0.0,-0.934,0.0,0.0,,,,,,
2011-12-01,,,,-710.055,0.0,0.0,-748.0,0.0,0.0,-3.945,0.0,0.0,,,,,,
2012-01-01,,,,241.392,4801.0,4801.0,-1780.0,0.0,0.0,530.608,10552.0,10552.0,,,,,,
2012-02-01,,,,-155.199,0.0,0.0,-1494.0,0.0,0.0,-0.801,0.0,0.0,,,,,,
2012-03-01,,,,-166.142,0.0,0.0,-1498.0,0.0,0.0,-0.858,0.0,0.0,,,,,,
2012-04-01,,,,0.0,0.0,0.0,-1011.0,0.0,0.0,-124.0,309.0,309.0,,,,,,
2012-05-01,,,,8620.576,123266.0,123266.0,-1139.0,0.0,0.0,360.424,5154.0,5154.0,,,,,,
2012-06-01,,,,14902.73,174727.0,174727.0,-1639.0,0.0,0.0,584.27,6850.0,6850.0,,,,,,
2012-07-01,,,,61999.493,722179.0,722179.0,-2027.0,1487.0,1487.0,498.507,5807.0,5807.0,,,,,,
2012-08-01,,,,0.0,0.0,0.0,-1563.0,1615.0,1615.0,-92.0,915.0,915.0,,,,,,
2012-09-01,,,,7760.813,91828.0,91828.0,-1025.0,0.0,0.0,427.187,5055.0,5055.0,,,,,,
2012-10-01,,,,-1056.544,0.0,0.0,-154.0,0.0,0.0,-5.456,0.0,0.0,,,,,,
2012-11-01,,,,1653.972,36561.0,36561.0,-477.0,0.0,0.0,202.028,4466.0,4466.0,,,,,,
2012-12-01,,,,-169.127,0.0,0.0,-1170.0,0.0,0.0,-0.873,0.0,0.0,,,,,,
2013-01-01,,,,14653.363,150083.0,150083.0,-1251.0,0.0,0.0,276.637,2833.0,2833.0,,,,,,
2013-02-01,,,,128.195,2438.0,2438.0,-1489.0,0.0,0.0,93.805,1784.0,1784.0,,,,,,
2013-03-01,,,,-125.142,0.0,0.0,-1491.0,0.0,0.0,-3.858,0.0,0.0,,,,,,
2013-04-01,,,,-153.275,0.0,0.0,-1321.0,0.0,0.0,-4.725,0.0,0.0,,,,,,
2013-05-01,,,,5491.568,57488.0,57488.0,-1563.0,0.0,0.0,1134.432,11876.0,11876.0,,,,,,
2013-06-01,,,,57967.093,691486.0,691486.0,-1327.0,0.0,0.0,415.907,4961.0,4961.0,,,,,,
2013-07-01,,,,100164.27,1141632.0,1141632.0,-825.0,3416.0,3416.0,365.731,4168.0,4168.0,,,,,,
2013-08-01,,,,67732.887,759877.0,759877.0,-1290.0,828.0,828.0,822.113,9223.0,9223.0,,,,,,
2013-09-01,,,,0.0,0.0,0.0,-907.0,245.0,245.0,0.0,0.0,0.0,,,,,,
2013-10-01,0.0,0.0,0.0,,,,-951.0,0.0,0.0,,,,,,,,,
2013-11-01,0.0,0.0,0.0,,,,-770.0,0.0,0.0,,,,,,,,,
2013-12-01,0.0,0.0,0.0,,,,-437.0,0.0,0.0,,,,,,,,,
2014-01-01,0.0,0.0,0.0,,,,168.0,10809.0,10809.0,,,,0.0,0.0,0.0,,,
2014-02-01,0.0,0.0,0.0,,,,-406.0,0.0,0.0,,,,0.0,0.0,0.0,,,
2014-03-01,0.0,0.0,0.0,,,,67.0,7352.0,7352.0,,,,0.0,0.0,0.0,,,
2014-04-01,0.0,0.0,0.0,,,,-270.0,0.0,0.0,,,,0.0,0.0,0.0,,,
2014-05-01,0.0,0.0,0.0,,,,-220.0,0.0,0.0,,,,0.0,0.0,0.0,,,
2014-06-01,0.0,0.0,0.0,,,,-96.0,0.0,0.0,,,,0.0,0.0,0.0,,,
2014-07-01,0.0,0.0,0.0,,,,-108.0,1003.0,1003.0,,,,0.0,0.0,0.0,,,
2014-08-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,
2014-09-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,
2014-10-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,
2014-11-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,
2014-12-01,0.0,0.0,0.0,,,,-102.0,447.0,447.0,,,,0.0,0.0,0.0,,,
2015-01-01,0.0,0.0,0.0,,,,-145.0,0.0,0.0,,,,0.0,0.0,0.0,,,
2015-02-01,0.0,0.0,0.0,,,,-145.0,0.0,0.0,,,,0.0,0.0,0.0,,,
2015-03-01,0.0,0.0,0.0,,,,-127.0,0.0,0.0,,,,0.0,0.0,0.0,,,
2015-04-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,
2015-05-01,0.0,0.0,0.0,,,,-56.0,12.0,12.0,,,,0.0,0.0,0.0,,,
2015-06-01,0.0,0.0,0.0,,,,-57.0,0.0,0.0,,,,0.0,0.0,0.0,,,
2015-07-01,0.0,0.0,0.0,,,,-32.0,423.0,423.0,,,,0.0,0.0,0.0,,,
2015-08-01,0.0,0.0,0.0,,,,-26.0,673.0,673.0,,,,0.0,0.0,0.0,,,
2015-09-01,0.0,0.0,0.0,,,,-50.0,0.0,0.0,,,,0.0,0.0,0.0,,,
2015-10-01,0.0,0.0,0.0,,,,-54.0,0.0,0.0,,,,0.0,0.0,0.0,,,
2015-11-01,0.0,0.0,0.0,,,,-66.0,0.0,0.0,,,,0.0,0.0,0.0,,,
2015-12-01,0.0,0.0,0.0,,,,-174.0,0.0,0.0,,,,0.0,0.0,0.0,,,
2016-01-01,0.0,0.0,0.0,,,,-177.0,740.0,740.0,,,,0.0,0.0,0.0,,,
2016-02-01,0.0,0.0,0.0,,,,-208.0,0.0,0.0,,,,0.0,0.0,0.0,,,
2016-03-01,0.0,0.0,0.0,,,,-144.0,402.0,402.0,,,,0.0,0.0,0.0,,,
2016-04-01,0.0,0.0,0.0,,,,-127.0,29.0,29.0,,,,0.0,0.0,0.0,,,
2016-05-01,0.0,0.0,0.0,,,,-102.0,0.0,0.0,,,,0.0,0.0,0.0,,,
2016-06-01,0.0,0.0,0.0,,,,-94.0,29.0,29.0,,,,0.0,0.0,0.0,,,
2016-07-01,0.0,0.0,0.0,,,,-96.0,0.0,0.0,,,,0.0,0.0,0.0,,,
2016-08-01,0.0,0.0,0.0,,,,-38.0,798.0,798.0,,,,0.0,0.0,0.0,,,
2016-09-01,0.0,0.0,0.0,,,,-85.0,0.0,0.0,,,,0.0,0.0,0.0,,,
2016-10-01,0.0,0.0,0.0,,,,-98.0,47.0,47.0,,,,0.0,0.0,0.0,,,
2016-11-01,0.0,0.0,0.0,,,,-134.0,0.0,0.0,,,,0.0,0.0,0.0,,,
2016-12-01,0.0,0.0,0.0,,,,-163.0,402.0,402.0,,,,0.0,0.0,0.0,,,
2017-01-01,0.0,0.0,0.0,,,,-108.221,148.0,148.0,,,,0.0,0.0,0.0,,,
2017-02-01,0.0,0.0,0.0,,,,-84.708,124.0,124.0,,,,0.0,0.0,0.0,,,
2017-03-01,0.0,0.0,0.0,,,,-110.439,166.0,166.0,,,,0.0,0.0,0.0,,,
2017-04-01,0.0,0.0,0.0,,,,-74.215,112.0,112.0,,,,0.0,0.0,0.0,,,
2017-05-01,0.0,0.0,0.0,,,,-119.746,178.0,178.0,,,,0.0,0.0,0.0,,,
2017-06-01,0.0,0.0,0.0,,,,-127.471,189.0,189.0,,,,0.0,0.0,0.0,,,
2017-07-01,0.0,0.0,0.0,,,,-106.373,160.0,160.0,,,,0.0,0.0,0.0,,,
2017-08-01,0.0,0.0,0.0,,,,-143.259,213.0,213.0,,,,0.0,0.0,0.0,,,
2017-09-01,0.0,0.0,0.0,,,,-103.877,154.0,154.0,,,,0.0,0.0,0.0,,,
2017-10-01,0.0,0.0,0.0,,,,-75.39,112.0,112.0,,,,0.0,0.0,0.0,,,
2017-11-01,0.0,0.0,0.0,,,,-137.857,201.0,201.0,,,,0.0,0.0,0.0,,,
2017-12-01,0.0,0.0,0.0,,,,-135.444,201.0,201.0,,,,0.0,0.0,0.0,,,
2018-01-01,0.0,0.0,0.0,,,,34.659,2325.0,2325.0,,,,0.0,0.0,0.0,,,
2018-02-01,0.0,0.0,0.0,,,,13.836,929.0,929.0,,,,0.0,0.0,0.0,,,
2018-03-01,0.0,0.0,0.0,,,,10.663,715.0,715.0,,,,0.0,0.0,0.0,,,
2018-04-01,0.0,0.0,0.0,,,,11.999,808.0,808.0,,,,0.0,0.0,0.0,,,
2018-05-01,0.0,0.0,0.0,,,,12.018,808.0,808.0,,,,0.0,0.0,0.0,,,
2018-06-01,0.0,0.0,0.0,,,,19.708,1327.0,1327.0,,,,0.0,0.0,0.0,,,
2018-07-01,0.0,0.0,0.0,,,,7.748,519.0,519.0,,,,0.0,0.0,0.0,,,
2018-08-01,0.0,0.0,0.0,,,,12.279,825.0,825.0,,,,0.0,0.0,0.0,,,
2018-09-01,0.0,0.0,0.0,,,,6.265,421.0,421.0,,,,0.0,0.0,0.0,,,
2018-10-01,0.0,0.0,0.0,,,,8.76,589.0,589.0,,,,0.0,0.0,0.0,,,
2018-11-01,0.0,0.0,0.0,,,,14.132,952.0,952.0,,,,0.0,0.0,0.0,,,
2018-12-01,0.0,0.0,0.0,,,,17.933,1206.0,1206.0,,,,0.0,0.0,0.0,,,
2019-01-01,0.0,0.0,0.0,,,,-99.515,76.0,76.0,,,,0.0,0.0,0.0,,,
2019-02-01,0.0,0.0,0.0,,,,-91.117,70.0,70.0,,,,0.0,0.0,0.0,,,
2019-03-01,0.0,0.0,0.0,,,,-56.075,41.0,41.0,,,,0.0,0.0,0.0,,,
2019-04-01,0.0,0.0,0.0,,,,-30.099,23.0,23.0,,,,0.0,0.0,0.0,,,
2019-05-01,0.0,0.0,0.0,,,,-86.871,64.0,64.0,,,,0.0,0.0,0.0,,,
2019-06-01,0.0,0.0,0.0,,,,-180.127,140.0,140.0,,,,0.0,0.0,0.0,,,
2019-07-01,0.0,0.0,0.0,,,,-61.087,47.0,47.0,,,,0.0,0.0,0.0,,,
2019-08-01,0.0,0.0,0.0,,,,-151.183,116.0,116.0,,,,0.0,0.0,0.0,,,
