measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,115.0,1188.3,1188.3
2001-02-01,41.0,423.65,423.65
2001-03-01,387.0,3998.87,3998.87
2001-04-01,383.0,3957.54,3957.54
2001-05-01,344.0,3554.55,3554.55
2001-06-01,228.0,2355.92,2355.92
2001-07-01,195.0,2014.94,2014.94
2001-08-01,171.0,1766.94,1766.94
2001-09-01,154.0,1591.28,1591.28
2001-10-01,214.0,2211.26,2211.26
2001-11-01,201.0,2076.93,2076.93
2001-12-01,191.0,1973.6,1973.6
2002-01-01,274.0,2787.4,2787.4
2002-02-01,231.0,2349.96,2349.96
2002-03-01,237.0,2411.0,2411.0
2002-04-01,196.0,1993.91,1993.91
2002-05-01,121.0,1230.93,1230.93
2002-06-01,114.0,1159.72,1159.72
2002-07-01,85.0,864.71,864.71
2002-08-01,69.0,701.94,701.94
2002-09-01,61.0,620.55,620.55
2002-10-01,77.0,783.32,783.32
2002-11-01,92.0,935.92,935.92
2002-12-01,140.0,1424.22,1424.22
