measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,2399.0,24568.16,24568.16
2003-02-01,2686.0,27507.33,27507.33
2003-03-01,2052.0,21014.53,21014.53
2003-04-01,2226.0,22796.47,22796.47
2003-05-01,1907.0,19529.59,19529.59
2003-06-01,1104.0,11306.06,11306.06
2003-07-01,4324.0,44282.08,44282.08
2003-08-01,4926.0,50447.17,50447.17
2003-09-01,780.0,7987.98,7987.98
2003-10-01,0.0,0.0,0.0
2003-11-01,1500.0,15361.5,15361.5
2003-12-01,1711.0,17522.35,17522.35
2004-01-01,1459.327,14625.38,14625.38
2004-02-01,1169.026,11715.98,11715.98
2004-03-01,1193.689,11963.15,11963.15
2004-04-01,1859.402,18634.93,18634.93
2004-05-01,2354.726,23599.06,23599.06
2004-06-01,2390.91,23961.7,23961.7
2004-07-01,2302.364,23074.29,23074.29
2004-08-01,2227.981,22328.83,22328.83
2004-09-01,2121.64,21263.08,21263.08
2004-10-01,1301.449,13043.12,13043.12
2004-11-01,865.091,8669.94,8669.94
2004-12-01,1203.395,12060.42,12060.42
2005-01-01,2542.7560000000003,25425.02,25425.02
2005-02-01,2198.46,21982.4,21982.4
2005-03-01,2408.321,24080.81,24080.81
2005-04-01,2300.44,23002.1,23002.1
2005-05-01,2080.952,20807.44,20807.44
2005-06-01,2343.996,23437.61,23437.61
2005-07-01,2515.99,25157.38,25157.38
2005-08-01,2128.842,21286.29,21286.29
2005-09-01,1761.499,17613.23,17613.23
2005-10-01,1503.411,15032.61,15032.61
2005-11-01,1608.949,16087.88,16087.88
2005-12-01,1969.384,19691.87,19691.87
2006-01-01,1919.215,19037.0,19037.0
2006-02-01,1730.565,17165.0,17165.0
2006-03-01,1524.652,15123.0,15123.0
2006-04-01,1659.534,16461.0,16461.0
2006-05-01,1962.121,19462.0,19462.0
2006-06-01,1927.912,19123.0,19123.0
2006-07-01,2021.679,20053.0,20053.0
2006-08-01,2007.07,19908.0,19908.0
2006-09-01,1302.826,12923.0,12923.0
2006-10-01,1148.5330000000001,11392.0,11392.0
2006-11-01,1345.3120000000001,13344.0,13344.0
2006-12-01,1424.583,14130.0,14130.0
2007-01-01,3010.447,29755.0,29755.0
2007-02-01,2953.078,29188.0,29188.0
2007-03-01,2122.667,20980.0,20980.0
2007-04-01,2380.134,23525.0,23525.0
2007-05-01,2546.3230000000003,25168.0,25168.0
2007-06-01,3641.7720000000004,35995.0,35995.0
2007-07-01,4401.814,43508.0,43508.0
2007-08-01,4027.0190000000002,39803.0,39803.0
2007-09-01,2545.429,25159.0,25159.0
2007-10-01,2340.319,23132.0,23132.0
2007-11-01,1729.6940000000002,17096.0,17096.0
2007-12-01,2598.304,25682.0,25682.0
2008-01-01,2097.378,20668.0,20668.0
2008-02-01,2332.809,22987.0,22987.0
2008-03-01,2628.5370000000003,25902.0,25902.0
2008-04-01,3130.616,30849.0,30849.0
2008-05-01,2686.755,26475.0,26475.0
2008-06-01,2224.722,21922.0,21922.0
2008-07-01,3225.625,31785.0,31785.0
2008-08-01,3074.28,30294.0,30294.0
2008-09-01,2796.744,27559.0,27559.0
2008-10-01,2359.034,23246.0,23246.0
2008-11-01,1305.372,12863.0,12863.0
2008-12-01,2182.128,21503.0,21503.0
2009-01-01,3167.36,30913.0,30913.0
2009-02-01,2534.077,24733.0,24733.0
2009-03-01,2729.549,26640.0,26640.0
2009-04-01,3703.471,36146.0,36146.0
2009-05-01,4577.472000000001,44676.0,44676.0
2009-06-01,4921.357,48032.0,48032.0
2009-07-01,4677.903,45656.0,45656.0
2009-08-01,4686.876,45744.0,45744.0
2009-09-01,4923.925,48058.0,48058.0
2009-10-01,4951.005,48322.0,48322.0
2009-11-01,3460.252,33772.0,33772.0
2009-12-01,3685.753,35973.0,35973.0
2010-01-01,7349.529,71702.0,71702.0
2010-02-01,6415.359,62588.0,62588.0
2010-03-01,5069.9220000000005,49462.0,49462.0
2010-04-01,5370.504,52395.0,52395.0
2010-05-01,8727.931,85150.0,85150.0
2010-06-01,7443.586,72620.0,72620.0
2010-07-01,9597.531,93634.0,93634.0
2010-08-01,10317.238,100655.0,100655.0
2010-09-01,12150.368,118539.0,118539.0
2010-10-01,11332.581,110561.0,110561.0
2010-11-01,10413.711,101596.0,101596.0
2010-12-01,7625.74,74397.0,74397.0
2011-01-01,7629.044,74124.0,74124.0
2011-02-01,6617.933,64300.0,64300.0
2011-03-01,7782.214,75612.0,75612.0
2011-04-01,8541.401,82988.0,82988.0
2011-05-01,13295.487,129179.0,129179.0
2011-06-01,13175.357,128012.0,128012.0
2011-07-01,12416.239,120636.0,120636.0
2011-08-01,12032.28,116906.0,116906.0
2011-09-01,10569.317,102691.0,102691.0
2011-10-01,8450.761,82108.0,82108.0
2011-11-01,9710.68,94349.0,94349.0
2011-12-01,8084.287,78547.0,78547.0
2012-01-01,5034.081,47904.0,47904.0
2012-02-01,4498.306,42806.0,42806.0
2012-03-01,5296.745,50404.0,50404.0
2012-04-01,5854.394,55710.0,55710.0
2012-05-01,5737.854,54601.0,54601.0
2012-06-01,5556.549,52876.0,52876.0
2012-07-01,6233.093,59314.0,59314.0
2012-08-01,6550.055,62330.0,62330.0
2012-09-01,5874.502,55902.0,55902.0
2012-10-01,5048.672,48043.0,48043.0
2012-11-01,4712.469,44844.0,44844.0
2012-12-01,2977.28,28332.0,28332.0
2013-01-01,3293.4,31422.0,31422.0
2013-02-01,2943.197,28081.0,28081.0
2013-03-01,4030.534,38455.0,38455.0
2013-04-01,4335.535,41365.0,41365.0
2013-05-01,4647.24,44339.0,44339.0
2013-06-01,4534.36,43262.0,43262.0
2013-07-01,4405.945,42037.0,42037.0
2013-08-01,5370.873,51243.0,51243.0
2013-09-01,4739.997,45224.0,45224.0
2013-10-01,3417.135,32603.0,32603.0
2013-11-01,3130.483,29868.0,29868.0
2013-12-01,3018.301,28798.0,28798.0
2014-01-01,4065.761,38665.0,38665.0
2014-02-01,3270.114,31099.0,31099.0
2014-03-01,4151.054,39477.0,39477.0
2014-04-01,5927.129,56367.0,56367.0
2014-05-01,5289.172,50300.0,50300.0
2014-06-01,5346.55,50846.0,50846.0
2014-07-01,6162.064,58601.0,58601.0
2014-08-01,6494.661,61764.0,61764.0
2014-09-01,7093.482,67459.0,67459.0
2014-10-01,7345.354,69854.0,69854.0
2014-11-01,5930.676,56401.0,56401.0
2014-12-01,4082.983,38829.0,38829.0
2015-01-01,8220.941,76611.0,76611.0
2015-02-01,7853.106,73183.0,73183.0
2015-03-01,9223.921,85958.0,85958.0
2015-04-01,10456.576,97445.0,97445.0
2015-05-01,10755.996,100235.0,100235.0
2015-06-01,11638.596,108460.0,108460.0
2015-07-01,12565.105,117094.0,117094.0
2015-08-01,11007.193,102576.0,102576.0
2015-09-01,9117.609,84967.0,84967.0
2015-10-01,7558.74,70440.0,70440.0
2015-11-01,7163.952,66761.0,66761.0
2015-12-01,9069.265,84516.0,84516.0
2016-01-01,15367.102,141869.0,141869.0
2016-02-01,9674.362,89314.0,89314.0
2016-03-01,9169.731,84655.0,84655.0
2016-04-01,8516.71,78626.0,78626.0
2016-05-01,8118.445,74949.0,74949.0
2016-06-01,10561.9,97507.0,97507.0
2016-07-01,12779.224,117978.0,117978.0
2016-08-01,12548.112,115844.0,115844.0
2016-09-01,9647.231,89063.0,89063.0
2016-10-01,7693.081,71023.0,71023.0
2016-11-01,7708.573,71166.0,71166.0
2016-12-01,8542.529,78865.0,78865.0
2017-01-01,6550.079,60346.0,60346.0
2017-02-01,6034.062,55592.0,55592.0
2017-03-01,6175.423,56894.0,56894.0
2017-04-01,6811.55,62755.0,62755.0
2017-05-01,12751.206,117477.0,117477.0
2017-06-01,7343.386,67655.0,67655.0
2017-07-01,8661.113,79795.0,79795.0
2017-08-01,6312.831,58160.0,58160.0
2017-09-01,4808.764,44303.0,44303.0
2017-10-01,6983.556,64340.0,64340.0
2017-11-01,5994.026,55223.0,55223.0
2017-12-01,6643.004,61202.0,61202.0
2018-01-01,5480.011,49890.0,49890.0
2018-02-01,4942.941,45001.0,45001.0
2018-03-01,5637.805,51327.0,51327.0
2018-04-01,6729.974,61270.0,61270.0
2018-05-01,5713.321,52014.0,52014.0
2018-06-01,6118.517,55703.0,55703.0
2018-07-01,10095.525,91910.0,91910.0
2018-08-01,4749.078,43236.0,43236.0
2018-09-01,5681.198,51722.0,51722.0
2018-10-01,9742.176,88693.0,88693.0
2018-11-01,9518.445,86656.0,86656.0
2018-12-01,8885.009,80889.0,80889.0
2019-01-01,11914.05,106095.0,106095.0
2019-02-01,6924.43,61662.0,61662.0
2019-03-01,12006.93,106922.0,106922.0
2019-04-01,12058.195,107378.0,107378.0
2019-05-01,13982.754,124516.0,124516.0
2019-06-01,11642.645,103678.0,103678.0
2019-07-01,8078.201,71936.0,71936.0
2019-08-01,6026.384,53665.0,53665.0
2019-09-01,6814.662,60685.0,60685.0
2019-10-01,7333.346,65303.0,65303.0
2019-11-01,7306.206,65062.0,65062.0
2019-12-01,8116.197,72275.0,72275.0
2020-01-01,11625.518,101921.0,101921.0
2020-02-01,10538.911,92395.0,92395.0
2020-03-01,8573.294,75162.0,75162.0
2020-04-01,11387.7,99836.0,99836.0
2020-05-01,8654.1,75870.0,75870.0
2020-06-01,9167.184,80369.0,80369.0
2020-07-01,7682.46,67352.0,67352.0
2020-08-01,6053.862,53074.0,53074.0
2020-09-01,3789.33,33221.0,33221.0
2020-10-01,4241.974,37189.0,37189.0
2020-11-01,5674.141,49745.0,49745.0
2020-12-01,5828.526,51099.0,51099.0
2021-01-01,5636.927,49853.0,49853.0
2021-02-01,4690.337,41481.0,41481.0
2021-03-01,4498.274,39783.0,39783.0
2021-04-01,3967.817,35091.0,35091.0
