measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,1235.8590000000002,14520.0,14520.0
2003-02-01,1156.965,13593.0,13593.0
2003-03-01,1117.728,13132.0,13132.0
2003-04-01,1070.218,12574.0,12574.0
2003-05-01,1085.8,12757.0,12757.0
2003-06-01,1133.05,13312.0,13312.0
2003-07-01,1306.6190000000001,15351.0,15351.0
2003-08-01,1324.747,15564.0,15564.0
2003-09-01,1147.922,13487.0,13487.0
2003-10-01,1190.276,13984.0,13984.0
2003-11-01,1221.6770000000001,14353.0,14353.0
2003-12-01,1275.14,14981.0,14981.0
2004-01-01,781.3330000000001,9180.0,9180.0
2004-02-01,781.3330000000001,9180.0,9180.0
2004-03-01,781.3330000000001,9180.0,9180.0
2004-04-01,781.3330000000001,9180.0,9180.0
2004-05-01,781.3330000000001,9180.0,9180.0
2004-06-01,781.3330000000001,9180.0,9180.0
2004-07-01,781.3330000000001,9180.0,9180.0
2004-08-01,781.3330000000001,9180.0,9180.0
2004-09-01,781.3330000000001,9180.0,9180.0
2004-10-01,781.3330000000001,9180.0,9180.0
2004-11-01,781.3330000000001,9180.0,9180.0
2004-12-01,781.3330000000001,9180.0,9180.0
2005-01-01,60.357000000000006,709.85,709.85
2005-02-01,53.843,633.25,633.25
2005-03-01,61.496,723.25,723.25
2005-04-01,61.369,721.76,721.76
2005-05-01,67.467,793.47,793.47
2005-06-01,66.84,786.1,786.1
2005-07-01,69.209,813.96,813.96
2005-08-01,68.896,810.28,810.28
2005-09-01,64.9,763.28,763.28
2005-10-01,65.512,770.48,770.48
2005-11-01,65.98100000000001,776.0,776.0
2005-12-01,66.129,777.73,777.73
