measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,1633.0,16873.79,16873.79
2001-02-01,1434.0,14817.52,14817.52
2001-03-01,2680.0,27692.44,27692.44
2001-04-01,1411.0,14579.86,14579.86
2001-05-01,2428.0,25088.52,25088.52
2001-06-01,2111.0,21812.96,21812.96
2001-07-01,1650.0,17049.45,17049.45
2001-08-01,1582.0,16346.81,16346.81
2001-09-01,1505.0,15551.17,15551.17
2001-10-01,1302.0,13453.57,13453.57
2001-11-01,1610.0,16636.13,16636.13
2001-12-01,2103.0,21730.3,21730.3
2002-01-01,1899.0,19318.53,19318.53
2002-02-01,1699.0,17283.93,17283.93
2002-03-01,1944.0,19776.31,19776.31
2002-04-01,2524.0,25676.65,25676.65
2002-05-01,2701.0,27477.27,27477.27
2002-06-01,2455.0,24974.72,24974.72
2002-07-01,1923.0,19562.68,19562.68
2002-08-01,1926.0,19593.2,19593.2
2002-09-01,1991.0,20254.44,20254.44
2002-10-01,3032.0,30844.54,30844.54
2002-11-01,2558.0,26022.53,26022.53
2002-12-01,2054.0,20895.34,20895.34
2003-01-01,1846.0,18904.89,18904.89
2003-02-01,1319.0,13507.88,13507.88
2003-03-01,1515.0,15515.12,15515.12
2003-04-01,1825.0,18689.83,18689.83
2003-05-01,2728.0,27937.45,27937.45
2003-06-01,2173.0,22253.69,22253.69
2003-07-01,1577.0,16150.06,16150.06
2003-08-01,1208.0,12371.13,12371.13
2003-09-01,1025.0,10497.03,10497.03
2003-10-01,772.0,7906.05,7906.05
2003-11-01,1085.0,11111.49,11111.49
2003-12-01,1356.0,13886.8,13886.8
2004-01-01,1662.0,16656.56,16656.56
2004-02-01,1662.0,16656.56,16656.56
2004-03-01,1662.0,16656.56,16656.56
2004-04-01,1662.0,16656.56,16656.56
2004-05-01,1662.0,16656.56,16656.56
2004-06-01,1662.0,16656.56,16656.56
2004-07-01,1662.0,16656.56,16656.56
2004-08-01,1662.0,16656.56,16656.56
2004-09-01,1662.0,16656.56,16656.56
2004-10-01,1662.0,16656.56,16656.56
2004-11-01,1662.0,16656.56,16656.56
2004-12-01,1662.0,16656.56,16656.56
2005-01-01,1355.3410000000001,13552.06,13552.06
2005-02-01,1171.824,11717.07,11717.07
2005-03-01,1283.685,12835.56,12835.56
2005-04-01,1226.182,12260.59,12260.59
2005-05-01,1109.19,11090.79,11090.79
2005-06-01,1249.3980000000001,12492.73,12492.73
2005-07-01,1341.074,13409.4,13409.4
2005-08-01,1134.717,11346.03,11346.03
2005-09-01,938.915,9388.21,9388.21
2005-10-01,801.349,8012.69,8012.69
2005-11-01,857.6030000000001,8575.17,8575.17
2005-12-01,1049.722,10496.17,10496.17
2006-01-01,1355.0,13440.0,13440.0
2006-02-01,1221.809,12119.0,12119.0
2006-03-01,1076.431,10677.0,10677.0
2006-04-01,1171.66,11622.0,11622.0
2006-05-01,1385.2920000000001,13741.0,13741.0
2006-06-01,1361.14,13501.0,13501.0
2006-07-01,1427.3410000000001,14158.0,14158.0
2006-08-01,1417.027,14055.0,14055.0
2006-09-01,919.8180000000001,9124.0,9124.0
2006-10-01,810.885,8043.0,8043.0
2006-11-01,949.8140000000001,9421.0,9421.0
2006-12-01,1005.7810000000001,9976.0,9976.0
2007-01-01,1457.462,14406.0,14406.0
2007-02-01,1239.1770000000001,12248.0,12248.0
2007-03-01,1513.401,14958.0,14958.0
2007-04-01,1612.511,15938.0,15938.0
2007-05-01,1518.874,15013.0,15013.0
