measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,2814.3990000000003,28822.26,28822.26
2003-02-01,2414.603,24727.95,24727.95
2003-03-01,2604.4210000000003,26671.88,26671.88
2003-04-01,2641.1020000000003,27047.53,27047.53
2003-05-01,2923.9950000000003,29944.63,29944.63
2003-06-01,2872.19,29414.1,29414.1
2003-07-01,3123.338,31986.1,31986.1
2003-08-01,3228.897,33067.13,33067.13
2003-09-01,2471.683,25312.51,25312.51
2003-10-01,2484.927,25448.14,25448.14
2003-11-01,2425.1040000000003,24835.49,24835.49
2003-12-01,2886.3410000000003,29559.02,29559.02
2004-01-01,2078.167,20827.39,20827.39
2004-02-01,2078.167,20827.39,20827.39
2004-03-01,2078.167,20827.39,20827.39
2004-04-01,2078.167,20827.39,20827.39
2004-05-01,2078.167,20827.39,20827.39
2004-06-01,2078.167,20827.39,20827.39
2004-07-01,2078.167,20827.39,20827.39
2004-08-01,2078.167,20827.39,20827.39
2004-09-01,2078.167,20827.39,20827.39
2004-10-01,2078.167,20827.39,20827.39
2004-11-01,2078.167,20827.39,20827.39
2004-12-01,2078.167,20827.39,20827.39
2005-01-01,1799.539,17993.59,17993.59
2005-02-01,1648.852,16486.88,16486.88
2005-03-01,1718.1460000000002,17179.74,17179.74
2005-04-01,1716.9060000000002,17167.34,17167.34
2005-05-01,2421.547,24213.05,24213.05
2005-06-01,2257.799,22575.73,22575.73
2005-07-01,2098.785,20985.75,20985.75
2005-08-01,1741.699,17415.25,17415.25
2005-09-01,1380.4170000000001,13802.79,13802.79
2005-10-01,1489.742,14895.93,14895.93
2005-11-01,1605.376,16052.15,16052.15
2005-12-01,1797.1940000000002,17970.14,17970.14
2006-01-01,2362.55,23434.0,23434.0
2006-02-01,2072.7580000000003,20560.0,20560.0
2006-03-01,2227.777,22097.0,22097.0
2006-04-01,2689.491,26677.0,26677.0
2006-05-01,2902.32,28788.0,28788.0
2006-06-01,2997.683,29734.0,29734.0
2006-07-01,2449.484,24296.0,24296.0
2006-08-01,2008.467,19922.0,19922.0
2006-09-01,1472.404,14605.0,14605.0
2006-10-01,1392.518,13812.0,13812.0
2006-11-01,1615.777,16027.0,16027.0
2006-12-01,1752.77,17386.0,17386.0
2007-01-01,2032.221,20086.0,20086.0
2007-02-01,1530.828,15131.0,15131.0
2007-03-01,1959.932,19372.0,19372.0
2007-04-01,2418.22,23902.0,23902.0
2007-05-01,2920.542,28867.0,28867.0
2007-06-01,2642.7670000000003,26121.0,26121.0
2007-07-01,2713.2290000000003,26818.0,26818.0
2007-08-01,2254.382,22282.0,22282.0
2007-09-01,1656.795,16376.0,16376.0
2007-10-01,1371.182,13553.0,13553.0
2007-11-01,1297.141,12821.0,12821.0
2007-12-01,1687.761,16682.0,16682.0
2008-01-01,2757.09,27168.0,27168.0
2008-02-01,2566.601,25291.0,25291.0
2008-03-01,3244.1440000000002,31968.0,31968.0
2008-04-01,3828.789,37729.0,37729.0
2008-05-01,4535.318,44691.0,44691.0
2008-06-01,5704.173000000001,56209.0,56209.0
2008-07-01,5166.517,50911.0,50911.0
2008-08-01,4211.397,41499.0,41499.0
2008-09-01,3108.005,30626.0,30626.0
2008-10-01,2538.993,25019.0,25019.0
2008-11-01,2524.596,24877.0,24877.0
2008-12-01,3060.377,30157.0,30157.0
2009-01-01,2896.248,28267.0,28267.0
2009-02-01,2354.503,22980.0,22980.0
2009-03-01,2729.56,26641.0,26641.0
2009-04-01,3666.9880000000003,35790.0,35790.0
2009-05-01,4146.485000000001,40470.0,40470.0
2009-06-01,4470.727,43634.0,43634.0
2009-07-01,3955.788,38608.0,38608.0
2009-08-01,3194.416,31178.0,31178.0
2009-09-01,2427.522,23693.0,23693.0
2009-10-01,2284.29,22295.0,22295.0
2009-11-01,2287.8430000000003,22329.0,22329.0
2009-12-01,2915.63,28457.0,28457.0
2010-01-01,2524.4700000000003,24629.0,24629.0
2010-02-01,2024.813,19754.0,19754.0
2010-03-01,2332.755,22758.0,22758.0
2010-04-01,2420.837,23618.0,23618.0
2010-05-01,3491.0170000000003,34058.0,34058.0
2010-06-01,4792.400000000001,46755.0,46755.0
2010-07-01,4214.434,41116.0,41116.0
2010-08-01,3374.215,32919.0,32919.0
2010-09-01,2791.39,27233.0,27233.0
2010-10-01,2079.217,20285.0,20285.0
2010-11-01,2438.768,23793.0,23793.0
2010-12-01,2844.684,27753.0,27753.0
2011-01-01,2122.95,20627.0,20627.0
2011-02-01,2480.367,24099.0,24099.0
2011-03-01,2917.876,28350.0,28350.0
2011-04-01,3060.682,29738.0,29738.0
2011-05-01,3295.741,32021.0,32021.0
2011-06-01,3602.483,35002.0,35002.0
2011-07-01,3863.42,37537.0,37537.0
2011-08-01,3160.457,30707.0,30707.0
2011-09-01,2292.873,22278.0,22278.0
2011-10-01,1788.723,17379.0,17379.0
2011-11-01,1878.527,18252.0,18252.0
2011-12-01,2059.901,20014.0,20014.0
2012-01-01,1865.061,17748.0,17748.0
2012-02-01,1711.15,16283.0,16283.0
2012-03-01,2315.225,22032.0,22032.0
2012-04-01,2992.07,28473.0,28473.0
2012-05-01,2971.308,28275.0,28275.0
2012-06-01,3199.379,30445.0,30445.0
2012-07-01,3150.959,29985.0,29985.0
2012-08-01,2404.408,22880.0,22880.0
2012-09-01,1611.845,15338.0,15338.0
2012-10-01,1266.782,12055.0,12055.0
2012-11-01,1748.21,16636.0,16636.0
2012-12-01,1963.603,18686.0,18686.0
2013-01-01,1150.322,10975.0,10975.0
2013-02-01,912.59,8707.0,8707.0
2013-03-01,1026.903,9798.0,9798.0
2013-04-01,1472.086,14045.0,14045.0
2013-05-01,1693.126,16154.0,16154.0
2013-06-01,1773.446,16920.0,16920.0
2013-07-01,1624.002,15495.0,15495.0
2013-08-01,1247.735,11905.0,11905.0
2013-09-01,856.417,8171.0,8171.0
2013-10-01,871.074,8311.0,8311.0
2013-11-01,893.996,8530.0,8530.0
2013-12-01,907.303,8657.0,8657.0
2014-01-01,0.0,0.0,0.0
2014-02-01,0.0,0.0,0.0
2014-03-01,0.0,0.0,0.0
2014-04-01,0.0,0.0,0.0
2014-05-01,0.0,0.0,0.0
2014-06-01,0.0,0.0,0.0
2014-07-01,0.0,0.0,0.0
2014-08-01,0.0,0.0,0.0
2014-09-01,0.0,0.0,0.0
2014-10-01,0.0,0.0,0.0
2014-11-01,0.0,0.0,0.0
2014-12-01,0.0,0.0,0.0
2015-01-01,0.0,0.0,0.0
2015-02-01,0.0,0.0,0.0
2015-03-01,0.0,0.0,0.0
2015-04-01,0.0,0.0,0.0
2015-05-01,0.0,0.0,0.0
2015-06-01,0.0,0.0,0.0
2015-07-01,0.0,0.0,0.0
2015-08-01,0.0,0.0,0.0
2015-09-01,0.0,0.0,0.0
2015-10-01,0.0,0.0,0.0
2015-11-01,0.0,0.0,0.0
2015-12-01,0.0,0.0,0.0
2016-01-01,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0
2016-03-01,0.0,0.0,0.0
2016-04-01,0.0,0.0,0.0
2016-05-01,0.0,0.0,0.0
2016-06-01,0.0,0.0,0.0
2016-07-01,0.0,0.0,0.0
2016-08-01,0.0,0.0,0.0
2016-09-01,0.0,0.0,0.0
2016-10-01,0.0,0.0,0.0
2016-11-01,0.0,0.0,0.0
2016-12-01,0.0,0.0,0.0
2017-01-01,1411.674,13006.0,13006.0
2017-02-01,1219.517,11235.0,11235.0
2017-03-01,1651.593,15216.0,15216.0
2017-04-01,1601.779,14757.0,14757.0
2017-05-01,1616.703,14895.0,14895.0
2017-06-01,1694.918,15615.0,15615.0
2017-07-01,1840.792,16959.0,16959.0
2017-08-01,1696.538,15630.0,15630.0
2017-09-01,1342.953,12373.0,12373.0
2017-10-01,1294.376,11925.0,11925.0
2017-11-01,1413.068,13019.0,13019.0
2017-12-01,1410.089,12991.0,12991.0
2018-01-01,120.578,1098.0,1098.0
2018-02-01,130.206,1185.0,1185.0
2018-03-01,149.292,1359.0,1359.0
2018-04-01,154.585,1407.0,1407.0
2018-05-01,157.148,1431.0,1431.0
2018-06-01,154.514,1407.0,1407.0
2018-07-01,148.102,1348.0,1348.0
2018-08-01,145.485,1324.0,1324.0
2018-09-01,119.189,1085.0,1085.0
2018-10-01,109.984,1001.0,1001.0
2018-11-01,105.553,961.0,961.0
2018-12-01,103.364,941.0,941.0
2019-01-01,2383.281,21223.0,21223.0
2019-02-01,2501.799,22279.0,22279.0
2019-03-01,2786.812,24817.0,24817.0
2019-04-01,3018.307,26878.0,26878.0
2019-05-01,3191.025,28416.0,28416.0
2019-06-01,3175.906,28281.0,28281.0
2019-07-01,3503.858,31202.0,31202.0
2019-08-01,3341.138,29753.0,29753.0
2019-09-01,2674.695,23818.0,23818.0
2019-10-01,2371.148,21115.0,21115.0
2019-11-01,2212.351,19701.0,19701.0
2019-12-01,1901.68,16934.0,16934.0
2020-01-01,987.157,8654.0,8654.0
2020-02-01,1039.72,9115.0,9115.0
2020-03-01,1081.694,9483.0,9483.0
2020-04-01,1216.917,10669.0,10669.0
2020-05-01,1384.255,12136.0,12136.0
2020-06-01,1348.374,11821.0,11821.0
2020-07-01,1366.224,11978.0,11978.0
2020-08-01,1375.494,12059.0,12059.0
2020-09-01,999.135,8759.0,8759.0
2020-10-01,1093.065,9583.0,9583.0
2020-11-01,1065.488,9341.0,9341.0
2020-12-01,989.477,8675.0,8675.0
2021-01-01,698.87,6181.0,6181.0
2021-02-01,634.92,5615.0,5615.0
2021-03-01,824.017,7288.0,7288.0
2021-04-01,830.998,7349.0,7349.0
2021-05-01,849.371,7512.0,7512.0
2021-06-01,785.15,6944.0,6944.0
2021-07-01,787.03,6960.0,6960.0
2021-08-01,745.821,6596.0,6596.0
2021-09-01,591.119,5228.0,5228.0
2021-10-01,501.811,4438.0,4438.0
2021-11-01,518.19,4583.0,4583.0
2021-12-01,517.703,4579.0,4579.0
2022-01-01,268.48,916.0,916.0
2022-02-01,232.414,793.0,793.0
2022-03-01,309.598,1056.0,1056.0
2022-04-01,292.251,997.0,997.0
2022-05-01,329.98,1126.0,1126.0
2022-06-01,294.003,1003.0,1003.0
2022-07-01,311.598,1063.0,1063.0
2022-08-01,258.329,881.0,881.0
2022-09-01,209.185,714.0,714.0
2022-10-01,170.921,583.0,583.0
2022-11-01,226.811,774.0,774.0
2022-12-01,188.43,643.0,643.0
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
2023-05-01,1206.0,4115.0,4115.0
2023-06-01,91.0,310.0,310.0
2023-07-01,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0
2023-10-01,228.0,778.0,778.0
2023-11-01,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0
2024-06-01,0.0,0.0,0.0
2024-07-01,0.0,0.0,0.0
2024-08-01,0.0,0.0,0.0
2024-09-01,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0
2024-12-01,0.0,0.0,0.0
