measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0
2024-05-01,2.0,7.0,7.0
2024-06-01,117.0,399.0,399.0
2024-07-01,5.0,17.0,17.0
2024-08-01,373.0,1273.0,1273.0
2024-09-01,177.0,604.0,604.0
2024-10-01,205.0,699.0,699.0
2024-11-01,47.0,160.0,160.0
2024-12-01,44.0,150.0,150.0
