measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2014-12-01,27.173,376.0,376.0
2015-01-01,25.708,376.0,376.0
2015-02-01,137.246,2060.0,2060.0
2015-03-01,18.515,278.0,278.0
2015-04-01,6.957,104.0,104.0
2015-05-01,12.44,185.0,185.0
2015-06-01,11.035,168.0,168.0
2015-07-01,13.039,197.0,197.0
2015-08-01,10.848,162.0,162.0
2015-09-01,6.802,104.0,104.0
2015-10-01,10.002,150.0,150.0
2015-11-01,12.235,185.0,185.0
2015-12-01,11.173,168.0,168.0
2016-01-01,12.885,207.0,207.0
2016-02-01,7.802,121.0,121.0
2016-03-01,8.369,132.0,132.0
2016-04-01,11.283,178.0,178.0
2016-05-01,9.153,144.0,144.0
2016-06-01,9.364,144.0,144.0
2016-07-01,9.941,155.0,155.0
2016-08-01,9.468,150.0,150.0
2016-09-01,6.333,98.0,98.0
2016-10-01,7.4,115.0,115.0
2016-11-01,9.001,138.0,138.0
2016-12-01,9.001,138.0,138.0
2017-01-01,11.661,167.0,167.0
2017-02-01,9.128,138.0,138.0
2017-03-01,11.901,178.0,178.0
2017-04-01,7.998,121.0,121.0
2017-05-01,12.904,196.0,196.0
2017-06-01,13.737,207.0,207.0
2017-07-01,11.463,173.0,173.0
2017-08-01,15.438,230.0,230.0
2017-09-01,11.194,167.0,167.0
2017-10-01,8.124,121.0,121.0
2017-11-01,14.856,224.0,224.0
2017-12-01,14.596,219.0,219.0
2018-01-01,38.33,666.0,666.0
2018-02-01,15.301,261.0,261.0
2018-03-01,11.792,203.0,203.0
2018-04-01,13.27,226.0,226.0
2018-05-01,13.29,226.0,226.0
2018-06-01,21.795,371.0,371.0
2018-07-01,8.568,145.0,145.0
2018-08-01,13.579,232.0,232.0
2018-09-01,6.928,116.0,116.0
2018-10-01,9.687,168.0,168.0
2018-11-01,15.628,266.0,266.0
2018-12-01,19.832,342.0,342.0
2019-01-01,6.714,143.0,143.0
2019-02-01,6.148,126.0,126.0
2019-03-01,3.783,80.0,80.0
2019-04-01,2.031,40.0,40.0
2019-05-01,5.861,120.0,120.0
2019-06-01,12.153,252.0,252.0
2019-07-01,4.122,86.0,86.0
2019-08-01,10.2,212.0,212.0
2019-09-01,6.344,132.0,132.0
2019-10-01,13.169,275.0,275.0
2019-11-01,11.595,241.0,241.0
2019-12-01,1.88,40.0,40.0
2020-01-01,16.342,264.0,264.0
2020-02-01,12.55,201.0,201.0
2020-03-01,17.44,281.0,281.0
2020-04-01,12.761,207.0,207.0
2020-05-01,16.102,258.0,258.0
2020-06-01,11.894,189.0,189.0
2020-07-01,16.687,270.0,270.0
2020-08-01,14.789,235.0,235.0
2020-09-01,13.688,218.0,218.0
2020-10-01,10.764,172.0,172.0
2020-11-01,12.921,207.0,207.0
2020-12-01,15.062,241.0,241.0
2021-01-01,118.035,1630.0,1630.0
2021-02-01,131.328,1802.0,1802.0
2021-03-01,91.122,1251.0,1251.0
2021-04-01,89.148,1223.0,1223.0
2021-05-01,62.379,855.0,855.0
2021-06-01,97.109,1332.0,1332.0
2021-07-01,118.865,1630.0,1630.0
2021-08-01,81.937,1125.0,1125.0
2021-09-01,62.059,850.0,850.0
2021-10-01,22.534,310.0,310.0
2021-11-01,72.087,987.0,987.0
2021-12-01,202.397,2778.0,2778.0
2022-01-01,147.48,1862.0,1862.0
2022-02-01,195.597,2468.0,2468.0
2022-03-01,136.927,1729.0,1729.0
2022-04-01,173.996,2200.0,2200.0
