measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,1156.0,11838.6,11838.6
2003-02-01,1065.0,10906.67,10906.67
2003-03-01,1175.0,12033.18,12033.18
2003-04-01,3271.0,33498.31,33498.31
2003-05-01,3938.0,40329.06,40329.06
2003-06-01,3081.0,31552.52,31552.52
2003-07-01,15773.0,161531.29,161531.29
2003-08-01,15458.0,158305.38,158305.38
2003-09-01,947.0,9698.23,9698.23
2003-10-01,0.0,0.0,0.0
2003-11-01,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0
2004-01-01,3212.675,32197.43,32197.43
2004-02-01,2573.585,25792.47,25792.47
2004-03-01,2627.878,26336.59,26336.59
2004-04-01,4093.431,41024.37,41024.37
2004-05-01,5183.874,51952.79,51952.79
2004-06-01,5263.533,52751.13,52751.13
2004-07-01,5068.601000000001,50797.52,50797.52
2004-08-01,4904.849,49156.4,49156.4
2004-09-01,4670.741,46810.17,46810.17
2004-10-01,2865.1110000000003,28714.14,28714.14
2004-11-01,1904.477,19086.67,19086.67
2004-12-01,2649.246,26550.74,26550.74
2005-01-01,3283.337,32830.08,32830.08
2005-02-01,2838.764,28384.8,28384.8
2005-03-01,3109.7470000000003,31094.37,31094.37
2005-04-01,2970.445,29701.48,29701.48
2005-05-01,2687.031,26867.63,26867.63
2005-06-01,3026.6870000000004,30263.84,30263.84
2005-07-01,3248.7740000000003,32484.5,32484.5
2005-08-01,2748.87,27485.95,27485.95
2005-09-01,2274.538,22743.1,22743.1
2005-10-01,1941.2810000000002,19410.87,19410.87
2005-11-01,2077.5570000000002,20773.49,20773.49
2005-12-01,2542.969,25427.14,25427.14
2006-01-01,3690.746,36609.0,36609.0
2006-02-01,3327.962,33010.0,33010.0
2006-03-01,2931.982,29082.0,29082.0
2006-04-01,3191.366,31655.0,31655.0
2006-05-01,3773.2560000000003,37427.0,37427.0
2006-06-01,3707.47,36774.0,36774.0
2006-07-01,3887.789,38563.0,38563.0
2006-08-01,3859.6960000000004,38284.0,38284.0
2006-09-01,2505.3990000000003,24851.0,24851.0
2006-10-01,2208.687,21908.0,21908.0
2006-11-01,2587.1020000000003,25661.0,25661.0
2006-12-01,2739.5440000000003,27174.0,27174.0
2007-01-01,2449.998,24216.0,24216.0
2007-02-01,2403.31,23754.0,23754.0
2007-03-01,1727.495,17075.0,17075.0
2007-04-01,1937.03,19146.0,19146.0
2007-05-01,2072.28,20482.0,20482.0
2007-06-01,2963.791,29294.0,29294.0
2007-07-01,3582.338,35408.0,35408.0
2007-08-01,3277.317,32393.0,32393.0
2007-09-01,2071.552,20475.0,20475.0
2007-10-01,1904.6270000000002,18825.0,18825.0
2007-11-01,1407.68,13914.0,13914.0
2007-12-01,2114.583,20901.0,20901.0
2008-01-01,1593.4170000000001,15702.0,15702.0
2008-02-01,1772.28,17464.0,17464.0
2008-03-01,1996.95,19678.0,19678.0
2008-04-01,2378.389,23437.0,23437.0
2008-05-01,2041.179,20114.0,20114.0
2008-06-01,1690.164,16655.0,16655.0
2008-07-01,2450.569,24148.0,24148.0
2008-08-01,2335.589,23015.0,23015.0
2008-09-01,2124.7400000000002,20937.0,20937.0
2008-10-01,1792.203,17660.0,17660.0
2008-11-01,991.716,9772.0,9772.0
2008-12-01,1657.804,16336.0,16336.0
2009-01-01,2455.317,23964.0,23964.0
2009-02-01,1964.3990000000001,19173.0,19173.0
