measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2019-11-01,196.386,1749.0,1749.0
2019-12-01,126.614,1127.0,1127.0
2020-01-01,94.32,827.0,827.0
2020-02-01,244.745,2146.0,2146.0
2020-03-01,280.769,2462.0,2462.0
2020-04-01,410.288,3597.0,3597.0
2020-05-01,404.672,3548.0,3548.0
2020-06-01,455.408,3993.0,3993.0
2020-07-01,497.129,4358.0,4358.0
2020-08-01,427.39,3747.0,3747.0
2020-09-01,328.442,2879.0,2879.0
2020-10-01,287.819,2523.0,2523.0
2020-11-01,142.348,1248.0,1248.0
2020-12-01,116.67,1023.0,1023.0
2021-01-01,138.265,1223.0,1223.0
2021-02-01,209.183,1850.0,1850.0
2021-03-01,375.881,3324.0,3324.0
2021-04-01,459.552,4064.0,4064.0
2021-05-01,501.273,4433.0,4433.0
2021-06-01,554.961,4908.0,4908.0
2021-07-01,474.172,4194.0,4194.0
2021-08-01,413.005,3653.0,3653.0
2021-09-01,357.111,3158.0,3158.0
2021-10-01,225.07,1991.0,1991.0
2021-11-01,147.601,1305.0,1305.0
2021-12-01,91.926,813.0,813.0
2022-01-01,164.175,560.0,560.0
2022-02-01,241.702,825.0,825.0
2022-03-01,295.079,1007.0,1007.0
2022-04-01,363.419,1240.0,1240.0
2022-05-01,434.3,1482.0,1482.0
2022-06-01,459.705,1569.0,1569.0
2022-07-01,539.192,1840.0,1840.0
2022-08-01,476.726,1627.0,1627.0
2022-09-01,360.178,1229.0,1229.0
2022-10-01,299.692,1023.0,1023.0
2022-11-01,160.163,546.0,546.0
2022-12-01,107.669,367.0,367.0
2023-01-01,108.0,368.0,368.0
2023-02-01,162.0,553.0,553.0
2023-03-01,276.0,942.0,942.0
2023-04-01,329.0,1123.0,1123.0
2023-05-01,517.0,1764.0,1764.0
2023-06-01,541.0,1846.0,1846.0
2023-07-01,574.0,1958.0,1958.0
2023-08-01,496.0,1692.0,1692.0
2023-09-01,382.0,1303.0,1303.0
2023-10-01,270.0,921.0,921.0
2023-11-01,156.0,532.0,532.0
2023-12-01,74.0,252.0,252.0
2024-01-01,71.0,242.0,242.0
2024-02-01,168.0,573.0,573.0
2024-03-01,310.0,1058.0,1058.0
2024-04-01,36.0,123.0,123.0
2024-05-01,456.0,1556.0,1556.0
2024-06-01,497.0,1696.0,1696.0
2024-07-01,535.0,1825.0,1825.0
2024-08-01,452.0,1542.0,1542.0
2024-09-01,379.0,1293.0,1293.0
2024-10-01,275.0,938.0,938.0
2024-11-01,112.0,382.0,382.0
2024-12-01,69.0,235.0,235.0
