measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2014-01-01,2138.868,24823.0,31429.0
2014-02-01,2001.518,23229.0,29410.0
2014-03-01,1547.389,17958.0,22737.0
2014-04-01,1438.743,16697.0,21141.0
2014-05-01,1506.613,17485.0,22138.0
2014-06-01,1564.464,18156.0,22988.0
2014-07-01,998.028,11583.0,14665.0
2014-08-01,1634.831,18973.0,24022.0
2014-09-01,1333.187,15472.0,19590.0
2014-10-01,1475.905,17129.0,21687.0
2014-11-01,1206.011,13996.0,17721.0
2014-12-01,1627.443,18887.0,23914.0
2015-01-01,2032.35,23115.0,47530.0
2015-02-01,2102.684,23915.0,49176.0
2015-03-01,2054.855,23371.0,48057.0
2015-04-01,1507.134,17141.0,35248.0
2015-05-01,1730.697,19684.0,40476.0
2015-06-01,1972.94,22439.0,46142.0
2015-07-01,2392.058,27206.0,55943.0
2015-08-01,2025.766,23040.0,47377.0
2015-09-01,2005.283,22807.0,46897.0
2015-10-01,2265.415,25765.0,52982.0
2015-11-01,2085.13,23715.0,48766.0
2015-12-01,2451.688,27884.0,57338.0
2016-01-01,1695.478,8086.0,29613.0
2016-02-01,1716.234,8185.0,29977.0
2016-03-01,1953.353,9316.0,34118.0
2016-04-01,2243.655,10701.0,39189.0
2017-01-01,5.28,25.0,99.0
2017-02-01,4.31,21.0,80.0
2017-03-01,6.817,33.0,126.0
2017-04-01,4.856,23.0,90.0
2017-05-01,5.675,27.0,105.0
2017-06-01,6.364,30.0,117.0
2017-07-01,7.584,36.0,140.0
2017-08-01,6.762,32.0,125.0
2017-09-01,5.949,28.0,110.0
2017-10-01,6.534,31.0,120.0
2017-11-01,5.523,26.0,102.0
2017-12-01,6.866,33.0,127.0
2018-01-01,3304.17,15444.0,50904.0
2018-02-01,2864.413,13388.0,44128.0
2018-03-01,3798.582,17754.0,58520.0
2018-04-01,3161.627,14777.0,48707.0
2018-05-01,3451.61,16133.0,53175.0
2018-06-01,3019.18,14112.0,46513.0
