measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2022-01-01,4.921,52.0,52.0
2022-02-01,4.703,41.0,41.0
2022-03-01,3.736,35.0,35.0
2022-04-01,3.098,29.0,29.0
2022-05-01,4.435,41.0,41.0
2022-06-01,6.078,58.0,58.0
2022-07-01,6.395,58.0,58.0
2022-08-01,2.808,23.0,23.0
2022-09-01,3.4,29.0,29.0
2022-10-01,5.772,52.0,52.0
2022-11-01,4.024,35.0,35.0
2022-12-01,8.63,82.0,82.0
2023-01-01,6.548,53.0,53.0
2023-02-01,2.551,23.0,23.0
2023-03-01,5.379,47.0,47.0
2023-04-01,6.536,53.0,53.0
2023-05-01,11.852,100.0,100.0
2023-06-01,7.351,59.0,59.0
2023-07-01,7.196,59.0,59.0
2023-08-01,4.614,35.0,35.0
2023-09-01,5.66,47.0,47.0
2023-10-01,9.402,76.0,76.0
2023-11-01,6.076,47.0,47.0
2023-12-01,9.835,82.0,82.0
2024-01-01,11.207,93.0,93.0
2024-02-01,6.801,58.0,58.0
2024-03-01,10.739,93.0,93.0
2024-04-01,18.037,158.0,158.0
2024-05-01,11.916,105.0,105.0
2024-06-01,12.481,111.0,111.0
2024-07-01,9.693,88.0,88.0
2024-08-01,14.069,123.0,123.0
2024-09-01,14.082,123.0,123.0
2024-10-01,9.597,82.0,82.0
2024-11-01,15.158,134.0,134.0
2024-12-01,19.22,169.0,169.0
