measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2016-08-01,1309.875,12093.0,12093.0
2016-09-01,1447.355,13362.0,13362.0
2016-10-01,1783.585,16466.0,16466.0
2016-11-01,1747.07,16129.0,16129.0
2016-12-01,2142.115,19776.0,19776.0
2017-01-01,1416.083,13046.0,13046.0
2017-02-01,1602.513,14764.0,14764.0
2017-03-01,1619.037,14916.0,14916.0
2017-04-01,1180.959,10880.0,10880.0
2017-05-01,1168.527,10766.0,10766.0
2017-06-01,1063.212,9795.0,9795.0
2017-07-01,688.237,6341.0,6341.0
2017-08-01,875.588,8067.0,8067.0
2017-09-01,917.486,8453.0,8453.0
2017-10-01,1373.537,12654.0,12654.0
2017-11-01,1654.299,15241.0,15241.0
2017-12-01,1675.522,15437.0,15437.0
2018-01-01,2114.695,19252.0,19252.0
2018-02-01,1471.709,13398.0,13398.0
2018-03-01,2264.112,20612.0,20612.0
2018-04-01,1954.01,17789.0,17789.0
2018-05-01,1190.793,10841.0,10841.0
2018-06-01,1144.095,10416.0,10416.0
2018-07-01,955.845,8702.0,8702.0
2018-08-01,940.522,8563.0,8563.0
2018-09-01,975.546,8881.0,8881.0
2018-10-01,1785.46,16255.0,16255.0
2018-11-01,1964.954,17889.0,17889.0
2018-12-01,1389.259,12648.0,12648.0
2019-01-01,1854.16,16511.0,16511.0
2019-02-01,2001.761,17826.0,17826.0
2019-03-01,2054.487,18295.0,18295.0
2019-04-01,1901.538,16933.0,16933.0
2019-05-01,1217.29,10840.0,10840.0
2019-06-01,1118.276,9958.0,9958.0
2019-07-01,871.304,7759.0,7759.0
2019-08-01,829.294,7385.0,7385.0
2019-09-01,1209.724,10773.0,10773.0
2019-10-01,1549.808,13801.0,13801.0
2019-11-01,1922.969,17124.0,17124.0
2019-12-01,2140.389,19060.0,19060.0
2020-01-01,945.21,8287.0,8287.0
2020-02-01,1007.301,8831.0,8831.0
2020-03-01,1269.185,11127.0,11127.0
2020-04-01,1458.292,12785.0,12785.0
2020-05-01,1209.927,10607.0,10607.0
2020-06-01,667.54,5852.0,5852.0
2020-07-01,701.865,6153.0,6153.0
2020-08-01,789.618,6923.0,6923.0
2020-09-01,885.467,7763.0,7763.0
2020-10-01,942.053,8259.0,8259.0
2020-11-01,1560.941,13685.0,13685.0
2020-12-01,1433.601,12568.0,12568.0
2021-01-01,852.812,7542.0,7542.0
2021-02-01,1040.177,9199.0,9199.0
2021-03-01,1417.444,12536.0,12536.0
2021-04-01,1132.153,10013.0,10013.0
2021-05-01,1203.913,10647.0,10647.0
2021-06-01,819.032,7244.0,7244.0
2021-07-01,759.873,6720.0,6720.0
2021-08-01,666.585,5895.0,5895.0
2021-09-01,922.91,8162.0,8162.0
2021-10-01,1230.43,10882.0,10882.0
2021-11-01,1276.286,11287.0,11287.0
2021-12-01,1093.385,9670.0,9670.0
2022-01-01,981.289,3348.0,3348.0
2022-02-01,1110.651,3790.0,3790.0
2022-03-01,1644.662,5612.0,5612.0
2022-04-01,1607.029,5483.0,5483.0
2022-05-01,1149.068,3921.0,3921.0
2022-06-01,1167.492,3983.0,3983.0
2022-07-01,944.833,3224.0,3224.0
2022-08-01,635.736,2169.0,2169.0
2022-09-01,1104.085,3767.0,3767.0
2022-10-01,1298.324,4430.0,4430.0
2022-11-01,1672.788,5708.0,5708.0
2022-12-01,1062.043,3624.0,3624.0
2023-01-01,898.0,3064.0,3064.0
2023-02-01,1361.0,4644.0,4644.0
2023-03-01,1380.0,4709.0,4709.0
2023-04-01,1115.0,3804.0,3804.0
2023-05-01,1077.0,3675.0,3675.0
2023-06-01,873.0,2979.0,2979.0
2023-07-01,709.0,2419.0,2419.0
2023-08-01,581.0,1982.0,1982.0
2023-09-01,1193.0,4071.0,4071.0
2023-10-01,782.0,2668.0,2668.0
2023-11-01,1270.0,4333.0,4333.0
2023-12-01,979.0,3340.0,3340.0
2024-01-01,1168.0,3985.0,3985.0
2024-02-01,1443.0,4924.0,4924.0
2024-03-01,1764.0,6019.0,6019.0
2024-04-01,1175.0,4009.0,4009.0
2024-05-01,1220.0,4163.0,4163.0
2024-06-01,1158.0,3951.0,3951.0
2024-07-01,1219.0,4159.0,4159.0
2024-08-01,534.0,1822.0,1822.0
2024-09-01,935.0,3190.0,3190.0
2024-10-01,1050.0,3583.0,3583.0
2024-11-01,1582.0,5398.0,5398.0
2024-12-01,870.0,2968.0,2968.0
