measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,7441.758000000001,71553.0,119096.0
2003-02-01,6560.2390000000005,63077.0,104989.0
2003-03-01,6515.103,62643.0,104266.0
2003-04-01,6570.669,63178.0,105156.0
2003-05-01,7818.341,75174.0,125123.0
2003-06-01,8162.37,78482.0,130629.0
2003-07-01,8904.738000000001,85620.0,142510.0
2003-08-01,9412.49,90502.0,150636.0
2003-09-01,7727.528,74301.0,123670.0
2003-10-01,7005.089,67355.0,112108.0
2003-11-01,6632.861,63776.0,106151.0
2003-12-01,6860.014,65960.0,109786.0
2004-01-01,4047.213,26244.48,73308.5
2004-02-01,3927.2630000000004,25466.66,71135.79
2004-03-01,4193.152,27190.84,75951.93
2004-04-01,4370.741,28342.43,79168.67
2004-05-01,4131.636,26791.93,74837.68
2004-06-01,4799.147,31120.45,86928.51
2004-07-01,4575.585,29670.75,82879.06
2004-08-01,4426.3,28702.71,80175.02
2004-09-01,4491.603,29126.16,81357.87
2004-10-01,4625.894,29996.99,83790.33
2004-11-01,3902.2140000000004,25304.22,70682.07
2004-12-01,4639.372,30084.39,84034.47
2005-01-01,3214.867,20847.06,51674.8
2005-02-01,2901.753,18816.65,46641.9
2005-03-01,3131.579,20306.98,50336.06
2005-04-01,3146.619,20404.51,50577.81
2005-05-01,3455.95,22410.39,55549.9
2005-06-01,4438.967000000001,28784.84,71350.62
2005-07-01,5684.18,36859.52,91365.8
2005-08-01,5890.619000000001,38198.2,94684.05
2005-09-01,4442.785,28809.6,71411.99
2005-10-01,3448.4590000000003,22361.82,55429.5
2005-11-01,3076.849,19952.08,49456.34
2005-12-01,3510.594,22764.73,56428.24
2006-01-01,3169.487,20552.79,55613.02
2006-02-01,2794.456,18120.88,49032.59
2006-03-01,3095.2380000000003,20071.33,54310.24
2006-04-01,2949.1490000000003,19124.0,51746.9
2006-05-01,3437.476,22290.6,60315.27
2006-06-01,3643.559,23626.95,63931.27
2006-07-01,4102.487,26602.91,71983.8
2006-08-01,4238.119000000001,27482.43,74363.64
2006-09-01,3450.831,22377.19,60549.6
2006-10-01,3617.462,23457.73,63473.38
2006-11-01,3055.7290000000003,19815.12,53616.99
2006-12-01,3426.666,22220.5,60125.59
2007-01-01,3553.83,22584.0,53364.0
2007-02-01,3019.618,19189.0,45342.0
2007-03-01,3513.7360000000003,22330.0,52763.0
2007-04-01,3309.385,21030.0,49693.0
2007-05-01,3606.951,22921.0,54162.0
2007-06-01,4223.233,26838.0,63415.0
2007-07-01,4559.693,28976.0,68469.0
2007-08-01,5435.659000000001,34543.0,81621.0
2007-09-01,4443.627,28239.0,66725.0
2007-10-01,3735.617,23739.0,56094.0
2007-11-01,2954.203,18774.0,44360.0
2007-12-01,3062.4480000000003,19462.0,45986.0
2008-01-01,3756.71,23873.0,60043.0
2008-02-01,3174.5620000000004,20174.0,50739.0
2008-03-01,3642.5550000000003,23148.0,58219.0
2008-04-01,3542.012,22509.0,56612.0
2008-05-01,4307.905000000001,27376.0,68853.0
2008-06-01,5232.7480000000005,33254.0,83635.0
2008-07-01,5677.722000000001,36081.0,90747.0
2008-08-01,5592.655000000001,35541.0,89388.0
2008-09-01,3769.51,23955.0,60248.0
2008-10-01,3608.9950000000003,22935.0,57683.0
2008-11-01,2774.068,17629.0,44338.0
2008-12-01,3074.558,19538.0,49141.0
2009-01-01,2341.754,14882.0,36436.0
2009-02-01,1998.268,12699.0,31092.0
2009-03-01,2571.328,16341.0,40007.0
2009-04-01,2242.731,14252.0,34895.0
2009-05-01,3002.4460000000004,19080.0,46715.0
