measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2020-11-01,,,,159.863,1402.0,1402.0
2020-12-01,,,,108.137,948.0,948.0
2021-01-01,0.0,0.0,0.0,405.634,3587.0,3587.0
2021-02-01,0.0,0.0,0.0,286.911,2537.0,2537.0
2021-03-01,0.0,0.0,0.0,706.321,6247.0,6247.0
2021-04-01,0.0,0.0,0.0,719.776,6366.0,6366.0
2021-05-01,0.0,0.0,0.0,797.494,7053.0,7053.0
2021-06-01,0.0,0.0,0.0,789.357,6981.0,6981.0
2021-07-01,0.0,0.0,0.0,707.602,6258.0,6258.0
2021-08-01,0.0,0.0,0.0,676.335,5982.0,5982.0
2021-09-01,0.0,0.0,0.0,675.246,5972.0,5972.0
2021-10-01,0.0,0.0,0.0,522.757,4623.0,4623.0
2021-11-01,0.0,0.0,0.0,483.097,4273.0,4273.0
2021-12-01,0.0,0.0,0.0,322.47,2852.0,2852.0
2022-01-01,,,,222.556,759.0,759.0
2022-02-01,,,,279.065,952.0,952.0
2022-03-01,,,,390.202,1331.0,1331.0
2022-04-01,0.0,0.0,0.0,456.124,1556.0,1556.0
2022-05-01,0.0,0.0,0.0,454.882,1552.0,1552.0
2022-06-01,0.0,0.0,0.0,482.476,1646.0,1646.0
2022-07-01,0.0,0.0,0.0,498.776,1702.0,1702.0
2022-08-01,0.0,0.0,0.0,496.454,1694.0,1694.0
2022-09-01,0.0,0.0,0.0,420.079,1433.0,1433.0
2022-10-01,0.0,0.0,0.0,409.146,1396.0,1396.0
2022-11-01,0.0,0.0,0.0,294.003,1003.0,1003.0
2022-12-01,0.0,0.0,0.0,224.237,765.0,765.0
2023-01-01,-6.0,0.0,0.0,114.0,389.0,389.0
2023-02-01,-13.0,0.0,0.0,300.0,1024.0,1024.0
2023-03-01,-1.0,0.0,0.0,540.0,1842.0,1842.0
2023-04-01,-5.0,0.0,0.0,928.0,3166.0,3166.0
2023-05-01,-1.0,0.0,0.0,1276.0,4354.0,4354.0
2023-06-01,-7.0,0.0,0.0,982.0,3351.0,3351.0
2023-07-01,-18.0,0.0,0.0,1023.0,3490.0,3490.0
2023-08-01,-22.0,0.0,0.0,849.0,2897.0,2897.0
2023-09-01,-9.0,0.0,0.0,772.0,2634.0,2634.0
2023-10-01,-2.0,0.0,0.0,450.0,1535.0,1535.0
2023-11-01,-2.0,0.0,0.0,294.0,1003.0,1003.0
2023-12-01,-1.0,0.0,0.0,165.0,563.0,563.0
2024-01-01,-4.0,0.0,0.0,165.0,563.0,563.0
2024-02-01,-2.0,0.0,0.0,499.0,1703.0,1703.0
2024-03-01,-1.0,0.0,0.0,653.0,2228.0,2228.0
2024-04-01,-3.0,0.0,0.0,745.0,2542.0,2542.0
2024-05-01,-8.0,0.0,0.0,1035.0,3531.0,3531.0
2024-06-01,-18.0,0.0,0.0,1042.0,3555.0,3555.0
2024-07-01,-12.0,0.0,0.0,1055.0,3600.0,3600.0
2024-08-01,-15.0,0.0,0.0,874.0,2982.0,2982.0
2024-09-01,-3.0,0.0,0.0,829.0,2829.0,2829.0
2024-10-01,-16.0,0.0,0.0,701.0,2392.0,2392.0
2024-11-01,-4.0,0.0,0.0,323.0,1102.0,1102.0
2024-12-01,-5.0,0.0,0.0,179.0,611.0,611.0
