measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2021-08-01,0.0,0.0,0.0,0.547,5.0,5.0
2021-09-01,0.0,0.0,0.0,0.508,4.0,4.0
2021-10-01,0.0,0.0,0.0,0.375,3.0,3.0
2021-11-01,0.0,0.0,0.0,0.371,3.0,3.0
2021-12-01,0.0,0.0,0.0,0.199,2.0,2.0
2022-01-01,-1.524,0.0,0.0,780.331,2662.0,2662.0
2022-02-01,-1.265,0.0,0.0,513.529,1752.0,1752.0
2022-03-01,-1.309,0.0,0.0,766.408,2615.0,2615.0
2022-04-01,-1.567,0.0,0.0,936.397,3195.0,3195.0
2022-05-01,-1.567,0.0,0.0,1053.932,3596.0,3596.0
2022-06-01,-1.592,0.0,0.0,1060.084,3617.0,3617.0
2022-07-01,-1.525,0.0,0.0,1170.172,3993.0,3993.0
2022-08-01,-1.494,0.0,0.0,1032.238,3522.0,3522.0
2022-09-01,-1.523,0.0,0.0,855.774,2920.0,2920.0
2022-10-01,-1.571,0.0,0.0,678.337,2314.0,2314.0
2022-11-01,-1.515,0.0,0.0,559.507,1909.0,1909.0
2022-12-01,-1.548,0.0,0.0,363.291,1240.0,1240.0
2023-01-01,-25.0,0.0,0.0,790.0,2695.0,2695.0
2023-02-01,-28.0,0.0,0.0,725.0,2474.0,2474.0
2023-03-01,-24.0,0.0,0.0,754.0,2573.0,2573.0
2023-04-01,-21.0,0.0,0.0,801.0,2733.0,2733.0
2023-05-01,-27.0,0.0,0.0,824.0,2811.0,2811.0
2023-06-01,-30.0,0.0,0.0,785.0,2678.0,2678.0
2023-07-01,-32.0,0.0,0.0,799.0,2726.0,2726.0
2023-08-01,-36.0,0.0,0.0,805.0,2747.0,2747.0
2023-09-01,-28.0,0.0,0.0,810.0,2764.0,2764.0
2023-10-01,-26.0,0.0,0.0,786.0,2682.0,2682.0
2023-11-01,-26.0,0.0,0.0,825.0,2815.0,2815.0
2023-12-01,-31.0,0.0,0.0,776.0,2648.0,2648.0
2024-01-01,-5.0,0.0,0.0,218.0,744.0,744.0
2024-02-01,-3.0,0.0,0.0,674.0,2300.0,2300.0
2024-03-01,-6.0,0.0,0.0,787.0,2685.0,2685.0
2024-04-01,-5.0,0.0,0.0,983.0,3354.0,3354.0
2024-05-01,-4.0,0.0,0.0,1101.0,3757.0,3757.0
2024-06-01,-12.0,0.0,0.0,1191.0,4064.0,4064.0
2024-07-01,-10.0,0.0,0.0,1278.0,4361.0,4361.0
2024-08-01,-9.0,0.0,0.0,1034.0,3528.0,3528.0
2024-09-01,-12.0,0.0,0.0,857.0,2924.0,2924.0
2024-10-01,-6.0,0.0,0.0,779.0,2658.0,2658.0
2024-11-01,-8.0,0.0,0.0,611.0,2085.0,2085.0
2024-12-01,-10.0,0.0,0.0,422.0,1440.0,1440.0
