measured_on,Natural Gas-Fuel Cell Generation,Natural Gas-Fuel Cell Quantity Consumed For Electricity,Natural Gas-Fuel Cell Total Fuel Consumed
2020-01-01,398.721,3119.0,3119.0
2020-02-01,352.108,2755.0,2755.0
2020-03-01,390.863,3058.0,3058.0
2020-04-01,276.419,2162.0,2162.0
2020-05-01,259.909,2034.0,2034.0
2020-06-01,365.616,2861.0,2861.0
2020-07-01,511.458,4002.0,4002.0
2020-08-01,636.034,4977.0,4977.0
2020-09-01,553.886,4334.0,4334.0
2020-10-01,575.225,4501.0,4501.0
2020-11-01,459.469,3596.0,3596.0
2020-12-01,509.292,3985.0,3985.0
2021-01-01,451.034,3410.0,3410.0
2021-02-01,382.491,2891.0,2891.0
2021-03-01,411.252,3108.0,3108.0
2021-04-01,364.918,2758.0,2758.0
2021-05-01,381.386,2883.0,2883.0
2021-06-01,521.524,3941.0,3941.0
2021-07-01,719.693,5440.0,5440.0
2021-08-01,657.104,4966.0,4966.0
2021-09-01,559.118,4226.0,4226.0
2021-10-01,533.011,4028.0,4028.0
2021-11-01,489.864,3703.0,3703.0
2021-12-01,505.605,3821.0,3821.0
2022-01-01,392.746,3025.0,3025.0
2022-02-01,326.085,2510.0,2510.0
2022-03-01,301.716,2323.0,2323.0
2022-04-01,309.058,2380.0,2380.0
2022-05-01,283.613,2184.0,2184.0
2022-06-01,385.733,2970.0,2970.0
2022-07-01,515.3,3967.0,3967.0
2022-08-01,621.778,4787.0,4787.0
2022-09-01,569.858,4387.0,4387.0
2022-10-01,523.327,4029.0,4029.0
2022-11-01,480.586,3700.0,3700.0
2022-12-01,531.2,4089.0,4089.0
2023-01-01,69.26,517.0,517.0
2023-02-01,58.996,440.0,440.0
2023-03-01,56.703,423.0,423.0
2023-04-01,44.297,330.0,330.0
2023-05-01,28.691,214.0,214.0
2023-06-01,37.744,282.0,282.0
2023-07-01,87.37,652.0,652.0
2023-08-01,88.158,658.0,658.0
2023-09-01,62.401,465.0,465.0
2023-10-01,76.203,568.0,568.0
2023-11-01,71.584,534.0,534.0
2023-12-01,80.593,601.0,601.0
