measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2015-01-01,24.154,218.0,218.0
2015-02-01,151.103,1389.0,1389.0
2015-03-01,8.154,75.0,75.0
2015-04-01,1.759,17.0,17.0
2015-05-01,10.937,103.0,103.0
2015-06-01,10.205,92.0,92.0
2015-07-01,34.326,316.0,316.0
2015-08-01,16.893,155.0,155.0
2015-09-01,3.203,29.0,29.0
2015-10-01,3.651,34.0,34.0
2015-11-01,11.014,103.0,103.0
2015-12-01,8.601,80.0,80.0
2016-01-01,59.541,577.0,577.0
2016-02-01,20.003,190.0,190.0
2016-03-01,9.944,98.0,98.0
2016-04-01,4.854,46.0,46.0
2016-05-01,8.83,87.0,87.0
2016-06-01,15.256,144.0,144.0
2016-07-01,22.8,219.0,219.0
2016-08-01,20.221,196.0,196.0
2016-09-01,11.497,110.0,110.0
2016-10-01,4.025,40.0,40.0
2016-11-01,3.79,35.0,35.0
2016-12-01,4.239,40.0,40.0
2017-01-01,11.478,110.0,110.0
2017-02-01,15.086,144.0,144.0
2017-03-01,7.348,69.0,69.0
2017-04-01,2.733,29.0,29.0
2017-05-01,8.374,81.0,81.0
2017-06-01,7.277,69.0,69.0
2017-07-01,5.1,46.0,46.0
2017-08-01,6.083,58.0,58.0
2017-09-01,5.245,52.0,52.0
2017-10-01,21.438,208.0,208.0
2017-11-01,10.514,98.0,98.0
2017-12-01,17.324,167.0,167.0
2018-01-01,76.387,725.0,725.0
2018-02-01,3.402,35.0,35.0
2018-03-01,2.761,29.0,29.0
2018-04-01,7.611,70.0,70.0
2018-05-01,9.44,87.0,87.0
2018-06-01,8.086,75.0,75.0
2018-07-01,8.198,75.0,75.0
2018-08-01,8.34,81.0,81.0
2018-09-01,11.604,110.0,110.0
2018-10-01,18.973,180.0,180.0
2018-11-01,20.094,191.0,191.0
2018-12-01,18.104,174.0,174.0
2019-01-01,46.16,456.0,456.0
2019-02-01,9.159,87.0,87.0
2019-03-01,15.759,150.0,150.0
2019-04-01,9.205,87.0,87.0
2019-05-01,12.858,127.0,127.0
2019-06-01,22.588,219.0,219.0
2019-07-01,30.97,300.0,300.0
2019-08-01,31.922,306.0,306.0
2019-09-01,25.897,248.0,248.0
2019-10-01,16.528,162.0,162.0
2019-11-01,13.967,133.0,133.0
2019-12-01,13.987,133.0,133.0
2020-01-01,12.261,116.0,116.0
2020-02-01,6.811,64.0,64.0
2020-03-01,13.619,133.0,133.0
2020-04-01,7.554,75.0,75.0
2020-05-01,19.084,185.0,185.0
2020-06-01,16.717,162.0,162.0
2020-07-01,29.432,284.0,284.0
2020-08-01,28.408,278.0,278.0
2020-09-01,35.002,342.0,342.0
2020-10-01,11.618,116.0,116.0
2020-11-01,24.185,237.0,237.0
2020-12-01,39.309,382.0,382.0
2021-01-01,18.595,179.0,179.0
2021-02-01,103.658,983.0,983.0
2021-03-01,55.991,532.0,532.0
2021-04-01,27.528,260.0,260.0
2021-05-01,22.711,214.0,214.0
2021-06-01,33.18,312.0,312.0
2021-07-01,38.77,370.0,370.0
2021-08-01,37.066,353.0,353.0
2021-09-01,28.896,272.0,272.0
2021-10-01,24.571,231.0,231.0
2021-11-01,34.891,329.0,329.0
2021-12-01,29.143,277.0,277.0
2022-01-01,48.386,467.0,467.0
2022-02-01,14.587,138.0,138.0
2022-03-01,7.793,75.0,75.0
2022-04-01,8.052,75.0,75.0
2022-05-01,10.587,104.0,104.0
2022-06-01,10.657,104.0,104.0
2022-07-01,32.428,312.0,312.0
2022-08-01,26.691,254.0,254.0
2022-09-01,2.88,29.0,29.0
2022-10-01,4.88,46.0,46.0
2022-11-01,7.892,75.0,75.0
2022-12-01,70.167,675.0,675.0
2023-01-01,14.275,138.0,138.0
2023-02-01,9.178,87.0,87.0
2023-03-01,12.134,115.0,115.0
2023-04-01,8.955,87.0,87.0
2023-05-01,10.161,98.0,98.0
2023-06-01,9.362,92.0,92.0
2023-07-01,8.601,81.0,81.0
2023-08-01,9.835,92.0,92.0
2023-09-01,8.11,81.0,81.0
2023-10-01,8.138,81.0,81.0
2023-11-01,12.525,121.0,121.0
2023-12-01,10.726,104.0,104.0
2024-01-01,67.426,646.0,646.0
2024-02-01,1.383,12.0,12.0
2024-03-01,3.949,40.0,40.0
2024-04-01,11.845,115.0,115.0
2024-05-01,5.027,46.0,46.0
2024-06-01,16.953,162.0,162.0
2024-07-01,67.998,652.0,652.0
2024-08-01,44.162,421.0,421.0
2024-09-01,16.242,156.0,156.0
2024-10-01,16.124,156.0,156.0
2024-11-01,3.634,35.0,35.0
2024-12-01,9.257,87.0,87.0
