measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2010-01-01,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0
2010-04-01,0.0,0.0,0.0
2010-05-01,0.0,0.0,0.0
2010-06-01,0.0,0.0,0.0
2010-07-01,0.0,0.0,0.0
2010-08-01,0.0,0.0,0.0
2010-09-01,0.0,0.0,0.0
2010-10-01,0.0,0.0,0.0
2010-11-01,627.541,6282.0,6282.0
2010-12-01,1178.459,11798.0,11798.0
2011-01-01,1103.715,11280.0,11280.0
2011-02-01,853.428,8722.0,8722.0
2011-03-01,263.982,2698.0,2698.0
2011-04-01,503.479,5146.0,5146.0
2011-05-01,825.603,8438.0,8438.0
2011-06-01,1007.09,10292.0,10292.0
2011-07-01,1554.157,15883.0,15883.0
2011-08-01,1582.692,16175.0,16175.0
2011-09-01,1706.653,17442.0,17442.0
2011-10-01,1226.012,12530.0,12530.0
2011-11-01,1585.562,16204.0,16204.0
2011-12-01,1338.627,13681.0,13681.0
2012-01-01,1196.913,12362.0,12362.0
2012-02-01,731.874,7559.0,7559.0
2012-03-01,427.93,4420.0,4420.0
2012-04-01,256.744,2652.0,2652.0
2012-05-01,379.504,3920.0,3920.0
2012-06-01,1071.226,11064.0,11064.0
2012-07-01,1666.558,17213.0,17213.0
2012-08-01,1559.224,16105.0,16105.0
2012-09-01,1058.122,10929.0,10929.0
2012-10-01,1758.862,18167.0,18167.0
2012-11-01,967.984,9998.0,9998.0
2012-12-01,2128.059,21980.0,21980.0
2013-01-01,791.686,8125.0,8125.0
2013-02-01,892.753,9163.0,9163.0
2013-03-01,1288.605,13226.0,13226.0
2013-04-01,1416.676,14541.0,14541.0
2013-05-01,1841.019,18896.0,18896.0
2013-06-01,1567.077,16084.0,16084.0
2013-07-01,1932.456,19834.0,19834.0
2013-08-01,1339.238,13745.0,13745.0
2013-09-01,694.453,7128.0,7128.0
2013-10-01,245.555,2521.0,2521.0
2013-11-01,215.166,2208.0,2208.0
2013-12-01,415.316,4263.0,4263.0
2014-01-01,1598.798,16321.0,16321.0
2014-02-01,2032.946,20752.0,20752.0
2014-03-01,1033.74,10553.0,10553.0
2014-04-01,714.42,7293.0,7293.0
2014-05-01,288.231,2942.0,2942.0
2014-06-01,993.61,10143.0,10143.0
2014-07-01,1803.819,18413.0,18413.0
2014-08-01,1392.405,14214.0,14214.0
2014-09-01,1523.544,15552.0,15552.0
2014-10-01,500.977,5114.0,5114.0
2014-11-01,93.191,951.0,951.0
2014-12-01,79.319,810.0,810.0
2015-01-01,132.53,1361.0,1361.0
2015-02-01,624.48,6411.0,6411.0
2015-03-01,876.152,8994.0,8994.0
2015-04-01,688.724,7070.0,7070.0
2015-05-01,842.06,8644.0,8644.0
2015-06-01,508.454,5220.0,5220.0
2015-07-01,1582.766,16248.0,16248.0
2015-08-01,946.085,9712.0,9712.0
2015-09-01,837.804,8600.0,8600.0
2015-10-01,944.706,9698.0,9698.0
2015-11-01,1949.007,20008.0,20008.0
2015-12-01,2133.232,21899.0,21899.0
2016-01-01,1087.741,11100.0,11100.0
2016-02-01,952.69,9723.0,9723.0
2016-03-01,826.731,8438.0,8438.0
2016-04-01,1543.951,15757.0,15757.0
2016-05-01,1279.031,13053.0,13053.0
2016-06-01,1203.492,12282.0,12282.0
2016-07-01,720.051,7349.0,7349.0
2016-08-01,855.092,8727.0,8727.0
2016-09-01,802.129,8186.0,8186.0
2016-10-01,106.927,1091.0,1091.0
2016-11-01,2039.575,20815.0,20815.0
2016-12-01,1644.59,16784.0,16784.0
2017-01-01,1210.407,11966.0,11966.0
2017-02-01,1154.969,11419.0,11419.0
2017-03-01,1181.425,11680.0,11680.0
2017-04-01,1070.035,10579.0,10579.0
2017-05-01,1085.775,10734.0,10734.0
2017-06-01,1030.451,10187.0,10187.0
2017-07-01,1066.265,10542.0,10542.0
2017-08-01,1012.305,10008.0,10008.0
2017-09-01,940.815,9301.0,9301.0
2017-10-01,1112.532,10999.0,10999.0
2017-11-01,1148.384,11353.0,11353.0
2017-12-01,1185.637,11722.0,11722.0
2018-01-01,1125.181,11561.0,11561.0
2018-02-01,1067.122,10965.0,10965.0
2018-03-01,1135.704,11670.0,11670.0
2018-04-01,1093.62,11237.0,11237.0
2018-05-01,989.172,10164.0,10164.0
2018-06-01,1070.06,10995.0,10995.0
2018-07-01,1075.276,11049.0,11049.0
2018-08-01,1069.585,10990.0,10990.0
2018-09-01,878.903,9031.0,9031.0
2018-10-01,1090.752,11207.0,11207.0
2018-11-01,1103.643,11340.0,11340.0
2018-12-01,1133.982,11651.0,11651.0
2019-01-01,1224.233,12484.0,12484.0
2019-02-01,1078.619,10999.0,10999.0
2019-03-01,1165.054,11880.0,11880.0
2019-04-01,1096.249,11178.0,11178.0
2019-05-01,1174.866,11980.0,11980.0
2019-06-01,1136.076,11584.0,11584.0
2019-07-01,1153.424,11761.0,11761.0
2019-08-01,1116.323,11383.0,11383.0
2019-09-01,1093.026,11145.0,11145.0
2019-10-01,1149.946,11726.0,11726.0
2019-11-01,1091.037,11125.0,11125.0
2019-12-01,1217.147,12411.0,12411.0
2020-01-01,1130.079,11989.0,11989.0
2020-02-01,1080.723,11466.0,11466.0
2020-03-01,1202.826,12761.0,12761.0
2020-04-01,1115.294,11832.0,11832.0
2020-05-01,1097.358,11642.0,11642.0
2020-06-01,968.549,10275.0,10275.0
2020-07-01,1050.626,11146.0,11146.0
2020-08-01,1060.983,11256.0,11256.0
2020-09-01,980.569,10403.0,10403.0
2020-10-01,989.886,10502.0,10502.0
2020-11-01,1024.811,10873.0,10873.0
2020-12-01,1182.296,12543.0,12543.0
2021-01-01,1127.604,12228.0,12228.0
2021-02-01,1052.691,11415.0,11415.0
2021-03-01,1121.008,12156.0,12156.0
2021-04-01,1102.379,11954.0,11954.0
2021-05-01,1112.135,12060.0,12060.0
2021-06-01,1021.52,11077.0,11077.0
2021-07-01,1053.757,11427.0,11427.0
2021-08-01,1019.605,11056.0,11056.0
2021-09-01,938.667,10179.0,10179.0
2021-10-01,996.6,10807.0,10807.0
2021-11-01,994.289,10782.0,10782.0
2021-12-01,1170.745,12695.0,12695.0
2022-01-01,1078.161,11160.0,11160.0
2022-02-01,1033.836,10701.0,10701.0
2022-03-01,1103.463,11422.0,11422.0
2022-04-01,1070.533,11081.0,11081.0
2022-05-01,978.325,10126.0,10126.0
2022-06-01,1014.327,10499.0,10499.0
2022-07-01,1115.273,11544.0,11544.0
2022-08-01,1022.321,10582.0,10582.0
2022-09-01,933.841,9666.0,9666.0
2022-10-01,1015.475,10511.0,10511.0
2022-11-01,1010.076,10455.0,10455.0
2022-12-01,1073.369,11110.0,11110.0
2023-01-01,1090.303,11244.0,11244.0
2023-02-01,1001.205,10326.0,10326.0
2023-03-01,1006.755,10383.0,10383.0
2023-04-01,1007.121,10387.0,10387.0
2023-05-01,1114.715,11497.0,11497.0
2023-06-01,990.263,10213.0,10213.0
2023-07-01,1028.915,10611.0,10611.0
2023-08-01,997.511,10288.0,10288.0
2023-09-01,908.985,9375.0,9375.0
2023-10-01,1021.872,10539.0,10539.0
2023-11-01,1024.285,10564.0,10564.0
2023-12-01,1098.07,11325.0,11325.0
2024-01-01,1053.104,10174.0,10174.0
2024-02-01,990.987,9574.0,9574.0
2024-03-01,948.886,9167.0,9167.0
2024-04-01,958.431,9259.0,9259.0
2024-05-01,1000.541,9666.0,9666.0
2024-06-01,858.341,8292.0,8292.0
2024-07-01,925.573,8942.0,8942.0
2024-08-01,959.295,9268.0,9268.0
2024-09-01,876.356,8467.0,8467.0
2024-10-01,939.86,9080.0,9080.0
2024-11-01,995.1,9614.0,9614.0
2024-12-01,964.526,9318.0,9318.0
