measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2021-09-01,-1.89,0.0,0.0,103.803,918.0,918.0
2021-10-01,-1.744,0.0,0.0,80.361,711.0,711.0
2021-11-01,-1.583,0.0,0.0,74.264,657.0,657.0
2021-12-01,-1.783,0.0,0.0,49.572,438.0,438.0
2022-01-01,-3.541,0.0,0.0,289.398,987.0,987.0
2022-02-01,-3.129,0.0,0.0,362.881,1238.0,1238.0
2022-03-01,-3.631,0.0,0.0,507.398,1731.0,1731.0
2022-04-01,-3.707,0.0,0.0,593.119,2024.0,2024.0
2022-05-01,-4.202,0.0,0.0,591.504,2018.0,2018.0
2022-06-01,-4.016,0.0,0.0,627.386,2141.0,2141.0
2022-07-01,-4.088,0.0,0.0,648.582,2213.0,2213.0
2022-08-01,-4.085,0.0,0.0,645.561,2203.0,2203.0
2022-09-01,-3.911,0.0,0.0,546.248,1864.0,1864.0
2022-10-01,-3.834,0.0,0.0,532.031,1815.0,1815.0
2022-11-01,-3.84,0.0,0.0,382.306,1304.0,1304.0
2022-12-01,-4.016,0.0,0.0,291.586,995.0,995.0
2023-01-01,-10.0,0.0,0.0,278.0,949.0,949.0
2023-02-01,-11.0,0.0,0.0,114.0,389.0,389.0
2023-03-01,-6.0,0.0,0.0,360.0,1228.0,1228.0
2023-04-01,-16.0,0.0,0.0,746.0,2545.0,2545.0
2023-05-01,-13.0,0.0,0.0,1175.0,4009.0,4009.0
2023-06-01,-15.0,0.0,0.0,806.0,2750.0,2750.0
2023-07-01,-16.0,0.0,0.0,754.0,2573.0,2573.0
2023-08-01,-19.0,0.0,0.0,752.0,2566.0,2566.0
2023-09-01,-13.0,0.0,0.0,655.0,2235.0,2235.0
2023-10-01,-15.0,0.0,0.0,557.0,1900.0,1900.0
2023-11-01,-13.0,0.0,0.0,418.0,1426.0,1426.0
2023-12-01,-9.0,0.0,0.0,246.0,839.0,839.0
2024-01-01,-7.0,0.0,0.0,181.0,618.0,618.0
2024-02-01,-14.0,0.0,0.0,537.0,1832.0,1832.0
2024-03-01,-4.0,0.0,0.0,562.0,1918.0,1918.0
2024-04-01,-2.0,0.0,0.0,621.0,2119.0,2119.0
2024-05-01,-12.0,0.0,0.0,783.0,2672.0,2672.0
2024-06-01,-9.0,0.0,0.0,687.0,2344.0,2344.0
2024-07-01,-16.0,0.0,0.0,595.0,2030.0,2030.0
2024-08-01,-8.0,0.0,0.0,638.0,2177.0,2177.0
2024-09-01,-4.0,0.0,0.0,568.0,1938.0,1938.0
2024-10-01,-6.0,0.0,0.0,571.0,1948.0,1948.0
2024-11-01,-14.0,0.0,0.0,195.0,665.0,665.0
2024-12-01,-4.0,0.0,0.0,232.0,792.0,792.0
