measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2005-01-01,464.994,4649.48,4649.48
2005-02-01,377.865,3778.27,3778.27
2005-03-01,412.856,4128.14,4128.14
2005-04-01,517.558,5175.06,5175.06
2005-05-01,383.46700000000004,3834.28,3834.28
2005-06-01,343.564,3435.29,3435.29
2005-07-01,291.705,2916.76,2916.76
2005-08-01,230.006,2299.83,2299.83
2005-09-01,198.687,1986.68,1986.68
2005-10-01,404.135,4040.95,4040.95
2005-11-01,443.79600000000005,4437.51,4437.51
2005-12-01,469.368,4693.21,4693.21
2006-01-01,253.954,2519.0,2519.0
2006-02-01,228.99200000000002,2271.0,2271.0
2006-03-01,201.745,2001.0,2001.0
2006-04-01,219.59300000000002,2178.0,2178.0
2006-05-01,259.632,2575.0,2575.0
2006-06-01,255.105,2530.0,2530.0
2006-07-01,267.51300000000003,2653.0,2653.0
2006-08-01,265.58,2634.0,2634.0
2006-09-01,172.393,1710.0,1710.0
2006-10-01,151.976,1507.0,1507.0
2006-11-01,178.014,1766.0,1766.0
2006-12-01,188.50400000000002,1870.0,1870.0
2007-01-01,369.332,3650.0,3650.0
2007-02-01,225.602,2230.0,2230.0
2007-03-01,347.853,3438.0,3438.0
2007-04-01,151.40900000000002,1497.0,1497.0
2007-05-01,177.124,1751.0,1751.0
2007-06-01,159.274,1574.0,1574.0
2007-07-01,135.756,1342.0,1342.0
2007-08-01,128.559,1271.0,1271.0
2007-09-01,119.275,1179.0,1179.0
2007-10-01,103.177,1020.0,1020.0
2007-11-01,90.23,892.0,892.0
2007-12-01,98.138,970.0,970.0
2008-01-01,141.38,1393.0,1393.0
2008-02-01,168.077,1656.0,1656.0
2008-03-01,150.833,1486.0,1486.0
2008-04-01,179.22,1766.0,1766.0
2008-05-01,159.16400000000002,1568.0,1568.0
2008-06-01,141.431,1394.0,1394.0
2008-07-01,130.987,1291.0,1291.0
2008-08-01,125.373,1235.0,1235.0
2008-09-01,142.118,1400.0,1400.0
2008-10-01,141.663,1396.0,1396.0
2008-11-01,137.99800000000002,1360.0,1360.0
2008-12-01,193.756,1909.0,1909.0
2009-01-01,204.43,1995.0,1995.0
2009-02-01,109.555,1069.0,1069.0
2009-03-01,246.45100000000002,2405.0,2405.0
2009-04-01,226.345,2209.0,2209.0
2009-05-01,199.953,1952.0,1952.0
2009-06-01,228.335,2229.0,2229.0
2009-07-01,146.17,1427.0,1427.0
2009-08-01,142.165,1388.0,1388.0
2009-09-01,127.941,1249.0,1249.0
2009-10-01,157.179,1534.0,1534.0
2009-11-01,493.699,4819.0,4819.0
2009-12-01,793.777,7747.0,7747.0
2010-01-01,504.047,4917.0,4917.0
2010-02-01,538.0840000000001,5250.0,5250.0
2010-03-01,270.958,2643.0,2643.0
2010-04-01,184.36700000000002,1799.0,1799.0
2010-05-01,179.887,1755.0,1755.0
2010-06-01,191.234,1866.0,1866.0
2010-07-01,118.05900000000001,1152.0,1152.0
2010-08-01,155.279,1515.0,1515.0
2010-09-01,105.199,1026.0,1026.0
2010-10-01,101.87400000000001,994.0,994.0
2010-11-01,100.126,977.0,977.0
2010-12-01,113.88600000000001,1111.0,1111.0
2011-01-01,148.417,1442.0,1442.0
2011-02-01,105.594,1026.0,1026.0
2011-03-01,195.25,1897.0,1897.0
2011-04-01,257.763,2504.0,2504.0
2011-05-01,135.689,1318.0,1318.0
2011-06-01,114.527,1113.0,1113.0
2011-07-01,149.086,1449.0,1449.0
2011-08-01,118.748,1154.0,1154.0
2011-09-01,112.222,1090.0,1090.0
2011-10-01,104.42,1015.0,1015.0
2011-11-01,96.494,938.0,938.0
2011-12-01,106.79,1038.0,1038.0
2012-01-01,200.873,1912.0,1912.0
2012-02-01,172.205,1639.0,1639.0
2012-03-01,205.093,1952.0,1952.0
2012-04-01,184.162,1752.0,1752.0
2012-05-01,211.419,2012.0,2012.0
2012-06-01,176.418,1679.0,1679.0
2012-07-01,168.742,1606.0,1606.0
2012-08-01,194.397,1850.0,1850.0
2012-09-01,174.563,1661.0,1661.0
2012-10-01,168.352,1602.0,1602.0
2012-11-01,137.649,1310.0,1310.0
2012-12-01,146.127,1391.0,1391.0
2013-01-01,274.375,2618.0,2618.0
2013-02-01,339.253,3237.0,3237.0
2013-03-01,322.82,3080.0,3080.0
2013-04-01,292.581,2792.0,2792.0
2013-05-01,436.999,4169.0,4169.0
2013-06-01,409.632,3908.0,3908.0
2013-07-01,1025.342,9783.0,9783.0
2013-08-01,705.321,6729.0,6729.0
2013-09-01,333.385,3181.0,3181.0
2013-10-01,229.134,2186.0,2186.0
2013-11-01,391.53,3736.0,3736.0
2013-12-01,491.628,4691.0,4691.0
2014-01-01,918.469,8735.0,8735.0
2014-02-01,350.456,3333.0,3333.0
2014-03-01,517.248,4919.0,4919.0
2014-04-01,511.969,4869.0,4869.0
2014-05-01,285.438,2715.0,2715.0
2014-06-01,219.81,2090.0,2090.0
2014-07-01,228.641,2174.0,2174.0
2014-08-01,280.973,2672.0,2672.0
2014-09-01,206.286,1962.0,1962.0
2014-10-01,181.627,1727.0,1727.0
2014-11-01,189.187,1799.0,1799.0
2014-12-01,244.896,2329.0,2329.0
2015-01-01,186.315,1736.0,1736.0
2015-02-01,122.31,1140.0,1140.0
2015-03-01,164.612,1534.0,1534.0
2015-04-01,201.724,1880.0,1880.0
2015-05-01,131.496,1225.0,1225.0
2015-06-01,106.032,988.0,988.0
2015-07-01,104.017,969.0,969.0
2015-08-01,103.917,968.0,968.0
2015-09-01,86.831,809.0,809.0
2015-10-01,234.489,2185.0,2185.0
2015-11-01,469.265,4373.0,4373.0
2015-12-01,417.992,3895.0,3895.0
2016-01-01,668.925,6176.0,6176.0
2016-02-01,300.303,2772.0,2772.0
2016-03-01,251.948,2326.0,2326.0
2016-04-01,163.764,1512.0,1512.0
2016-05-01,191.296,1766.0,1766.0
2016-06-01,116.993,1080.0,1080.0
2016-07-01,119.3,1101.0,1101.0
2016-08-01,106.638,984.0,984.0
2016-09-01,100.569,928.0,928.0
2016-10-01,109.279,1009.0,1009.0
2016-11-01,78.706,727.0,727.0
2016-12-01,87.279,806.0,806.0
2017-01-01,279.132,2572.0,2572.0
2017-02-01,235.567,2170.0,2170.0
2017-03-01,251.507,2317.0,2317.0
2017-04-01,306.296,2822.0,2822.0
2017-05-01,314.016,2893.0,2893.0
2017-06-01,253.228,2333.0,2333.0
2017-07-01,218.11,2009.0,2009.0
2017-08-01,178.491,1644.0,1644.0
2017-09-01,126.397,1164.0,1164.0
2017-10-01,128.053,1180.0,1180.0
2017-11-01,195.374,1800.0,1800.0
2017-12-01,132.829,1224.0,1224.0
2018-01-01,270.271,2461.0,2461.0
2018-02-01,324.069,2950.0,2950.0
2018-03-01,282.299,2570.0,2570.0
2018-04-01,377.894,3440.0,3440.0
2018-05-01,374.451,3409.0,3409.0
2018-06-01,252.994,2303.0,2303.0
2018-07-01,259.928,2366.0,2366.0
2018-08-01,383.939,3495.0,3495.0
2018-09-01,370.732,3375.0,3375.0
2018-10-01,412.248,3753.0,3753.0
2018-11-01,449.36,4091.0,4091.0
2018-12-01,526.815,4796.0,4796.0
2019-01-01,781.881,6963.0,6963.0
2019-02-01,550.4,4901.0,4901.0
2019-03-01,610.035,5432.0,5432.0
2019-04-01,603.202,5372.0,5372.0
2019-05-01,545.234,4855.0,4855.0
2019-06-01,499.858,4451.0,4451.0
2019-07-01,353.201,3145.0,3145.0
2019-08-01,287.801,2563.0,2563.0
2019-09-01,228.23,2032.0,2032.0
2019-10-01,267.173,2379.0,2379.0
2019-11-01,274.828,2447.0,2447.0
2019-12-01,479.157,4267.0,4267.0
2020-01-01,538.726,4723.0,4723.0
2020-02-01,601.013,5269.0,5269.0
2020-03-01,686.944,6022.0,6022.0
2020-04-01,570.412,5001.0,5001.0
2020-05-01,524.229,4596.0,4596.0
2020-06-01,346.136,3035.0,3035.0
2020-07-01,274.92,2410.0,2410.0
2020-08-01,294.135,2579.0,2579.0
2020-09-01,245.861,2155.0,2155.0
2020-10-01,203.932,1788.0,1788.0
2020-11-01,284.433,2494.0,2494.0
2020-12-01,376.259,3299.0,3299.0
2021-01-01,381.335,3373.0,3373.0
2021-02-01,255.355,2258.0,2258.0
2021-03-01,558.318,4938.0,4938.0
2021-04-01,397.567,3516.0,3516.0
2021-05-01,388.634,3437.0,3437.0
2021-06-01,256.346,2267.0,2267.0
2021-07-01,357.771,3164.0,3164.0
2021-08-01,316.627,2800.0,2800.0
2021-09-01,386.71,3420.0,3420.0
2021-10-01,371.81,3288.0,3288.0
2021-11-01,393.052,3476.0,3476.0
2021-12-01,268.475,2374.0,2374.0
2022-01-01,308.331,1052.0,1052.0
2022-02-01,363.226,1239.0,1239.0
2022-03-01,500.747,1709.0,1709.0
2022-04-01,428.929,1464.0,1464.0
2022-05-01,316.135,1079.0,1079.0
2022-06-01,216.85,740.0,740.0
2022-07-01,178.505,609.0,609.0
2022-08-01,206.374,704.0,704.0
2022-09-01,223.084,761.0,761.0
2022-10-01,171.425,585.0,585.0
2022-11-01,219.452,749.0,749.0
2022-12-01,388.942,1327.0,1327.0
2023-01-01,445.0,1518.0,1518.0
2023-02-01,408.0,1392.0,1392.0
2023-03-01,452.0,1542.0,1542.0
2023-04-01,425.0,1450.0,1450.0
2023-05-01,434.0,1481.0,1481.0
2023-06-01,380.0,1297.0,1297.0
2023-07-01,283.0,966.0,966.0
2023-08-01,297.0,1013.0,1013.0
2023-09-01,137.0,467.0,467.0
2023-10-01,101.0,345.0,345.0
2023-11-01,131.0,447.0,447.0
2023-12-01,259.0,884.0,884.0
2024-01-01,407.0,1389.0,1389.0
2024-02-01,437.0,1491.0,1491.0
2024-03-01,439.0,1498.0,1498.0
2024-04-01,409.0,1396.0,1396.0
2024-05-01,394.0,1344.0,1344.0
2024-06-01,229.0,781.0,781.0
2024-07-01,294.0,1003.0,1003.0
2024-08-01,262.0,894.0,894.0
2024-09-01,157.0,536.0,536.0
2024-10-01,205.0,699.0,699.0
2024-11-01,215.0,734.0,734.0
2024-12-01,291.0,993.0,993.0
