measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2022-01-01,57.497,536.0,536.0
2022-02-01,26.427,245.0,245.0
2022-03-01,37.104,342.0,342.0
2022-04-01,28.135,262.0,262.0
2022-05-01,47.768,445.0,445.0
2022-06-01,40.511,376.0,376.0
2022-07-01,37.502,348.0,348.0
2022-08-01,18.377,171.0,171.0
2022-09-01,51.194,473.0,473.0
2022-10-01,42.748,399.0,399.0
2022-11-01,52.685,490.0,490.0
2022-12-01,63.052,587.0,587.0
2023-01-01,44.48,410.0,410.0
2023-02-01,20.391,188.0,188.0
2023-03-01,40.289,376.0,376.0
2023-04-01,89.018,827.0,827.0
2023-05-01,50.642,473.0,473.0
2023-06-01,39.308,365.0,365.0
2023-07-01,44.3,410.0,410.0
2023-08-01,57.934,542.0,542.0
2023-09-01,57.099,530.0,530.0
2023-10-01,27.314,257.0,257.0
2023-11-01,45.694,428.0,428.0
2023-12-01,61.531,570.0,570.0
2024-01-01,43.803,454.0,454.0
2024-02-01,9.739,101.0,101.0
2024-03-01,10.049,101.0,101.0
2024-04-01,13.759,145.0,145.0
2024-05-01,19.523,202.0,202.0
2024-06-01,15.509,158.0,158.0
2024-07-01,13.558,139.0,139.0
2024-08-01,12.664,132.0,132.0
2024-09-01,13.059,132.0,132.0
2024-10-01,12.775,132.0,132.0
2024-11-01,10.46,107.0,107.0
2024-12-01,12.102,126.0,126.0
