measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,674.192,6904.4,6904.4
2003-02-01,847.724,8681.54,8681.54
2003-03-01,894.525,9160.83,9160.83
2003-04-01,1281.435,13123.18,13123.18
2003-05-01,1404.768,14386.23,14386.23
2003-06-01,1272.171,13028.3,13028.3
2003-07-01,1537.4930000000002,15745.47,15745.47
2003-08-01,1339.4360000000001,13717.16,13717.16
2003-09-01,964.8860000000001,9881.4,9881.4
2003-10-01,699.1790000000001,7160.29,7160.29
2003-11-01,754.1070000000001,7722.81,7722.81
2003-12-01,750.624,7687.14,7687.14
2004-01-01,629.196,6305.8,6305.8
2004-02-01,550.759,5519.71,5519.71
2004-03-01,608.013,6093.51,6093.51
2004-04-01,708.2570000000001,7098.15,7098.15
2004-05-01,1090.5420000000001,10929.41,10929.41
2004-06-01,1165.519,11680.83,11680.83
2004-07-01,1210.924,12135.88,12135.88
2004-08-01,1077.387,10797.57,10797.57
2004-09-01,740.481,7421.1,7421.1
2004-10-01,455.673,4566.75,4566.75
2004-11-01,393.021,3938.86,3938.86
2004-12-01,478.228,4792.8,4792.8
2005-01-01,529.984,5299.31,5299.31
2005-02-01,641.326,6412.62,6412.62
2005-03-01,698.788,6987.19,6987.19
2005-04-01,1161.5620000000001,11614.46,11614.46
2005-05-01,1658.699,16585.33,16585.33
2005-06-01,1788.5120000000002,17883.33,17883.33
2005-07-01,1869.251,18690.65,18690.65
2005-08-01,1575.203,15750.46,15750.46
2005-09-01,955.657,9555.62,9555.62
2005-10-01,552.591,5525.36,5525.36
2005-11-01,475.66,4756.13,4756.13
2005-12-01,428.765,4287.22,4287.22
2006-01-01,1160.33,11509.0,11509.0
2006-02-01,1018.004,10098.0,10098.0
2006-03-01,1094.1390000000001,10853.0,10853.0
2006-04-01,1320.903,13102.0,13102.0
2006-05-01,1425.43,14139.0,14139.0
2006-06-01,1472.266,14603.0,14603.0
2006-07-01,1203.027,11933.0,11933.0
2006-08-01,986.428,9784.0,9784.0
2006-09-01,723.149,7173.0,7173.0
2006-10-01,683.914,6784.0,6784.0
2006-11-01,793.5640000000001,7871.0,7871.0
2006-12-01,860.846,8539.0,8539.0
2007-01-01,1147.267,11340.0,11340.0
2007-02-01,677.921,6701.0,6701.0
2007-03-01,1017.025,10052.0,10052.0
2007-04-01,1198.568,11847.0,11847.0
2007-05-01,1787.0880000000002,17664.0,17664.0
2007-06-01,1411.788,13954.0,13954.0
2007-07-01,1625.816,16070.0,16070.0
2007-08-01,1273.694,12589.0,12589.0
2007-09-01,831.475,8218.0,8218.0
2007-10-01,565.2620000000001,5587.0,5587.0
2007-11-01,479.973,4744.0,4744.0
2007-12-01,656.124,6485.0,6485.0
2008-01-01,726.028,7154.0,7154.0
2008-02-01,609.207,6003.0,6003.0
2008-03-01,928.37,9148.0,9148.0
2008-04-01,1351.2450000000001,13315.0,13315.0
2008-05-01,1327.194,13078.0,13078.0
2008-06-01,1845.4750000000001,18185.0,18185.0
2008-07-01,1719.9370000000001,16948.0,16948.0
2008-08-01,1516.1770000000001,14940.0,14940.0
2008-09-01,930.5680000000001,9170.0,9170.0
2008-10-01,595.881,5872.0,5872.0
2008-11-01,515.6270000000001,5081.0,5081.0
2008-12-01,614.291,6053.0,6053.0
2009-01-01,1312.472,12810.0,12810.0
2009-02-01,916.89,8949.0,8949.0
2009-03-01,917.9,8959.0,8959.0
