measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0
2024-05-01,943.0,3218.0,3218.0
2024-06-01,1219.0,4159.0,4159.0
2024-07-01,1219.0,4159.0,4159.0
2024-08-01,1254.0,4279.0,4279.0
2024-09-01,845.0,2883.0,2883.0
2024-10-01,647.0,2208.0,2208.0
2024-11-01,536.0,1829.0,1829.0
2024-12-01,418.0,1426.0,1426.0
