measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2019-03-01,40705.093,338518.0,338518.0
2019-04-01,42018.425,349440.0,349440.0
2019-05-01,39795.593,330955.0,330955.0
2019-06-01,41442.259,344649.0,344649.0
2019-07-01,56573.06,470482.0,470482.0
2019-08-01,52983.116,440626.0,440626.0
2019-09-01,42036.358,349589.0,349589.0
2019-10-01,49482.956,411518.0,411518.0
2019-11-01,44906.073,373455.0,373455.0
2019-12-01,47162.067,392216.0,392216.0
2020-01-01,51375.252,428174.0,428174.0
2020-02-01,45219.73,376872.0,376872.0
2020-03-01,43028.953,358614.0,358614.0
2020-04-01,38280.24,319037.0,319037.0
2020-05-01,38788.177,323271.0,323271.0
2020-06-01,42298.013,352522.0,352522.0
2020-07-01,56913.383,474330.0,474330.0
2020-08-01,45460.564,378880.0,378880.0
2020-09-01,39399.501,328365.0,328365.0
2020-10-01,43097.348,359184.0,359184.0
2020-11-01,32955.768,274661.0,274661.0
2020-12-01,41022.071,341888.0,341888.0
2021-01-01,47515.915,408442.0,408442.0
2021-02-01,50127.253,430887.0,430887.0
2021-03-01,32669.171,280819.0,280819.0
2021-04-01,39803.097,342143.0,342143.0
2021-05-01,34490.283,296474.0,296474.0
2021-06-01,47743.536,410397.0,410397.0
2021-07-01,51288.03,440865.0,440865.0
2021-08-01,53181.815,457144.0,457144.0
2021-09-01,42541.246,365679.0,365679.0
2021-10-01,41316.15,355148.0,355148.0
2021-11-01,45236.37,388845.0,388845.0
2021-12-01,41913.134,360279.0,360279.0
2022-01-01,40783.833,349022.0,349022.0
2022-02-01,33304.037,285011.0,285011.0
2022-03-01,34175.026,292464.0,292464.0
2022-04-01,30019.416,256901.0,256901.0
2022-05-01,28361.677,242715.0,242715.0
2022-06-01,44462.658,380504.0,380504.0
2022-07-01,59454.892,508806.0,508806.0
2022-08-01,54263.786,464380.0,464380.0
2022-09-01,47964.628,410473.0,410473.0
2022-10-01,46552.274,398387.0,398387.0
2022-11-01,31676.59,271083.0,271083.0
2022-12-01,43233.183,369982.0,369982.0
2023-01-01,36711.82,313131.0,313131.0
2023-02-01,35887.651,306100.0,306100.0
2023-03-01,40067.504,341752.0,341752.0
2023-04-01,38922.471,331986.0,331986.0
2023-05-01,35718.222,304655.0,304655.0
2023-06-01,40903.469,348882.0,348882.0
2023-07-01,49773.008,424534.0,424534.0
2023-08-01,48083.309,410122.0,410122.0
2023-09-01,43858.373,374086.0,374086.0
2023-10-01,38653.952,329696.0,329696.0
2023-11-01,37523.464,320053.0,320053.0
2023-12-01,44359.757,378362.0,378362.0
2024-01-01,26828.68,232731.0,232731.0
2024-02-01,31057.608,269416.0,269416.0
2024-03-01,29053.296,252029.0,252029.0
2024-04-01,29460.868,255565.0,255565.0
2024-05-01,33947.536,294486.0,294486.0
2024-06-01,31581.94,273965.0,273965.0
2024-07-01,40860.818,354457.0,354457.0
2024-08-01,39884.225,345984.0,345984.0
2024-09-01,32529.173,282182.0,282182.0
2024-10-01,23014.278,199643.0,199643.0
2024-11-01,28376.51,246159.0,246159.0
2024-12-01,28212.068,244732.0,244732.0
