measured_on,Electricity used for energy storage Generation,Electricity used for energy storage Quantity Consumed For Electricity,Electricity used for energy storage Total Fuel Consumed,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2021-11-01,0.0,0.0,0.0,0.651,6.0,6.0
2021-12-01,0.0,0.0,0.0,0.349,3.0,3.0
2022-01-01,0.0,0.0,0.0,639.679,2183.0,2183.0
2022-02-01,0.0,0.0,0.0,420.968,1436.0,1436.0
2022-03-01,0.0,0.0,0.0,628.266,2144.0,2144.0
2022-04-01,0.0,0.0,0.0,767.615,2619.0,2619.0
2022-05-01,0.0,0.0,0.0,863.966,2948.0,2948.0
2022-06-01,0.0,0.0,0.0,869.009,2965.0,2965.0
2022-07-01,0.0,0.0,0.0,959.254,3273.0,3273.0
2022-08-01,0.0,0.0,0.0,846.182,2887.0,2887.0
2022-09-01,0.0,0.0,0.0,701.524,2394.0,2394.0
2022-10-01,0.0,0.0,0.0,556.07,1897.0,1897.0
2022-11-01,0.0,0.0,0.0,458.658,1565.0,1565.0
2022-12-01,0.0,0.0,0.0,297.809,1016.0,1016.0
2023-01-01,-1.0,0.0,0.0,1054.0,3596.0,3596.0
2023-02-01,-1.0,0.0,0.0,1111.0,3791.0,3791.0
2023-03-01,0.0,0.0,0.0,1002.0,3419.0,3419.0
2023-04-01,-1.0,0.0,0.0,1012.0,3453.0,3453.0
2023-05-01,-2.0,0.0,0.0,1074.0,3664.0,3664.0
2023-06-01,-2.0,0.0,0.0,1112.0,3794.0,3794.0
2023-07-01,-2.0,0.0,0.0,1107.0,3777.0,3777.0
2023-08-01,-1.0,0.0,0.0,1078.0,3678.0,3678.0
2023-09-01,-2.0,0.0,0.0,1011.0,3450.0,3450.0
2023-10-01,-2.0,0.0,0.0,1025.0,3497.0,3497.0
2023-11-01,0.0,0.0,0.0,1115.0,3804.0,3804.0
2023-12-01,-4.0,0.0,0.0,1121.0,3825.0,3825.0
2024-01-01,-26.0,0.0,0.0,472.0,1610.0,1610.0
2024-02-01,-46.0,0.0,0.0,733.0,2501.0,2501.0
2024-03-01,-53.0,0.0,0.0,956.0,3262.0,3262.0
2024-04-01,-51.0,0.0,0.0,1144.0,3903.0,3903.0
2024-05-01,-72.0,0.0,0.0,1282.0,4374.0,4374.0
2024-06-01,-50.0,0.0,0.0,1334.0,4552.0,4552.0
2024-07-01,-53.0,0.0,0.0,1211.0,4132.0,4132.0
2024-08-01,-45.0,0.0,0.0,1235.0,4214.0,4214.0
2024-09-01,-35.0,0.0,0.0,1074.0,3664.0,3664.0
2024-10-01,-55.0,0.0,0.0,1217.0,4152.0,4152.0
2024-11-01,-250.0,0.0,0.0,815.0,2781.0,2781.0
2024-12-01,-42.0,0.0,0.0,627.0,2139.0,2139.0
