measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2016-12-01,2193.0,20246.0,20246.0
2017-01-01,2186.155,20141.0,20141.0
2017-02-01,2441.856,22497.0,22497.0
2017-03-01,4553.425,41951.0,41951.0
2017-04-01,4797.387,44198.0,44198.0
2017-05-01,6031.9,55572.0,55572.0
2017-06-01,6536.817,60224.0,60224.0
2017-07-01,5958.382,54895.0,54895.0
2017-08-01,5506.471,50731.0,50731.0
2017-09-01,5141.869,47372.0,47372.0
2017-10-01,4736.857,43641.0,43641.0
2017-11-01,2910.817,26817.0,26817.0
2017-12-01,2776.064,25576.0,25576.0
2018-01-01,2434.059,22160.0,22160.0
2018-02-01,3426.295,31193.0,31193.0
2018-03-01,3917.754,35667.0,35667.0
2018-04-01,4897.682,44588.0,44588.0
2018-05-01,5903.57,53746.0,53746.0
2018-06-01,6360.709,57908.0,57908.0
2018-07-01,5498.004,50054.0,50054.0
2018-08-01,5536.275,50402.0,50402.0
2018-09-01,5240.863,47713.0,47713.0
2018-10-01,4129.113,37591.0,37591.0
2018-11-01,2840.18,25857.0,25857.0
2018-12-01,2259.496,20570.0,20570.0
2019-01-01,2150.985,19155.0,19155.0
2019-02-01,2509.827,22350.0,22350.0
2019-03-01,3812.459,33950.0,33950.0
2019-04-01,4434.151,39486.0,39486.0
2019-05-01,4616.668,41111.0,41111.0
2019-06-01,5581.276,49701.0,49701.0
2019-07-01,5508.021,49049.0,49049.0
2019-08-01,5394.443,48038.0,48038.0
2019-09-01,4411.522,39285.0,39285.0
2019-10-01,4053.458,36096.0,36096.0
2019-11-01,2592.325,23085.0,23085.0
2019-12-01,1670.865,14879.0,14879.0
2020-01-01,2565.756,22494.0,22494.0
2020-02-01,3478.009,30492.0,30492.0
2020-03-01,3403.443,29838.0,29838.0
2020-04-01,4289.296,37604.0,37604.0
2020-05-01,5613.613,49215.0,49215.0
2020-06-01,5590.039,49008.0,49008.0
2020-07-01,6314.042,55355.0,55355.0
2020-08-01,5231.009,45860.0,45860.0
2020-09-01,4107.375,36009.0,36009.0
2020-10-01,3796.557,33284.0,33284.0
2020-11-01,3001.458,26314.0,26314.0
2020-12-01,2376.403,20834.0,20834.0
2021-01-01,2379.263,21042.0,21042.0
2021-02-01,3116.772,27565.0,27565.0
2021-03-01,4024.293,35591.0,35591.0
2021-04-01,5037.362,44550.0,44550.0
2021-05-01,5490.632,48559.0,48559.0
2021-06-01,5333.558,47170.0,47170.0
2021-07-01,5108.531,45180.0,45180.0
2021-08-01,5024.762,44439.0,44439.0
2021-09-01,4332.645,38318.0,38318.0
2021-10-01,3606.168,31893.0,31893.0
2021-11-01,2869.397,25377.0,25377.0
2021-12-01,1960.617,17340.0,17340.0
2022-01-01,2429.689,8290.0,8290.0
2022-02-01,2898.123,9888.0,9888.0
2022-03-01,3842.296,13110.0,13110.0
2022-04-01,4334.241,14788.0,14788.0
2022-05-01,5079.859,17332.0,17332.0
2022-06-01,5289.403,18047.0,18047.0
2022-07-01,5101.556,17407.0,17407.0
2022-08-01,4736.755,16162.0,16162.0
2022-09-01,3997.426,13639.0,13639.0
2022-10-01,3682.79,12566.0,12566.0
2022-11-01,2730.168,9315.0,9315.0
2022-12-01,1908.694,6512.0,6512.0
2023-01-01,1894.0,6462.0,6462.0
2023-02-01,2500.0,8530.0,8530.0
2023-03-01,2240.0,7643.0,7643.0
2023-04-01,3739.0,12757.0,12757.0
2023-05-01,5358.0,18281.0,18281.0
2023-06-01,6310.0,21530.0,21530.0
2023-07-01,6590.0,22485.0,22485.0
2023-08-01,5764.0,19667.0,19667.0
2023-09-01,4731.0,16142.0,16142.0
2023-10-01,3657.0,12478.0,12478.0
2023-11-01,2858.0,9751.0,9751.0
2023-12-01,2081.0,7100.0,7100.0
2024-01-01,2049.0,6991.0,6991.0
2024-02-01,2992.0,10209.0,10209.0
2024-03-01,4369.0,14907.0,14907.0
2024-04-01,5118.0,17463.0,17463.0
2024-05-01,6119.0,20878.0,20878.0
2024-06-01,6477.0,22100.0,22100.0
2024-07-01,6219.0,21219.0,21219.0
2024-08-01,5907.0,20155.0,20155.0
2024-09-01,4783.0,16320.0,16320.0
2024-10-01,3524.0,12024.0,12024.0
2024-11-01,2330.0,7950.0,7950.0
2024-12-01,1968.0,6715.0,6715.0
