measured_on,Natural Gas-Fuel Cell Generation,Natural Gas-Fuel Cell Quantity Consumed For Electricity,Natural Gas-Fuel Cell Total Fuel Consumed
2021-06-01,984.19,6211.0,6211.0
2021-07-01,1358.164,8571.0,8571.0
2021-08-01,1240.049,7825.0,7825.0
2021-09-01,1055.136,6658.0,6658.0
2021-10-01,1005.868,6347.0,6347.0
2021-11-01,924.443,5833.0,5833.0
2021-12-01,954.15,6020.0,6020.0
2022-01-01,1070.783,7140.0,7140.0
2022-02-01,889.035,5927.0,5927.0
2022-03-01,822.594,5484.0,5484.0
2022-04-01,842.611,5617.0,5617.0
2022-05-01,773.239,5154.0,5154.0
2022-06-01,1051.657,7010.0,7010.0
2022-07-01,1404.907,9366.0,9366.0
2022-08-01,1695.208,11300.0,11300.0
2022-09-01,1553.653,10357.0,10357.0
2022-10-01,1426.792,9511.0,9511.0
2022-11-01,1310.263,8734.0,8734.0
2022-12-01,1448.258,9654.0,9654.0
2023-01-01,1223.054,8234.0,8234.0
2023-02-01,1041.805,7016.0,7016.0
2023-03-01,1001.309,6743.0,6743.0
2023-04-01,782.231,5268.0,5268.0
2023-05-01,506.647,3412.0,3412.0
2023-06-01,666.513,4488.0,4488.0
2023-07-01,1542.846,10390.0,10390.0
2023-08-01,1556.763,10484.0,10484.0
2023-09-01,1101.92,7421.0,7421.0
2023-10-01,1345.649,9062.0,9062.0
2023-11-01,1264.086,8513.0,8513.0
2023-12-01,1423.177,9584.0,9584.0
2024-01-01,1153.0,7985.0,7985.0
2024-02-01,1060.0,7368.0,7368.0
2024-03-01,1181.0,8150.0,8150.0
2024-04-01,1187.0,8151.0,8151.0
2024-05-01,1193.0,8256.0,8256.0
2024-06-01,1095.0,7579.0,7579.0
2024-07-01,1021.0,6989.0,6989.0
2024-08-01,990.0,6802.0,6802.0
2024-09-01,970.0,6756.0,6756.0
2024-10-01,1053.0,7395.0,7395.0
2024-11-01,1173.0,8171.0,8171.0
2024-12-01,1225.0,8464.0,8464.0
