measured_on,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Generation,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Total Fuel Consumed,Natural Gas - Combined Cycle Steam Part - Natural Gas - Generation,Natural Gas - Combined Cycle Steam Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Steam Part - Natural Gas - Total Fuel Consumed
2003-01-01,79410.0,698235.0,698235.0,0.0,0.0,0.0
2003-02-01,70479.0,635450.0,635450.0,0.0,0.0,0.0
2003-03-01,73312.0,628189.0,628189.0,0.0,0.0,0.0
2003-04-01,63180.0,604851.0,604851.0,0.0,0.0,0.0
2003-05-01,71224.0,626853.0,626853.0,0.0,0.0,0.0
2003-06-01,66978.0,610626.0,610626.0,0.0,0.0,0.0
2003-07-01,69635.0,628301.0,628301.0,0.0,0.0,0.0
2003-08-01,69923.0,629582.0,629582.0,0.0,0.0,0.0
2003-09-01,68459.0,641320.0,641320.0,0.0,0.0,0.0
2003-10-01,51293.0,538152.0,538152.0,0.0,0.0,0.0
2003-11-01,74415.0,611782.0,611782.0,0.0,0.0,0.0
2003-12-01,79233.0,654301.0,654301.0,0.0,0.0,0.0
2004-01-01,78569.0,653137.0,653137.0,0.0,0.0,0.0
2004-02-01,56061.0,550129.0,550129.0,0.0,0.0,0.0
2004-03-01,22028.0,371164.0,371164.0,0.0,0.0,0.0
2004-04-01,10988.0,370957.0,370957.0,0.0,0.0,0.0
2004-05-01,62351.0,572023.0,572023.0,0.0,0.0,0.0
2004-06-01,62251.0,558596.0,558596.0,0.0,0.0,0.0
2004-07-01,69463.0,617657.0,617657.0,0.0,0.0,0.0
2004-08-01,70756.0,629629.0,629629.0,0.0,0.0,0.0
2004-09-01,56349.0,530102.0,530102.0,0.0,0.0,0.0
2004-10-01,73415.0,670929.0,670929.0,0.0,0.0,0.0
2004-11-01,73126.0,622909.0,622909.0,0.0,0.0,0.0
2004-12-01,78621.0,705290.0,705290.0,0.0,0.0,0.0
