measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2002-01-01,7699.911,131204.0,131204.0
2002-02-01,6755.236,115107.0,115107.0
2002-03-01,7547.336,128604.0,128604.0
2002-04-01,6278.802000000001,106989.0,106989.0
2002-05-01,7907.278,134737.0,134737.0
2002-06-01,7541.517000000001,128505.0,128505.0
2002-07-01,9448.227,160994.0,160994.0
2002-08-01,7320.006,124730.0,124730.0
2002-09-01,8618.046,146848.0,146848.0
2002-10-01,7232.731000000001,123243.0,123243.0
2002-11-01,6901.599,117601.0,117601.0
2002-12-01,7600.211,129505.0,129505.0
2004-01-01,7975.171,84105.33,162405.96
2004-02-01,7014.736000000001,73976.68,142847.7
2004-03-01,6559.651000000001,69177.39,133580.37
2004-04-01,7633.902,80506.34,155456.37
2004-05-01,7616.122,80318.83,155094.3
2004-06-01,7724.371,81460.42,157298.68
2004-07-01,7355.867,77574.21,149794.48
2004-08-01,7783.456,82083.52,158501.87
2004-09-01,7606.733,80219.81,154903.1
2004-10-01,7958.1140000000005,83925.44,162058.6
2004-11-01,7326.665,77266.25,149199.81
2004-12-01,7333.752,77340.98,149344.12
2005-01-01,6043.2480000000005,63731.46,125225.92
2005-02-01,5454.662,57524.29,113029.45
2005-03-01,5886.685,62080.37,121981.67
2005-04-01,5914.957,62378.52,122567.52
2005-05-01,6496.432000000001,68510.71,134616.64
2005-06-01,8344.289,87998.01,172907.23
2005-07-01,10685.017,112683.09,221410.92
2005-08-01,11073.079,116775.54,229452.19
2005-09-01,8351.465,88073.68,173055.94
2005-10-01,6482.351000000001,68362.2,134324.84
2005-11-01,5783.804,60995.4,119849.83
2005-12-01,6599.15,69593.96,136745.12
2006-01-01,6651.549,70146.55,138515.54
2006-02-01,5864.502,61846.43,122125.64
2006-03-01,6495.73,68503.3,135270.67
2006-04-01,6189.143,65270.06,128886.14
2006-05-01,7213.957,76077.65,150227.43
2006-06-01,7646.447,80638.64,159233.84
2006-07-01,8609.562,90795.54,179290.28
2006-08-01,8894.201000000001,93797.32,185217.76
2006-09-01,7241.984,76373.21,150811.08
2006-10-01,7591.679,80061.07,158093.33
2006-11-01,6412.8150000000005,67628.88,133544.02
2006-12-01,7191.271000000001,75838.39,149755.0
2007-01-01,6281.3240000000005,64918.0,113819.0
2007-02-01,5643.7080000000005,58328.0,102266.0
2007-03-01,6489.877,67073.0,117599.0
2007-04-01,6471.5070000000005,66883.0,117266.0
2007-05-01,7341.293000000001,75873.0,133026.0
2007-06-01,8083.255,83541.0,146471.0
2007-07-01,8335.12,86143.0,151034.0
2007-08-01,10786.73,111481.0,195459.0
2007-09-01,8136.37,84090.0,147433.0
2007-10-01,7962.289000000001,82290.0,144279.0
2007-11-01,5976.8150000000005,61771.0,108302.0
2007-12-01,6091.712,62957.0,110384.0
2008-01-01,7626.409000000001,78819.0,157589.0
2008-02-01,5934.249000000001,61330.0,122623.0
2008-03-01,6638.778,68612.0,137181.0
2008-04-01,5923.951,61224.0,122410.0
2008-05-01,8119.4890000000005,83915.0,167778.0
2008-06-01,8519.981,88054.0,176054.0
2008-07-01,10016.817,103524.0,206984.0
2008-08-01,9214.878,95236.0,190412.0
2008-09-01,7067.781,73045.0,146046.0
2008-10-01,7158.088000000001,73979.0,147912.0
2008-11-01,6063.144,62662.0,125287.0
2008-12-01,6533.435,67523.0,135004.0
2009-01-01,6661.5740000000005,68847.0,138598.0
2009-02-01,5531.634,57169.0,115091.0
2009-03-01,5941.108,61401.0,123610.0
2009-04-01,5749.759,59424.0,119628.0
2009-05-01,6736.536,69622.0,140160.0
2009-06-01,8210.22,84852.0,170821.0
2009-07-01,9063.132,93667.0,188566.0
2009-08-01,9007.488000000001,93092.0,187408.0
2009-09-01,7913.406,81785.0,164646.0
2009-10-01,7057.872,72943.0,146846.0
2009-11-01,6119.037,63240.0,127312.0
2009-12-01,6960.234,71934.0,144814.0
2010-01-01,6713.558,69384.0,137947.0
2010-02-01,5032.736,52013.0,103409.0
2010-03-01,5419.201,56007.0,111350.0
2010-04-01,5983.754,61842.0,122950.0
2010-05-01,7331.164000000001,75767.0,150636.0
2010-06-01,8493.33,87778.0,174515.0
2010-07-01,9318.941,96311.0,191479.0
2010-08-01,10573.816,109280.0,217263.0
2010-09-01,8331.356,86104.0,171188.0
2010-10-01,6299.3060000000005,65103.0,129434.0
2010-11-01,5322.607,55009.0,109365.0
2010-12-01,6879.231000000001,71097.0,141350.0
2011-01-01,7301.768,75489.0,155096.0
2011-02-01,7050.481,72891.0,149758.0
