measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2019-02-01,427.911,3811.0,3811.0
2019-03-01,709.007,6314.0,6314.0
2019-04-01,728.602,6488.0,6488.0
2019-05-01,827.743,7371.0,7371.0
2019-06-01,802.172,7143.0,7143.0
2019-07-01,891.784,7941.0,7941.0
2019-08-01,794.145,7072.0,7072.0
2019-09-01,724.201,6449.0,6449.0
2019-10-01,574.239,5114.0,5114.0
2019-11-01,494.532,4404.0,4404.0
2019-12-01,438.664,3906.0,3906.0
2020-01-01,556.453,4878.0,4878.0
2020-02-01,571.866,5014.0,5014.0
2020-03-01,731.473,6413.0,6413.0
2020-04-01,993.532,8710.0,8710.0
2020-05-01,994.322,8717.0,8717.0
2020-06-01,967.352,8481.0,8481.0
2020-07-01,1082.056,9486.0,9486.0
2020-08-01,868.846,7617.0,7617.0
2020-09-01,735.841,6451.0,6451.0
2020-10-01,746.015,6540.0,6540.0
2020-11-01,623.939,5470.0,5470.0
2020-12-01,527.305,4623.0,4623.0
2021-01-01,475.74,4207.0,4207.0
2021-02-01,464.734,4110.0,4110.0
2021-03-01,762.389,6743.0,6743.0
2021-04-01,1024.441,9060.0,9060.0
2021-05-01,1032.384,9130.0,9130.0
2021-06-01,951.036,8411.0,8411.0
2021-07-01,1027.601,9088.0,9088.0
2021-08-01,936.579,8283.0,8283.0
2021-09-01,876.107,7748.0,7748.0
2021-10-01,719.336,6362.0,6362.0
2021-11-01,676.467,5983.0,5983.0
2021-12-01,494.186,4371.0,4371.0
2022-01-01,552.827,1886.0,1886.0
2022-02-01,616.867,2105.0,2105.0
2022-03-01,804.346,2744.0,2744.0
2022-04-01,1044.083,3562.0,3562.0
2022-05-01,989.665,3377.0,3377.0
2022-06-01,1045.896,3569.0,3569.0
2022-07-01,931.163,3177.0,3177.0
2022-08-01,905.802,3091.0,3091.0
2022-09-01,848.041,2894.0,2894.0
2022-10-01,711.042,2426.0,2426.0
2022-11-01,555.275,1895.0,1895.0
2022-12-01,434.993,1484.0,1484.0
2023-01-01,561.0,1914.0,1914.0
2023-02-01,598.0,2040.0,2040.0
2023-03-01,856.0,2921.0,2921.0
2023-04-01,874.0,2982.0,2982.0
2023-05-01,962.0,3282.0,3282.0
2023-06-01,937.0,3197.0,3197.0
2023-07-01,956.0,3262.0,3262.0
2023-08-01,937.0,3197.0,3197.0
2023-09-01,786.0,2682.0,2682.0
2023-10-01,843.0,2876.0,2876.0
2023-11-01,702.0,2395.0,2395.0
2023-12-01,565.0,1928.0,1928.0
2024-01-01,902.0,3078.0,3078.0
2024-02-01,714.0,2436.0,2436.0
2024-03-01,829.0,2829.0,2829.0
2024-04-01,866.0,2955.0,2955.0
2024-05-01,876.0,2989.0,2989.0
2024-06-01,968.0,3303.0,3303.0
2024-07-01,769.0,2624.0,2624.0
2024-08-01,761.0,2597.0,2597.0
2024-09-01,710.0,2423.0,2423.0
2024-10-01,903.0,3081.0,3081.0
2024-11-01,606.0,2068.0,2068.0
2024-12-01,558.0,1904.0,1904.0
