measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-03-01,16.0,104.0,104.0,205.0,3856.0,3856.0
2003-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-01,0.0,0.0,0.0,2341.0,54255.0,54255.0
2003-08-01,0.0,0.0,0.0,56.0,1559.0,1559.0
2003-09-01,0.0,0.0,0.0,158.0,3628.0,3628.0
2003-10-01,0.0,0.0,0.0,251.0,6690.0,6690.0
2003-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0,,,
2004-01-01,11.656,121.0,121.0,31.962000000000003,295.0,295.0
2004-02-01,19.839000000000002,207.0,207.0,21.015,194.0,194.0
2004-03-01,0.0,0.0,0.0,13.363000000000001,123.0,123.0
2004-04-01,4.246,44.0,44.0,19.184,177.0,177.0
2004-05-01,23.853,248.0,248.0,10.22,94.0,94.0
2004-06-01,27.713,289.0,289.0,10.045,93.0,93.0
2004-07-01,0.0,0.0,0.0,55.714000000000006,514.0,514.0
2004-08-01,28.871000000000002,301.0,301.0,29.438000000000002,271.0,271.0
2004-09-01,0.0,0.0,0.0,23.707,219.0,219.0
2004-10-01,71.792,748.0,748.0,29.988000000000003,276.0,276.0
2004-11-01,0.0,0.0,0.0,43.399,400.0,400.0
2004-12-01,52.03,542.0,542.0,21.966,202.0,202.0
2005-01-01,0.195,2.27,2.27,0.0,0.0,0.0
2005-02-01,0.099,1.15,1.15,0.0,0.0,0.0
2005-03-01,0.12,1.39,1.39,0.0,0.0,0.0
2005-04-01,0.125,1.45,1.45,0.0,0.0,0.0
2005-05-01,0.14700000000000002,1.71,1.71,0.0,0.0,0.0
2005-06-01,0.133,1.55,1.55,0.0,0.0,0.0
2005-07-01,0.21400000000000002,2.48,2.48,0.0,0.0,0.0
2005-08-01,0.23600000000000002,2.74,2.74,0.0,0.0,0.0
2005-09-01,0.235,2.73,2.73,0.0,0.0,0.0
2005-10-01,0.14,1.62,1.62,0.0,0.0,0.0
2005-11-01,0.112,1.29,1.29,0.0,0.0,0.0
2005-12-01,0.24300000000000002,2.82,2.82,0.0,0.0,0.0
2006-01-01,0.92,162.0,162.0,0.475,87.0,87.0
2006-02-01,0.911,160.0,160.0,0.5640000000000001,104.0,104.0
2006-03-01,0.798,141.0,141.0,0.643,118.0,118.0
2006-04-01,1.0530000000000002,186.0,186.0,0.7190000000000001,132.0,132.0
2006-05-01,0.9520000000000001,168.0,168.0,0.8330000000000001,153.0,153.0
2006-06-01,1.1380000000000001,201.0,201.0,1.062,195.0,195.0
2006-07-01,1.104,195.0,195.0,1.335,245.0,245.0
2006-08-01,1.1880000000000002,209.0,209.0,1.352,249.0,249.0
2006-09-01,0.8440000000000001,149.0,149.0,0.92,169.0,169.0
2006-10-01,1.087,192.0,192.0,0.8330000000000001,153.0,153.0
2006-11-01,0.9490000000000001,167.0,167.0,0.618,114.0,114.0
2006-12-01,1.055,186.0,186.0,0.645,119.0,119.0
2007-01-01,3.6260000000000003,106.0,106.0,14.953000000000001,429.0,429.0
2007-02-01,2.95,84.0,84.0,11.954,343.0,343.0
2007-03-01,1.508,45.0,45.0,10.643,305.0,305.0
2007-04-01,13.839,398.0,398.0,11.954,343.0,343.0
2007-05-01,29.381,846.0,846.0,13.911000000000001,400.0,400.0
2007-06-01,5.228000000000001,151.0,151.0,17.463,501.0,501.0
2007-07-01,3.1180000000000003,90.0,90.0,18.962,544.0,544.0
2007-08-01,4.971,140.0,140.0,17.752000000000002,510.0,510.0
2007-09-01,3.943,112.0,112.0,19.328,555.0,555.0
2007-10-01,3.41,95.0,95.0,17.376,499.0,499.0
2007-11-01,2.685,78.0,78.0,14.38,412.0,412.0
2007-12-01,3.996,112.0,112.0,15.668000000000001,449.0,449.0
2008-01-01,22.756,398.0,398.0,52.106,902.0,902.0
2008-02-01,14.1,245.0,245.0,47.995000000000005,832.0,832.0
2008-03-01,10.076,176.0,176.0,51.943000000000005,900.0,900.0
2008-04-01,16.789,290.0,290.0,44.885000000000005,777.0,777.0
2008-05-01,38.806000000000004,671.0,671.0,39.669000000000004,687.0,687.0
2008-06-01,4.386,74.0,74.0,43.362,751.0,751.0
2008-07-01,3.592,63.0,63.0,65.961,1143.0,1143.0
2008-08-01,7.371,125.0,125.0,60.644000000000005,1050.0,1050.0
2008-09-01,18.387,318.0,318.0,52.647000000000006,912.0,912.0
2008-10-01,5.757000000000001,102.0,102.0,56.286,975.0,975.0
2008-11-01,15.899000000000001,273.0,273.0,48.935,847.0,847.0
2008-12-01,15.136000000000001,262.0,262.0,54.512,944.0,944.0
2009-01-01,15.561,288.0,288.0,75.483,1378.0,1378.0
2009-02-01,2.415,46.0,46.0,78.647,1435.0,1435.0
2009-03-01,7.806,144.0,144.0,90.26,1647.0,1647.0
2009-04-01,10.898,196.0,196.0,85.902,1568.0,1568.0
2009-05-01,18.713,340.0,340.0,67.87400000000001,1238.0,1238.0
2009-06-01,12.928,236.0,236.0,72.32900000000001,1320.0,1320.0
2009-07-01,12.66,231.0,231.0,92.536,1689.0,1689.0
2009-08-01,17.181,311.0,311.0,87.16300000000001,1590.0,1590.0
2009-09-01,9.796000000000001,179.0,179.0,68.756,1255.0,1255.0
2009-10-01,35.405,646.0,646.0,44.95,820.0,820.0
2009-11-01,9.93,179.0,179.0,58.205,1062.0,1062.0
2009-12-01,15.789000000000001,288.0,288.0,89.813,1639.0,1639.0
2010-01-01,15.101,260.0,260.0,340.035,5858.0,5858.0
2010-02-01,4.375,75.0,75.0,309.296,5329.0,5329.0
2010-03-01,8.011000000000001,138.0,138.0,323.581,5575.0,5575.0
2010-04-01,7.336,127.0,127.0,255.21,4397.0,4397.0
2010-05-01,7.988,138.0,138.0,219.54,3783.0,3783.0
2010-06-01,8.301,144.0,144.0,336.13300000000004,5792.0,5792.0
2010-07-01,1.4460000000000002,23.0,23.0,385.26300000000003,6638.0,6638.0
2010-08-01,4.016,69.0,69.0,355.51,6125.0,6125.0
2010-09-01,2.81,46.0,46.0,267.752,4614.0,4614.0
2010-10-01,5.281000000000001,92.0,92.0,239.526,4127.0,4127.0
2010-11-01,2.56,46.0,46.0,249.997,4308.0,4308.0
2010-12-01,20.47,352.0,352.0,262.462,4522.0,4522.0
2011-01-01,2.142,35.0,35.0,943.112,16704.0,16704.0
2011-02-01,1.738,29.0,29.0,850.115,15056.0,15056.0
2011-03-01,2.338,40.0,40.0,730.441,12936.0,12936.0
2011-04-01,14.496,259.0,259.0,884.363,15662.0,15662.0
2011-05-01,1.046,17.0,17.0,932.961,16523.0,16523.0
2011-06-01,6.755,121.0,121.0,991.365,17558.0,17558.0
2011-07-01,2.457,46.0,46.0,1364.252,24161.0,24161.0
2011-08-01,4.504,81.0,81.0,1145.639,20290.0,20290.0
2011-09-01,1.909,35.0,35.0,665.772,11791.0,11791.0
2011-10-01,3.082,52.0,52.0,798.743,14146.0,14146.0
2011-11-01,2.168,40.0,40.0,971.66,17209.0,17209.0
2011-12-01,6.192,110.0,110.0,1076.75,19070.0,19070.0
2012-01-01,35.348,652.0,652.0,347.545,6440.0,6440.0
2012-02-01,35.61,657.0,657.0,321.022,5949.0,5949.0
2012-03-01,56.704,1050.0,1050.0,314.053,5820.0,5820.0
2012-04-01,73.308,1361.0,1361.0,295.161,5470.0,5470.0
2012-05-01,39.695,738.0,738.0,422.694,7834.0,7834.0
2012-06-01,34.623,640.0,640.0,424.663,7870.0,7870.0
2012-07-01,5.952,110.0,110.0,544.304,10088.0,10088.0
2012-08-01,3.396,63.0,63.0,509.459,9442.0,9442.0
2012-09-01,34.731,646.0,646.0,379.144,7026.0,7026.0
2012-10-01,78.713,1459.0,1459.0,192.724,3571.0,3571.0
2012-11-01,59.066,1096.0,1096.0,293.457,5439.0,5439.0
2012-12-01,79.026,1465.0,1465.0,283.602,5256.0,5256.0
2013-01-01,17.316,288.0,288.0,741.147,12595.0,12595.0
2013-02-01,5.288,92.0,92.0,559.66,9510.0,9510.0
2013-03-01,13.977,236.0,236.0,777.581,13214.0,13214.0
2013-04-01,6.433,110.0,110.0,611.782,10396.0,10396.0
2013-05-01,0.909,17.0,17.0,652.243,11084.0,11084.0
2013-06-01,9.856,167.0,167.0,982.57,16697.0,16697.0
2013-07-01,11.299,190.0,190.0,1165.31,19803.0,19803.0
2013-08-01,6.333,110.0,110.0,1109.104,18847.0,18847.0
2013-09-01,6.03,104.0,104.0,1046.441,17782.0,17782.0
2013-10-01,10.448,179.0,179.0,605.985,10297.0,10297.0
2013-11-01,19.056,323.0,323.0,618.466,10510.0,10510.0
2013-12-01,13.85,236.0,236.0,972.916,16533.0,16533.0
2014-01-01,6.886,121.0,121.0,113.094,2040.0,2040.0
2014-02-01,5.785,104.0,104.0,113.16,2042.0,2042.0
2014-03-01,6.54,115.0,115.0,149.657,2701.0,2701.0
2014-04-01,6.265,115.0,115.0,92.459,1669.0,1669.0
2014-05-01,15.598,283.0,283.0,145.702,2629.0,2629.0
2014-06-01,7.835,144.0,144.0,144.944,2615.0,2615.0
2014-07-01,1.117,17.0,17.0,180.447,3257.0,3257.0
2014-08-01,6.39,115.0,115.0,153.581,2771.0,2771.0
2014-09-01,7.011,127.0,127.0,160.745,2901.0,2901.0
2014-10-01,30.526,554.0,554.0,166.752,3009.0,3009.0
2014-11-01,3.108,58.0,58.0,164.7,2972.0,2972.0
2014-12-01,23.744,427.0,427.0,159.954,2886.0,2886.0
2015-01-01,21.975,364.0,364.0,242.146,3920.0,3920.0
2015-02-01,35.333,571.0,571.0,188.851,3057.0,3057.0
2015-03-01,15.049,242.0,242.0,217.339,3519.0,3519.0
2015-04-01,10.02,162.0,162.0,212.334,3437.0,3437.0
2015-05-01,22.027,358.0,358.0,171.757,2781.0,2781.0
2015-06-01,32.12,519.0,519.0,287.578,4656.0,4656.0
2015-07-01,21.72,352.0,352.0,335.351,5429.0,5429.0
2015-08-01,9.759,156.0,156.0,328.625,5320.0,5320.0
2015-09-01,15.378,248.0,248.0,360.143,5830.0,5830.0
2015-10-01,6.695,110.0,110.0,307.181,4973.0,4973.0
2015-11-01,24.321,392.0,392.0,375.247,6075.0,6075.0
2015-12-01,35.442,571.0,571.0,316.609,5126.0,5126.0
