measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2003-01-01,70.187,873.0,873.0
2003-02-01,61.939,771.0,771.0
2003-03-01,63.733000000000004,793.0,793.0
2003-04-01,57.237,712.0,712.0
2003-05-01,58.41,727.0,727.0
2003-06-01,61.946000000000005,771.0,771.0
2003-07-01,71.641,891.0,891.0
2003-08-01,75.95700000000001,945.0,945.0
2003-09-01,63.65,792.0,792.0
2003-10-01,59.706,743.0,743.0
2003-11-01,59.506,740.0,740.0
2003-12-01,66.044,822.0,822.0
2005-01-01,108.584,1209.71,1209.71
2005-02-01,37.306000000000004,415.62,415.62
2005-03-01,41.349000000000004,460.66,460.66
2005-04-01,50.085,557.99,557.99
2005-05-01,46.517,518.23,518.23
2005-06-01,60.374,672.61,672.61
2005-07-01,61.453,684.64,684.64
2005-08-01,72.193,804.28,804.28
2005-09-01,47.258,526.49,526.49
2005-10-01,52.481,584.68,584.68
2005-11-01,42.19,470.03,470.03
2005-12-01,89.21,993.87,993.87
2006-01-01,20.449,203.0,203.0
2006-02-01,10.7,106.0,106.0
2006-03-01,8.988,89.0,89.0
2006-04-01,17.218,171.0,171.0
2006-05-01,16.094,160.0,160.0
2006-06-01,14.629000000000001,145.0,145.0
2006-07-01,21.19,210.0,210.0
2006-08-01,20.554000000000002,204.0,204.0
2006-09-01,9.443,94.0,94.0
2006-10-01,9.975,99.0,99.0
2006-11-01,11.746,117.0,117.0
2006-12-01,13.014000000000001,129.0,129.0
2007-01-01,3.1,41.0,41.0
2007-02-01,6.182,75.0,75.0
2007-03-01,3.9890000000000003,52.0,52.0
2007-04-01,4.175,52.0,52.0
2007-05-01,3.657,46.0,46.0
2007-06-01,3.593,46.0,46.0
2007-07-01,3.837,46.0,46.0
2007-08-01,4.548,58.0,58.0
2007-09-01,5.312,64.0,64.0
2007-10-01,5.956,75.0,75.0
2007-11-01,5.917000000000001,75.0,75.0
2007-12-01,4.732,58.0,58.0
2008-01-01,2.39,29.0,29.0
2008-02-01,1.989,23.0,23.0
2008-03-01,1.731,17.0,17.0
2008-04-01,1.766,23.0,23.0
2008-05-01,1.989,23.0,23.0
2008-06-01,1.413,17.0,17.0
2008-07-01,1.179,12.0,12.0
2008-08-01,1.677,17.0,17.0
2008-09-01,1.7120000000000002,17.0,17.0
2008-10-01,1.5110000000000001,17.0,17.0
2008-11-01,1.8780000000000001,23.0,23.0
2008-12-01,1.7650000000000001,23.0,23.0
2009-01-01,7.413,70.0,70.0
2009-02-01,2.939,29.0,29.0
2009-03-01,7.925,87.0,87.0
2009-04-01,6.306,70.0,70.0
2009-05-01,5.188000000000001,58.0,58.0
2009-06-01,6.811,75.0,75.0
2009-07-01,5.971,64.0,64.0
2009-08-01,5.697,58.0,58.0
2009-09-01,3.665,41.0,41.0
2009-10-01,5.768000000000001,64.0,64.0
2009-11-01,4.9030000000000005,52.0,52.0
2009-12-01,4.414000000000001,46.0,46.0
2010-01-01,2.0100000000000002,12.0,12.0
2010-02-01,1.808,23.0,23.0
