measured_on,"Wind-Wind Turbine, Onshore Generation","Wind-Wind Turbine, Onshore Quantity Consumed For Electricity","Wind-Wind Turbine, Onshore Total Fuel Consumed"
2014-12-01,3.0,29.0,29.0
2015-01-01,941.515,8774.0,8774.0
2015-02-01,1100.366,10254.0,10254.0
2015-03-01,1087.723,10136.0,10136.0
2015-04-01,1702.661,15867.0,15867.0
2015-05-01,1395.05,13000.0,13000.0
2015-06-01,967.29,9014.0,9014.0
2015-07-01,878.79,8189.0,8189.0
2015-08-01,947.829,8833.0,8833.0
2015-09-01,1088.744,10146.0,10146.0
2015-10-01,1214.648,11319.0,11319.0
2015-11-01,1703.561,15875.0,15875.0
2015-12-01,2858.823,26641.0,26641.0
2016-01-01,1509.04,13931.0,13931.0
2016-02-01,1611.65,14879.0,14879.0
2016-03-01,1875.591,17315.0,17315.0
2016-04-01,1531.288,14137.0,14137.0
2016-05-01,1665.877,15379.0,15379.0
2016-06-01,963.702,8897.0,8897.0
2016-07-01,1424.092,13147.0,13147.0
2016-08-01,951.553,8785.0,8785.0
2016-09-01,1294.12,11947.0,11947.0
2016-10-01,1593.275,14709.0,14709.0
2016-11-01,1502.896,13875.0,13875.0
2016-12-01,1858.916,17162.0,17162.0
2017-01-01,1689.387,15564.0,15564.0
2017-02-01,1652.512,15225.0,15225.0
2017-03-01,1741.171,16041.0,16041.0
2017-04-01,1726.25,15904.0,15904.0
2017-05-01,1651.589,15216.0,15216.0
2017-06-01,1246.592,11485.0,11485.0
2017-07-01,1028.6,9476.0,9476.0
2017-08-01,1117.999,10300.0,10300.0
2017-09-01,1161.125,10697.0,10697.0
2017-10-01,1755.931,16177.0,16177.0
2017-11-01,1679.307,15471.0,15471.0
2017-12-01,1781.537,16413.0,16413.0
2018-01-01,1610.382,14661.0,14661.0
2018-02-01,1670.587,15209.0,15209.0
2018-03-01,1823.061,16597.0,16597.0
2018-04-01,2007.301,18274.0,18274.0
2018-05-01,1539.579,14016.0,14016.0
2018-06-01,1564.734,14245.0,14245.0
2018-07-01,1003.854,9139.0,9139.0
2018-08-01,1115.416,10155.0,10155.0
2018-09-01,1221.016,11116.0,11116.0
2018-10-01,1411.929,12854.0,12854.0
2018-11-01,1660.971,15121.0,15121.0
2018-12-01,1624.17,14786.0,14786.0
2019-01-01,1519.841,13534.0,13534.0
2019-02-01,1688.287,15034.0,15034.0
2019-03-01,1545.091,13759.0,13759.0
2019-04-01,1622.247,14446.0,14446.0
2019-05-01,1659.131,14775.0,14775.0
2019-06-01,1451.356,12924.0,12924.0
2019-07-01,1253.215,11160.0,11160.0
2019-08-01,1163.67,10362.0,10362.0
2019-09-01,1403.698,12500.0,12500.0
2019-10-01,1560.259,13894.0,13894.0
2019-11-01,1653.972,14729.0,14729.0
2019-12-01,1699.233,15132.0,15132.0
2020-01-01,1757.833,15411.0,15411.0
2020-02-01,1583.202,13880.0,13880.0
2020-03-01,1858.336,16292.0,16292.0
2020-04-01,1710.812,14999.0,14999.0
2020-05-01,1656.903,14526.0,14526.0
2020-06-01,1920.868,16840.0,16840.0
2020-07-01,1103.871,9678.0,9678.0
2020-08-01,1211.952,10625.0,10625.0
2020-09-01,1242.828,10896.0,10896.0
2020-10-01,670.5,5878.0,5878.0
2020-11-01,1746.994,15316.0,15316.0
2020-12-01,1762.901,15455.0,15455.0
2021-01-01,1413.553,12501.0,12501.0
2021-02-01,1279.956,11320.0,11320.0
2021-03-01,1734.855,15343.0,15343.0
2021-04-01,1533.299,13560.0,13560.0
2021-05-01,1656.476,14650.0,14650.0
2021-06-01,1258.47,11130.0,11130.0
2021-07-01,808.622,7151.0,7151.0
2021-08-01,1047.796,9267.0,9267.0
2021-09-01,1360.195,12030.0,12030.0
2021-10-01,1347.253,11915.0,11915.0
2021-11-01,1404.761,12424.0,12424.0
2021-12-01,1935.764,17120.0,17120.0
2022-01-01,1542.027,5261.0,5261.0
2022-02-01,1369.905,4674.0,4674.0
2022-03-01,1329.213,4535.0,4535.0
2022-04-01,1669.814,5697.0,5697.0
2022-05-01,1467.332,5007.0,5007.0
2022-06-01,1267.184,4324.0,4324.0
2022-07-01,873.509,2980.0,2980.0
2022-08-01,722.334,2465.0,2465.0
2022-09-01,1030.413,3516.0,3516.0
2022-10-01,1019.599,3479.0,3479.0
2022-11-01,1422.924,4855.0,4855.0
2022-12-01,1651.746,5636.0,5636.0
2023-01-01,1602.0,5466.0,5466.0
2023-02-01,1571.0,5360.0,5360.0
2023-03-01,1571.0,5360.0,5360.0
2023-04-01,1649.0,5626.0,5626.0
2023-05-01,1357.0,4630.0,4630.0
2023-06-01,1309.0,4466.0,4466.0
2023-07-01,1758.0,5998.0,5998.0
2023-08-01,1153.0,3934.0,3934.0
2023-09-01,1214.0,4142.0,4142.0
2023-10-01,1591.0,5428.0,5428.0
2023-11-01,1338.0,4565.0,4565.0
2023-12-01,1462.0,4988.0,4988.0
2024-01-01,829.0,2829.0,2829.0
2024-02-01,650.0,2218.0,2218.0
2024-03-01,815.0,2781.0,2781.0
2024-04-01,1363.0,4651.0,4651.0
2024-05-01,1302.0,4442.0,4442.0
2024-06-01,1229.0,4193.0,4193.0
2024-07-01,658.0,2245.0,2245.0
2024-08-01,829.0,2829.0,2829.0
2024-09-01,809.0,2760.0,2760.0
2024-10-01,554.0,1890.0,1890.0
2024-11-01,399.0,1361.0,1361.0
2024-12-01,306.0,1044.0,1044.0
