measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,1135.0,11623.54,11623.54
2003-02-01,524.0,5366.28,5366.28
2003-03-01,775.0,7936.78,7936.78
2003-04-01,1105.0,11316.31,11316.31
2003-05-01,1105.0,11316.31,11316.31
2003-06-01,1114.0,11408.47,11408.47
2003-07-01,704.0,7209.66,7209.66
2003-08-01,605.0,6195.81,6195.81
2003-09-01,351.0,3594.59,3594.59
2003-10-01,359.0,3676.52,3676.52
2003-11-01,703.0,7199.42,7199.42
2003-12-01,580.0,5939.78,5939.78
2004-01-01,742.0830000000001,7437.16,7437.16
2004-02-01,493.273,4943.58,4943.58
2004-03-01,1811.746,18157.32,18157.32
2004-04-01,1164.733,11672.95,11672.95
2004-05-01,2001.3410000000001,20057.44,20057.44
2004-06-01,882.2420000000001,8841.83,8841.83
2004-07-01,358.546,3593.35,3593.35
2004-08-01,268.367,2689.57,2689.57
2004-09-01,311.827,3125.13,3125.13
2004-10-01,342.79200000000003,3435.46,3435.46
2004-11-01,517.719,5188.58,5188.58
2004-12-01,927.332,9293.72,9293.72
2005-01-01,1105.006,11048.95,11048.95
2005-02-01,955.385,9552.89,9552.89
2005-03-01,1046.584,10464.8,10464.8
2005-04-01,999.702,9996.02,9996.02
2005-05-01,904.3190000000001,9042.29,9042.29
2005-06-01,1018.63,10185.28,10185.28
2005-07-01,1093.374,10932.64,10932.64
2005-08-01,925.1310000000001,9250.39,9250.39
2005-09-01,765.495,7654.18,7654.18
2005-10-01,653.337,6532.72,6532.72
2005-11-01,699.201,6991.31,6991.31
2005-12-01,855.835,8557.5,8557.5
2006-01-01,1008.707,10005.0,10005.0
2006-02-01,909.556,9022.0,9022.0
2006-03-01,801.332,7948.0,7948.0
2006-04-01,872.2230000000001,8652.0,8652.0
2006-05-01,1031.258,10229.0,10229.0
2006-06-01,1013.278,10051.0,10051.0
2006-07-01,1062.5610000000001,10540.0,10540.0
2006-08-01,1054.882,10463.0,10463.0
2006-09-01,684.743,6792.0,6792.0
2006-10-01,603.65,5988.0,5988.0
2006-11-01,707.073,7013.0,7013.0
2006-12-01,748.7370000000001,7427.0,7427.0
2007-01-01,1085.529,10729.0,10729.0
2007-02-01,519.004,5130.0,5130.0
2007-03-01,1607.203,15886.0,15886.0
2007-04-01,1684.626,16651.0,16651.0
2007-05-01,965.9240000000001,9547.0,9547.0
2007-06-01,288.869,2855.0,2855.0
2007-07-01,295.81100000000004,2924.0,2924.0
2007-08-01,353.478,3494.0,3494.0
2007-09-01,228.532,2259.0,2259.0
2007-10-01,401.0,3963.0,3963.0
2007-11-01,292.607,2892.0,2892.0
2007-12-01,989.418,9779.0,9779.0
2008-01-01,655.0790000000001,6455.0,6455.0
2008-02-01,705.529,6952.0,6952.0
2008-03-01,755.9770000000001,7449.0,7449.0
2008-04-01,905.08,8919.0,8919.0
2008-05-01,477.20300000000003,4702.0,4702.0
2008-06-01,708.892,6985.0,6985.0
2008-07-01,430.86600000000004,4246.0,4246.0
2008-08-01,384.90200000000004,3793.0,3793.0
2008-09-01,764.945,7538.0,7538.0
2008-10-01,269.057,2651.0,2651.0
2008-11-01,330.343,3255.0,3255.0
2008-12-01,606.1270000000001,5973.0,5973.0
2009-01-01,579.179,5653.0,5653.0
2009-02-01,840.6410000000001,8205.0,8205.0
2009-03-01,1451.116,14163.0,14163.0
2009-04-01,2285.8140000000003,22310.0,22310.0
2009-05-01,874.71,8537.0,8537.0
2009-06-01,579.575,5657.0,5657.0
2009-07-01,247.99300000000002,2420.0,2420.0
2009-08-01,281.666,2749.0,2749.0
2009-09-01,262.651,2563.0,2563.0
2009-10-01,542.336,5293.0,5293.0
2009-11-01,659.202,6434.0,6434.0
2009-12-01,606.1170000000001,5916.0,5916.0
2010-01-01,711.433,6941.0,6941.0
2010-02-01,493.072,4810.0,4810.0
2010-03-01,1340.258,13076.0,13076.0
2010-04-01,1482.4160000000002,14462.0,14462.0
2010-05-01,943.239,9202.0,9202.0
2010-06-01,1435.03,14000.0,14000.0
2010-07-01,694.142,6772.0,6772.0
2010-08-01,370.764,3617.0,3617.0
2010-09-01,393.817,3842.0,3842.0
2010-10-01,505.238,4929.0,4929.0
2010-11-01,534.054,5210.0,5210.0
2010-12-01,757.537,7391.0,7391.0
2011-01-01,447.048,4344.0,4344.0
2011-02-01,545.247,5298.0,5298.0
2011-03-01,1370.985,13320.0,13320.0
