measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2010-01-01,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0
2010-04-01,0.0,0.0,0.0
2010-05-01,0.0,0.0,0.0
2010-06-01,2952.3720000000003,35894.0,35894.0
2010-07-01,2544.9280000000003,30941.0,30941.0
2010-08-01,3120.347,37936.0,37936.0
2010-09-01,2488.099,30250.0,30250.0
2010-10-01,3071.723,37346.0,37346.0
2010-11-01,2941.996,35768.0,35768.0
2010-12-01,2917.5350000000003,35471.0,35471.0
2011-01-01,3082.982,38451.0,38451.0
2011-02-01,2903.334,36210.0,36210.0
2011-03-01,3108.644,38771.0,38771.0
2011-04-01,2783.086,34711.0,34711.0
2011-05-01,2706.205,33752.0,33752.0
2011-06-01,3203.001,39948.0,39948.0
2011-07-01,3125.788,38985.0,38985.0
2011-08-01,3177.142,39625.0,39625.0
2011-09-01,2825.839,35244.0,35244.0
2011-10-01,2723.297,33965.0,33965.0
2011-11-01,2997.304,37382.0,37382.0
2011-12-01,3314.378,41337.0,41337.0
2012-01-01,3302.508,42813.0,42813.0
2012-02-01,3158.363,40945.0,40945.0
2012-03-01,2339.454,30329.0,30329.0
2012-04-01,3059.432,39662.0,39662.0
2012-05-01,3338.364,43279.0,43279.0
2012-06-01,3131.363,40595.0,40595.0
2012-07-01,3401.322,44095.0,44095.0
2012-08-01,3284.498,42580.0,42580.0
2012-09-01,3203.468,41530.0,41530.0
2012-10-01,3005.455,38962.0,38962.0
2012-11-01,3149.538,40830.0,40830.0
2012-12-01,3392.235,43977.0,43977.0
2013-01-01,3149.223,39474.0,39474.0
2013-02-01,2851.442,35741.0,35741.0
2013-03-01,3076.268,38559.0,38559.0
2013-04-01,2821.023,35360.0,35360.0
2013-05-01,2955.591,37046.0,37046.0
2013-06-01,2808.441,35202.0,35202.0
2013-07-01,3023.126,37893.0,37893.0
2013-08-01,3381.211,42381.0,42381.0
2013-09-01,3070.983,38493.0,38493.0
2013-10-01,3280.075,41114.0,41114.0
2013-11-01,3273.957,41037.0,41037.0
2013-12-01,3376.66,42324.0,42324.0
2014-01-01,2352.507,27808.0,27808.0
2014-02-01,2906.829,34361.0,34361.0
2014-03-01,3169.539,37466.0,37466.0
2014-04-01,2522.948,29823.0,29823.0
2014-05-01,1903.14,22496.0,22496.0
2014-06-01,2724.97,32211.0,32211.0
2014-07-01,4646.659,54927.0,54927.0
2014-08-01,3457.025,40864.0,40864.0
2014-09-01,3473.051,41054.0,41054.0
2014-10-01,3035.43,35881.0,35881.0
2014-11-01,3122.235,36907.0,36907.0
2014-12-01,3327.667,39335.0,39335.0
2015-01-01,3137.724,38999.0,38999.0
2015-02-01,2382.22,29609.0,29609.0
2015-03-01,4051.253,50354.0,50354.0
2015-04-01,3035.076,37724.0,37724.0
2015-05-01,2284.523,28395.0,28395.0
2015-06-01,2938.798,36527.0,36527.0
2015-07-01,3062.814,38069.0,38069.0
2015-08-01,3374.556,41943.0,41943.0
2015-09-01,3322.472,41296.0,41296.0
2015-10-01,2943.149,36581.0,36581.0
2015-11-01,3127.062,38867.0,38867.0
2015-12-01,2898.353,36024.0,36024.0
2016-01-01,3262.375,39800.0,39800.0
2016-02-01,3045.6,37156.0,37156.0
2016-03-01,3086.737,37657.0,37657.0
2016-04-01,2690.309,32821.0,32821.0
2016-05-01,2032.999,24802.0,24802.0
2016-06-01,3154.1,38479.0,38479.0
2016-07-01,2978.506,36337.0,36337.0
2016-08-01,3083.783,37621.0,37621.0
2016-09-01,3106.7,37901.0,37901.0
2016-10-01,2628.952,32073.0,32073.0
2016-11-01,2742.562,33458.0,33458.0
2016-12-01,3202.377,39068.0,39068.0
2017-01-01,2718.199,33463.0,33463.0
2017-02-01,2432.78,29949.0,29949.0
2017-03-01,2775.096,34163.0,34163.0
2017-04-01,2581.469,31779.0,31779.0
2017-05-01,2751.944,33879.0,33879.0
2017-06-01,2616.057,32205.0,32205.0
2017-07-01,2788.852,34333.0,34333.0
2017-08-01,2765.489,34045.0,34045.0
2017-09-01,2620.063,32255.0,32255.0
2017-10-01,2319.191,28551.0,28551.0
2017-11-01,2628.803,32362.0,32362.0
2017-12-01,2896.057,35652.0,35652.0
2018-01-01,3035.55,36968.0,36968.0
2018-02-01,2810.616,34228.0,34228.0
2018-03-01,2836.872,34548.0,34548.0
2018-04-01,2665.336,32459.0,32459.0
2018-05-01,2696.128,32834.0,32834.0
2018-06-01,2525.839,30760.0,30760.0
2018-07-01,2645.666,32219.0,32219.0
2018-08-01,2730.39,33251.0,33251.0
2018-09-01,2678.517,32619.0,32619.0
2018-10-01,2699.975,32881.0,32881.0
2018-11-01,2614.187,31836.0,31836.0
2018-12-01,2781.924,33879.0,33879.0
2019-01-01,2186.884,27112.0,27112.0
2019-02-01,1966.541,24380.0,24380.0
2019-03-01,2203.599,27319.0,27319.0
2019-04-01,2049.681,25411.0,25411.0
2019-05-01,1866.414,23139.0,23139.0
2019-06-01,1938.511,24032.0,24032.0
2019-07-01,2124.759,26341.0,26341.0
2019-08-01,2199.435,27267.0,27267.0
2019-09-01,2038.626,25274.0,25274.0
2019-10-01,1850.787,22945.0,22945.0
2019-11-01,1959.795,24296.0,24296.0
2019-12-01,2141.968,26555.0,26555.0
2020-01-01,1906.525,24200.0,24200.0
2020-02-01,1740.669,22094.0,22094.0
2020-03-01,1838.068,23330.0,23330.0
2020-04-01,1712.15,21732.0,21732.0
2020-05-01,1804.906,22909.0,22909.0
2020-06-01,1676.355,21277.0,21277.0
2020-07-01,1871.936,23760.0,23760.0
2020-08-01,1788.37,22699.0,22699.0
2020-09-01,1772.864,22502.0,22502.0
2020-10-01,1719.847,21830.0,21830.0
2020-11-01,1709.31,21696.0,21696.0
2020-12-01,1596.0,20258.0,20258.0
2021-01-01,2560.443,32141.0,32141.0
2021-02-01,2341.097,29388.0,29388.0
2021-03-01,2654.445,33321.0,33321.0
2021-04-01,2213.815,27790.0,27790.0
2021-05-01,2365.615,29696.0,29696.0
2021-06-01,2422.588,30410.0,30410.0
2021-07-01,2353.439,29542.0,29542.0
2021-08-01,2333.6,29294.0,29294.0
2021-09-01,2397.627,30097.0,30097.0
2021-10-01,2309.052,28986.0,28986.0
2021-11-01,2253.594,28289.0,28289.0
2021-12-01,2320.685,29132.0,29132.0
2022-01-01,2502.254,30673.0,30673.0
2022-02-01,2218.073,27189.0,27189.0
2022-03-01,2432.817,29821.0,29821.0
2022-04-01,1940.337,23784.0,23784.0
2022-05-01,1979.412,24263.0,24263.0
2022-06-01,2159.661,26473.0,26473.0
2022-07-01,2328.538,28543.0,28543.0
2022-08-01,2445.781,29980.0,29980.0
2022-09-01,2358.35,28908.0,28908.0
2022-10-01,2367.801,29024.0,29024.0
2022-11-01,2027.746,24856.0,24856.0
2022-12-01,2288.23,28049.0,28049.0
2023-01-01,2163.606,26234.0,26234.0
2023-02-01,2116.431,25662.0,25662.0
2023-03-01,2267.862,27498.0,27498.0
2023-04-01,2018.034,24469.0,24469.0
2023-05-01,2493.951,30239.0,30239.0
2023-06-01,2279.453,27638.0,27638.0
2023-07-01,2347.467,28463.0,28463.0
2023-08-01,2469.672,29945.0,29945.0
2023-09-01,2308.891,27996.0,27996.0
2023-10-01,2322.837,28165.0,28165.0
2023-11-01,2318.882,28117.0,28117.0
2023-12-01,2621.914,31791.0,31791.0
2024-01-01,2403.662,28712.0,28712.0
2024-02-01,2148.984,25670.0,25670.0
2024-03-01,2581.216,30834.0,30834.0
2024-04-01,2168.888,25908.0,25908.0
2024-05-01,2452.091,29291.0,29291.0
2024-06-01,2300.207,27477.0,27477.0
2024-07-01,2416.617,28868.0,28868.0
2024-08-01,2363.174,28229.0,28229.0
2024-09-01,2255.028,26937.0,26937.0
2024-10-01,2233.319,26678.0,26678.0
2024-11-01,2305.261,27537.0,27537.0
2024-12-01,2448.553,29249.0,29249.0
