measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2024-01-01,354.0,1208.0,1208.0
2024-02-01,596.0,2034.0,2034.0
2024-03-01,832.0,2839.0,2839.0
2024-04-01,795.0,2713.0,2713.0
2024-05-01,876.0,2989.0,2989.0
2024-06-01,1090.0,3719.0,3719.0
2024-07-01,1105.0,3770.0,3770.0
2024-08-01,1046.0,3569.0,3569.0
2024-09-01,790.0,2695.0,2695.0
2024-10-01,881.0,3006.0,3006.0
2024-11-01,474.0,1617.0,1617.0
2024-12-01,360.0,1228.0,1228.0
