measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2021-10-01,0.0,0.0,0.0
2021-11-01,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0
2022-01-01,24.625,342.0,342.0
2022-02-01,21.923,305.0,305.0
2022-03-01,17.457,242.0,242.0
2022-04-01,18.198,252.0,252.0
2022-05-01,26.883,373.0,373.0
2022-06-01,32.725,454.0,454.0
2022-07-01,38.562,535.0,535.0
2022-08-01,38.763,538.0,538.0
2022-09-01,32.675,454.0,454.0
2022-10-01,25.253,350.0,350.0
2022-11-01,23.669,329.0,329.0
2022-12-01,26.267,365.0,365.0
2023-01-01,25.095,349.0,349.0
2023-02-01,23.67,329.0,329.0
2023-03-01,23.36,324.0,324.0
2023-04-01,22.561,313.0,313.0
2023-05-01,32.21,448.0,448.0
2023-06-01,37.208,517.0,517.0
2023-07-01,40.806,566.0,566.0
2023-08-01,44.914,624.0,624.0
2023-09-01,37.837,526.0,526.0
2023-10-01,27.929,388.0,388.0
2023-11-01,25.895,360.0,360.0
2023-12-01,27.515,382.0,382.0
2024-01-01,22.378,320.0,320.0
2024-02-01,15.45,223.0,223.0
2024-03-01,17.533,253.0,253.0
2024-04-01,16.473,238.0,238.0
2024-05-01,22.01,318.0,318.0
2024-06-01,24.831,359.0,359.0
2024-07-01,26.84,388.0,388.0
2024-08-01,30.328,438.0,438.0
2024-09-01,25.164,364.0,364.0
2024-10-01,21.797,314.0,314.0
2024-11-01,17.463,252.0,252.0
2024-12-01,18.733,270.0,270.0
