measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2022-09-01,,,,1976.99,6745.0,6745.0
2022-10-01,,,,1527.022,5210.0,5210.0
2022-11-01,,,,850.279,2901.0,2901.0
2022-12-01,0.0,0.0,0.0,495.709,1691.0,1691.0
2023-01-01,0.0,0.0,0.0,820.0,2798.0,2798.0
2023-02-01,0.0,0.0,0.0,1113.0,3798.0,3798.0
2023-03-01,0.0,0.0,0.0,1469.0,5012.0,5012.0
2023-04-01,0.0,0.0,0.0,1716.0,5855.0,5855.0
2023-05-01,0.0,0.0,0.0,2039.0,6957.0,6957.0
2023-06-01,0.0,0.0,0.0,2212.0,7547.0,7547.0
2023-07-01,0.0,0.0,0.0,2343.0,7994.0,7994.0
2023-08-01,0.0,0.0,0.0,2039.0,6957.0,6957.0
2023-09-01,0.0,0.0,0.0,1671.0,5701.0,5701.0
2023-10-01,0.0,0.0,0.0,1281.0,4371.0,4371.0
2023-11-01,0.0,0.0,0.0,857.0,2924.0,2924.0
2023-12-01,0.0,0.0,0.0,682.0,2327.0,2327.0
2024-01-01,0.0,0.0,0.0,931.0,3177.0,3177.0
2024-02-01,0.0,0.0,0.0,1171.0,3995.0,3995.0
2024-03-01,0.0,0.0,0.0,1559.0,5319.0,5319.0
2024-04-01,0.0,0.0,0.0,1895.0,6466.0,6466.0
2024-05-01,0.0,0.0,0.0,2116.0,7220.0,7220.0
2024-06-01,0.0,0.0,0.0,2134.0,7281.0,7281.0
2024-07-01,0.0,0.0,0.0,2119.0,7230.0,7230.0
2024-08-01,0.0,0.0,0.0,1928.0,6578.0,6578.0
2024-09-01,0.0,0.0,0.0,1890.0,6449.0,6449.0
2024-10-01,0.0,0.0,0.0,1363.0,4651.0,4651.0
2024-11-01,0.0,0.0,0.0,781.0,2665.0,2665.0
2024-12-01,0.0,0.0,0.0,640.0,2184.0,2184.0
