measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2003-01-01,194.325,3131.0,3131.0
2003-02-01,162.68200000000002,2621.0,2621.0
2003-03-01,182.25300000000001,2937.0,2937.0
2003-04-01,160.175,2581.0,2581.0
2003-05-01,158.196,2549.0,2549.0
2003-06-01,178.01,2868.0,2868.0
2003-07-01,193.762,3122.0,3122.0
2003-08-01,201.267,3243.0,3243.0
2003-09-01,175.264,2824.0,2824.0
2003-10-01,185.48100000000002,2989.0,2989.0
2003-11-01,156.741,2525.0,2525.0
2003-12-01,175.842,2833.0,2833.0
2004-01-01,33.857,319.0,319.0
2004-02-01,16.985,160.0,160.0
2004-03-01,189.265,1781.0,1781.0
2004-04-01,268.70300000000003,2528.0,2528.0
2004-05-01,470.463,4426.0,4426.0
2004-06-01,150.781,1419.0,1419.0
2004-07-01,164.184,1545.0,1545.0
2004-08-01,472.79900000000004,4448.0,4448.0
2004-09-01,123.52300000000001,1162.0,1162.0
2004-10-01,181.39600000000002,1707.0,1707.0
2004-11-01,32.814,309.0,309.0
2004-12-01,19.23,181.0,181.0
2005-01-01,599.279,5639.32,5639.32
2005-02-01,205.893,1937.49,1937.49
2005-03-01,228.20700000000002,2147.47,2147.47
2005-04-01,276.423,2601.2,2601.2
2005-05-01,256.72700000000003,2415.85,2415.85
2005-06-01,333.207,3135.54,3135.54
2005-07-01,339.16400000000004,3191.59,3191.59
2005-08-01,398.435,3749.34,3749.34
2005-09-01,260.819,2454.36,2454.36
2005-10-01,289.644,2725.6,2725.6
2005-11-01,232.84900000000002,2191.14,2191.14
2005-12-01,492.35200000000003,4633.12,4633.12
2006-01-01,67.10600000000001,510.0,510.0
2006-02-01,35.115,267.0,267.0
2006-03-01,29.497,224.0,224.0
2006-04-01,56.502,430.0,430.0
2006-05-01,52.815,402.0,402.0
2006-06-01,48.005,365.0,365.0
2006-07-01,69.537,529.0,529.0
2006-08-01,67.45,513.0,513.0
2006-09-01,30.988000000000003,236.0,236.0
2006-10-01,32.733000000000004,249.0,249.0
2006-11-01,38.544000000000004,293.0,293.0
2006-12-01,42.708000000000006,325.0,325.0
2007-01-01,204.437,2856.0,2856.0
2007-02-01,454.105,6344.0,6344.0
2007-03-01,123.02300000000001,1716.0,1716.0
2007-04-01,119.23700000000001,1664.0,1664.0
2007-05-01,133.942,1870.0,1870.0
2007-06-01,380.416,5312.0,5312.0
2007-07-01,236.678,3306.0,3306.0
2007-08-01,184.047,2571.0,2571.0
2007-09-01,130.501,1824.0,1824.0
2007-10-01,212.89700000000002,2975.0,2975.0
2007-11-01,126.63300000000001,1767.0,1767.0
2007-12-01,157.084,2195.0,2195.0
2008-01-01,8.474,64.0,64.0
2008-02-01,7.633,52.0,52.0
2008-03-01,9.181000000000001,64.0,64.0
2008-04-01,5.7090000000000005,41.0,41.0
2008-05-01,4.175,29.0,29.0
2008-06-01,14.495000000000001,104.0,104.0
2008-07-01,4.2,29.0,29.0
2008-08-01,4.075,29.0,29.0
2008-09-01,8.611,64.0,64.0
2008-10-01,4.107,29.0,29.0
2008-11-01,2.6260000000000003,17.0,17.0
2008-12-01,4.714,35.0,35.0
2009-01-01,0.34600000000000003,41.0,41.0
2009-02-01,0.42,47.0,47.0
2009-03-01,0.47,53.0,53.0
2009-04-01,0.42900000000000005,47.0,47.0
2009-05-01,1.1480000000000001,129.0,129.0
2009-06-01,0.444,47.0,47.0
2009-07-01,0.5840000000000001,64.0,64.0
2009-08-01,0.8160000000000001,88.0,88.0
2009-09-01,0.39,41.0,41.0
2009-10-01,0.71,76.0,76.0
2009-11-01,0.5760000000000001,64.0,64.0
2009-12-01,0.667,76.0,76.0
2010-01-01,132.375,764.0,764.0
2010-02-01,31.564,182.0,182.0
2010-03-01,42.102000000000004,245.0,245.0
2010-04-01,72.818,422.0,422.0
2010-05-01,141.416,815.0,815.0
2010-06-01,93.763,542.0,542.0
2010-07-01,59.644000000000005,342.0,342.0
2010-08-01,64.909,376.0,376.0
2010-09-01,55.473000000000006,319.0,319.0
2010-10-01,99.92200000000001,576.0,576.0
2010-11-01,105.052,604.0,604.0
2010-12-01,43.962,251.0,251.0
2011-01-01,29.895,285.0,285.0
2011-02-01,74.653,713.0,713.0
2011-03-01,34.067,325.0,325.0
2011-04-01,104.404,998.0,998.0
2011-05-01,89.904,855.0,855.0
2011-06-01,149.433,1425.0,1425.0
2011-07-01,72.227,690.0,690.0
2011-08-01,62.93,599.0,599.0
2011-09-01,46.929,450.0,450.0
2011-10-01,65.961,627.0,627.0
2011-11-01,102.584,980.0,980.0
2011-12-01,59.013,564.0,564.0
2012-01-01,63.775,604.0,604.0
2012-02-01,99.588,952.0,952.0
2012-03-01,49.52,473.0,473.0
2012-04-01,200.563,1915.0,1915.0
2012-05-01,197.213,1881.0,1881.0
2012-06-01,241.933,2309.0,2309.0
2012-07-01,108.4,1032.0,1032.0
2012-08-01,43.267,410.0,410.0
2012-09-01,62.243,593.0,593.0
2012-10-01,145.32,1385.0,1385.0
2012-11-01,114.778,1094.0,1094.0
2012-12-01,132.4,1265.0,1265.0
2013-01-01,12.433,114.0,114.0
2013-02-01,9.832,97.0,97.0
2013-03-01,18.134,177.0,177.0
2013-04-01,29.968,291.0,291.0
2013-05-01,15.746,154.0,154.0
2013-06-01,16.276,160.0,160.0
2013-07-01,14.493,143.0,143.0
2013-08-01,15.205,148.0,148.0
2013-09-01,11.733,114.0,114.0
2013-10-01,11.624,114.0,114.0
2013-11-01,12.583,120.0,120.0
2013-12-01,38.973,376.0,376.0
2014-01-01,73.963,667.0,667.0
2014-02-01,78.84,718.0,718.0
2014-03-01,63.811,581.0,581.0
2014-04-01,24.828,228.0,228.0
2014-05-01,100.935,923.0,923.0
2014-06-01,59.748,547.0,547.0
2014-07-01,13.533,125.0,125.0
2014-08-01,28.589,262.0,262.0
