measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,0.0,0.0,0.0,12.0,2564.0,2564.0
2001-02-01,0.0,0.0,0.0,204.0,5546.0,5546.0
2001-03-01,0.0,0.0,0.0,102.0,6272.0,6272.0
2001-04-01,0.0,0.0,0.0,142.0,4244.0,4244.0
2001-05-01,0.0,0.0,0.0,143.0,4847.0,4847.0
2001-06-01,0.0,0.0,0.0,201.0,5083.0,5083.0
2001-07-01,0.0,0.0,0.0,328.0,7419.0,7419.0
2001-08-01,0.0,0.0,0.0,171.0,4622.0,4622.0
2001-09-01,0.0,0.0,0.0,111.0,4593.0,4593.0
2001-10-01,0.0,0.0,0.0,253.0,7358.0,7358.0
2001-11-01,0.0,0.0,0.0,86.0,4376.0,4376.0
2001-12-01,0.0,0.0,0.0,282.0,7302.0,7302.0
2002-01-01,0.0,0.0,0.0,182.0,4849.0,4849.0
2002-02-01,0.0,0.0,0.0,51.0,1598.0,1598.0
2002-03-01,0.0,0.0,0.0,55.0,1723.0,1723.0
2002-04-01,0.0,0.0,0.0,222.0,5057.0,5057.0
2002-05-01,0.0,0.0,0.0,174.0,4981.0,4981.0
2002-06-01,0.0,0.0,0.0,104.0,3258.0,3258.0
2002-07-01,0.0,0.0,0.0,303.0,6726.0,6726.0
2002-08-01,0.0,0.0,0.0,155.0,4076.0,4076.0
2002-09-01,0.0,0.0,0.0,207.0,5548.0,5548.0
2002-10-01,0.0,0.0,0.0,212.0,5608.0,5608.0
2002-11-01,0.0,0.0,0.0,338.0,11005.0,11005.0
2002-12-01,0.0,0.0,0.0,45.0,1410.0,1410.0
2003-02-01,,,,152.0,4312.0,4312.0
2003-03-01,,,,292.0,7488.0,7488.0
2003-04-01,,,,161.0,4326.0,4326.0
2003-05-01,,,,159.0,4105.0,4105.0
2003-08-01,,,,265.0,6102.0,6102.0
2003-12-01,,,,321.0,7837.0,7837.0
2004-01-01,,,,310.63,8705.0,8705.0
2004-02-01,,,,255.228,7152.0,7152.0
2004-03-01,,,,121.284,3399.0,3399.0
2004-04-01,,,,114.095,3197.0,3197.0
2004-05-01,,,,211.626,5930.0,5930.0
2004-06-01,,,,312.61400000000003,8760.0,8760.0
2004-07-01,,,,323.219,9057.0,9057.0
2004-08-01,,,,226.895,6358.0,6358.0
2004-09-01,,,,186.56400000000002,5228.0,5228.0
2004-10-01,,,,103.33,2896.0,2896.0
2004-11-01,,,,145.363,4073.0,4073.0
2004-12-01,,,,266.153,7458.0,7458.0
2005-01-01,,,,143.90200000000002,4329.74,4329.74
2005-02-01,,,,115.122,3463.82,3463.82
2005-03-01,,,,159.75400000000002,4806.7,4806.7
2005-04-01,,,,151.64700000000002,4562.79,4562.79
2005-05-01,,,,145.011,4363.11,4363.11
2005-06-01,,,,273.73900000000003,8236.3,8236.3
2005-07-01,,,,360.36400000000003,10842.7,10842.7
2005-08-01,,,,357.986,10771.14,10771.14
2005-09-01,,,,216.73700000000002,6521.24,6521.24
2005-10-01,,,,153.68,4623.94,4623.94
2005-11-01,,,,134.68800000000002,4052.52,4052.52
2005-12-01,,,,168.372,5066.0,5066.0
2006-01-01,,,,55.307,2315.0,2315.0
2006-02-01,,,,62.519000000000005,2616.0,2616.0
2006-03-01,,,,82.385,3448.0,3448.0
2006-04-01,,,,68.177,2853.0,2853.0
2006-05-01,,,,89.806,3758.0,3758.0
2006-06-01,,,,115.68,4841.0,4841.0
2006-07-01,,,,207.006,8663.0,8663.0
2006-08-01,,,,183.943,7698.0,7698.0
2006-09-01,,,,108.19900000000001,4528.0,4528.0
2006-10-01,,,,117.20100000000001,4905.0,4905.0
2006-11-01,,,,78.793,3297.0,3297.0
2006-12-01,,,,79.985,3347.0,3347.0
2007-01-01,,,,810.8290000000001,17380.0,17380.0
2007-02-01,,,,701.2570000000001,15031.0,15031.0
2007-03-01,,,,755.562,16195.0,16195.0
2007-04-01,,,,644.416,13813.0,13813.0
2007-05-01,,,,661.84,14186.0,14186.0
2007-06-01,,,,660.749,14163.0,14163.0
2007-07-01,,,,654.1220000000001,14021.0,14021.0
2007-08-01,,,,619.07,13269.0,13269.0
2007-09-01,,,,644.743,13820.0,13820.0
2007-10-01,,,,746.624,16003.0,16003.0
2007-11-01,,,,801.318,17176.0,17176.0
2007-12-01,,,,860.4720000000001,18444.0,18444.0
2008-01-01,,,,-31.371000000000002,359.0,359.0
2008-02-01,,,,-28.095000000000002,322.0,322.0
2008-03-01,,,,-28.580000000000002,328.0,328.0
2008-04-01,,,,-24.76,284.0,284.0
2008-05-01,,,,-23.993000000000002,275.0,275.0
2008-06-01,,,,-22.652,260.0,260.0
2008-07-01,,,,-26.203000000000003,300.0,300.0
2008-08-01,,,,-25.393,291.0,291.0
2008-09-01,,,,-25.151,288.0,288.0
2008-10-01,,,,-29.455000000000002,338.0,338.0
2008-11-01,,,,-29.515,338.0,338.0
2008-12-01,,,,-28.832,331.0,331.0
2009-01-01,,,,93.762,1832.0,1832.0
2009-02-01,,,,78.203,1528.0,1528.0
2009-03-01,,,,79.85,1560.0,1560.0
2009-04-01,,,,71.355,1394.0,1394.0
2009-05-01,,,,74.927,1464.0,1464.0
2009-06-01,,,,68.864,1346.0,1346.0
2009-07-01,,,,69.914,1366.0,1366.0
2009-08-01,,,,63.434000000000005,1239.0,1239.0
2009-09-01,,,,75.839,1482.0,1482.0
2009-10-01,,,,82.99600000000001,1622.0,1622.0
2009-11-01,,,,89.84400000000001,1755.0,1755.0
2009-12-01,,,,101.012,1974.0,1974.0
2010-01-01,,,,124.753,4282.0,4282.0
2010-02-01,,,,107.51,3690.0,3690.0
2010-03-01,,,,116.509,3999.0,3999.0
2010-04-01,,,,106.58,3658.0,3658.0
2010-05-01,,,,110.583,3795.0,3795.0
2010-06-01,,,,96.65100000000001,3317.0,3317.0
2010-07-01,,,,91.539,3142.0,3142.0
2010-08-01,,,,97.42,3344.0,3344.0
2010-09-01,,,,96.64800000000001,3317.0,3317.0
2010-10-01,,,,112.497,3861.0,3861.0
2010-11-01,,,,115.78200000000001,3974.0,3974.0
2010-12-01,,,,121.528,4171.0,4171.0
2011-01-01,,,,2106.856,34045.0,34045.0
2011-02-01,,,,1811.103,29265.0,29265.0
2011-03-01,,,,1924.615,31099.0,31099.0
2011-04-01,,,,1785.442,28850.0,28850.0
2011-05-01,,,,1750.995,28294.0,28294.0
2011-06-01,,,,1652.711,26705.0,26705.0
2011-07-01,,,,1683.329,27200.0,27200.0
2011-08-01,,,,1615.008,26096.0,26096.0
2011-09-01,,,,1690.438,27315.0,27315.0
2011-10-01,,,,1781.865,28792.0,28792.0
2011-11-01,,,,1952.303,31546.0,31546.0
2011-12-01,,,,2034.335,32872.0,32872.0
2012-01-01,,,,5983.601,97433.0,97433.0
2012-02-01,,,,5193.46,84567.0,84567.0
2012-03-01,,,,5277.81,85941.0,85941.0
2012-04-01,,,,4710.056,76696.0,76696.0
2012-05-01,,,,4445.986,72396.0,72396.0
