measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2018-07-01,11802.29,134231.0,142548.0
2018-08-01,10988.072,124971.0,132713.0
2018-09-01,9322.09,106023.0,112591.0
2018-10-01,7831.992,89076.0,94594.0
2018-11-01,6761.125,76897.0,81660.0
2018-12-01,7315.431,83201.0,88355.0
2019-01-01,7187.216,81743.0,85173.0
2019-02-01,5778.011,65715.0,68474.0
2019-03-01,6208.557,70612.0,73577.0
2019-04-01,5594.204,63625.0,66296.0
2019-05-01,7609.628,86547.0,90180.0
2019-06-01,8778.705,99843.0,104035.0
2019-07-01,10101.547,114888.0,119712.0
2019-08-01,10875.426,123690.0,128883.0
2019-09-01,9399.314,106902.0,111390.0
2019-10-01,7288.291,82892.0,86372.0
2019-11-01,6610.898,75188.0,78345.0
2019-12-01,7350.203,83596.0,87106.0
2020-01-01,6317.423,71850.0,78959.0
2020-02-01,6010.496,68359.0,75122.0
2020-03-01,5856.995,66614.0,73204.0
2020-04-01,5215.084,59313.0,65181.0
2020-05-01,6243.41,71008.0,78033.0
2020-06-01,7384.537,83987.0,92296.0
2020-07-01,8984.445,102183.0,112292.0
2020-08-01,8695.763,98900.0,108684.0
2020-09-01,7175.576,81610.0,89684.0
2020-10-01,6205.192,70574.0,77556.0
2020-11-01,4860.38,55279.0,60748.0
2020-12-01,5341.699,60753.0,66763.0
2021-01-01,6379.672,72558.0,77419.0
2021-02-01,6203.947,70560.0,75286.0
2021-03-01,4835.082,54991.0,58674.0
2021-04-01,5507.884,62643.0,66839.0
2021-05-01,6304.358,71702.0,76504.0
2021-06-01,8581.458,97600.0,104137.0
2021-07-01,9453.737,107521.0,114723.0
2021-08-01,9640.793,109648.0,116992.0
2021-09-01,8146.636,92654.0,98861.0
2021-10-01,6893.476,78402.0,83653.0
2021-11-01,5670.025,64487.0,68807.0
2021-12-01,5949.932,67671.0,72203.0
2022-01-01,5794.21,65899.0,69719.0
2022-02-01,5158.577,58670.0,62071.0
2022-03-01,4107.832,46720.0,49428.0
2022-04-01,4282.15,48702.0,51525.0
2022-05-01,6325.884,71946.0,76117.0
2022-06-01,7700.385,87579.0,92656.0
2022-07-01,9074.07,103202.0,109184.0
2022-08-01,9121.303,103740.0,109753.0
2022-09-01,7688.711,87446.0,92515.0
2022-10-01,5942.353,67584.0,71502.0
2022-11-01,5569.622,63345.0,67017.0
2022-12-01,6180.903,70297.0,74372.0
2023-01-01,5744.95,65339.0,68748.0
2023-02-01,5418.438,61626.0,64840.0
2023-03-01,5347.582,60820.0,63992.0
2023-04-01,5164.565,58738.0,61802.0
2023-05-01,7373.42,83860.0,88235.0
2023-06-01,8517.619,96874.0,101927.0
2023-07-01,9341.244,106241.0,111783.0
2023-08-01,10281.599,116936.0,123036.0
2023-09-01,8661.589,98511.0,103650.0
2023-10-01,6393.507,72715.0,76508.0
2023-11-01,5927.743,67418.0,70935.0
2023-12-01,6298.744,71638.0,75374.0
2024-01-01,7146.8,81283.0,86294.0
2024-02-01,4934.285,56119.0,59579.0
2024-03-01,5599.495,63685.0,67611.0
2024-04-01,5260.859,59834.0,63522.0
2024-05-01,7029.088,79944.0,84873.0
2024-06-01,7930.065,90191.0,95752.0
2024-07-01,8571.77,97490.0,103500.0
2024-08-01,9685.524,110157.0,116948.0
2024-09-01,8036.358,91400.0,97035.0
2024-10-01,6961.254,79173.0,84054.0
2024-11-01,5576.884,63428.0,67338.0
2024-12-01,5982.618,68042.0,72237.0
