measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2021-01-01,0.0,0.0,0.0
2021-02-01,0.0,0.0,0.0
2021-03-01,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0
2021-05-01,0.0,0.0,0.0
2021-06-01,0.0,0.0,0.0
2021-07-01,0.0,0.0,0.0
2021-08-01,0.0,0.0,0.0
2021-09-01,0.0,0.0,0.0
2021-10-01,0.0,0.0,0.0
2021-11-01,0.0,0.0,0.0
2021-12-01,2.0,1.0,1.0
2022-01-01,25.074,368.0,368.0
2022-02-01,22.325,328.0,328.0
2022-03-01,17.778,262.0,262.0
2022-04-01,18.532,272.0,272.0
2022-05-01,27.377,402.0,402.0
2022-06-01,33.325,490.0,490.0
2022-07-01,39.27,577.0,577.0
2022-08-01,39.474,581.0,581.0
2022-09-01,33.275,490.0,490.0
2022-10-01,25.717,378.0,378.0
2022-11-01,24.104,354.0,354.0
2022-12-01,26.749,394.0,394.0
2023-01-01,20.333,298.0,298.0
2023-02-01,19.18,283.0,283.0
2023-03-01,18.929,278.0,278.0
2023-04-01,18.281,270.0,270.0
2023-05-01,26.1,385.0,385.0
2023-06-01,30.15,444.0,444.0
2023-07-01,33.065,487.0,487.0
2023-08-01,36.394,536.0,536.0
2023-09-01,30.659,452.0,452.0
2023-10-01,22.631,334.0,334.0
2023-11-01,20.982,310.0,310.0
2023-12-01,22.296,329.0,329.0
2024-01-01,20.823,302.0,302.0
2024-02-01,14.377,210.0,210.0
2024-03-01,16.315,238.0,238.0
2024-04-01,15.328,223.0,223.0
2024-05-01,20.48,299.0,299.0
2024-06-01,23.105,337.0,337.0
2024-07-01,24.975,364.0,364.0
2024-08-01,28.22,412.0,412.0
2024-09-01,23.415,341.0,341.0
2024-10-01,20.282,295.0,295.0
2024-11-01,16.249,236.0,236.0
2024-12-01,17.431,254.0,254.0
