measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2001-01-01,1914.0,25489.0,25489.0
2001-02-01,1761.0,23451.0,23451.0
2001-03-01,1898.0,25276.0,25276.0
2001-04-01,1935.0,25768.0,25768.0
2001-05-01,2061.0,27446.0,27446.0
2001-06-01,2090.0,27833.0,27833.0
2001-07-01,2127.0,28325.0,28325.0
2001-08-01,2089.0,27819.0,27819.0
2001-09-01,2001.0,26647.0,26647.0
2001-10-01,2044.0,27220.0,27220.0
2001-11-01,2030.0,27034.0,27034.0
2001-12-01,2125.0,28299.0,28299.0
2002-01-01,1891.836,24344.0,24344.0
2002-02-01,1650.278,21236.0,21236.0
2002-03-01,2096.617,26980.0,26980.0
2002-04-01,1690.925,21759.0,21759.0
2002-05-01,1753.256,22561.0,22561.0
2002-06-01,2275.947,29287.0,29287.0
2002-07-01,2747.985,35361.0,35361.0
2002-08-01,2616.2090000000003,33666.0,33666.0
2002-09-01,2358.575,30350.0,30350.0
2002-10-01,1999.245,25727.0,25727.0
2002-11-01,1841.566,23698.0,23698.0
2002-12-01,2019.5610000000001,25988.0,25988.0
2003-01-01,1868.685,25478.0,25478.0
2003-02-01,1724.133,23507.0,23507.0
2003-03-01,1900.6480000000001,25914.0,25914.0
2003-04-01,1797.4160000000002,24507.0,24507.0
2003-05-01,2058.01,28060.0,28060.0
2003-06-01,2144.241,29235.0,29235.0
2003-07-01,2753.011,37536.0,37536.0
2003-08-01,2586.357,35263.0,35263.0
2003-09-01,2363.44,32224.0,32224.0
2003-10-01,2224.206,30326.0,30326.0
2003-11-01,1882.79,25671.0,25671.0
2003-12-01,1999.0620000000001,27256.0,27256.0
2004-01-01,2034.25,26383.0,26383.0
2004-02-01,2034.25,26383.0,26383.0
2004-03-01,2034.25,26383.0,26383.0
2004-04-01,2034.25,26383.0,26383.0
2004-05-01,2034.25,26383.0,26383.0
2004-06-01,2034.25,26383.0,26383.0
2004-07-01,2034.25,26383.0,26383.0
2004-08-01,2034.25,26383.0,26383.0
2004-09-01,2034.25,26383.0,26383.0
2004-10-01,2034.25,26383.0,26383.0
2004-11-01,2034.25,26383.0,26383.0
2004-12-01,2034.25,26383.0,26383.0
2005-01-01,2204.18,27445.44,27445.44
2005-02-01,1879.865,23407.22,23407.22
2005-03-01,2100.1,26149.49,26149.49
2005-04-01,1939.0240000000001,24143.83,24143.83
2005-05-01,2124.511,26453.44,26453.44
2005-06-01,2059.996,25650.13,25650.13
2005-07-01,2213.172,27557.4,27557.4
2005-08-01,2131.8920000000003,26545.34,26545.34
2005-09-01,2029.7060000000001,25272.97,25272.97
2005-10-01,1751.6180000000002,21810.34,21810.34
2005-11-01,1950.42,24285.73,24285.73
2005-12-01,2182.518,27175.71,27175.71
2006-01-01,1997.225,25366.0,25366.0
2006-02-01,1845.739,23442.0,23442.0
2006-03-01,2035.9740000000002,25859.0,25859.0
2006-04-01,1497.9840000000002,19026.0,19026.0
2006-05-01,1831.413,23261.0,23261.0
2006-06-01,1918.478,24366.0,24366.0
