measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,70.0,239.0,239.0
2024-02-01,95.0,324.0,324.0
2024-03-01,147.0,502.0,502.0
2024-04-01,196.0,669.0,669.0
2024-05-01,233.0,795.0,795.0
2024-06-01,235.0,802.0,802.0
2024-07-01,222.0,757.0,757.0
2024-08-01,200.0,682.0,682.0
2024-09-01,157.0,536.0,536.0
2024-10-01,120.0,409.0,409.0
2024-11-01,84.0,287.0,287.0
2024-12-01,75.0,256.0,256.0
