measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,6.0,64.0,64.0,0.0,0.0,0.0
2001-02-01,6.0,70.0,70.0,1.0,13.0,13.0
2001-03-01,2.0,35.0,35.0,5.0,69.0,69.0
2001-04-01,2.0,29.0,29.0,4.0,69.0,69.0
2001-05-01,3.0,35.0,35.0,7.0,98.0,98.0
2001-06-01,5.0,58.0,58.0,5.0,74.0,74.0
2001-07-01,3.0,35.0,35.0,24.0,310.0,310.0
2001-08-01,21.0,263.0,263.0,148.0,1894.0,1894.0
2001-09-01,4.0,58.0,58.0,1.0,9.0,9.0
2001-10-01,1.0,18.0,18.0,5.0,84.0,84.0
2001-11-01,3.0,35.0,35.0,5.0,73.0,73.0
2001-12-01,2.0,18.0,18.0,3.0,47.0,47.0
2002-01-01,6.0,75.0,75.0,11.0,139.0,139.0
2002-02-01,8.0,99.0,99.0,0.0,0.0,0.0
2002-03-01,2.0,17.0,17.0,5.0,63.0,63.0
2002-04-01,1.0,6.0,6.0,6.0,82.0,82.0
2002-05-01,2.0,17.0,17.0,4.0,50.0,50.0
2002-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-07-01,12.0,157.0,157.0,113.0,1473.0,1473.0
2002-08-01,2.0,23.0,23.0,19.0,266.0,266.0
2002-09-01,2.0,35.0,35.0,22.0,352.0,352.0
2002-10-01,1.0,12.0,12.0,7.0,92.0,92.0
2002-11-01,1.0,17.0,17.0,0.0,0.0,0.0
2002-12-01,2.0,23.0,23.0,0.0,0.0,0.0
2004-01-01,4.711,65.0,65.0,9.952,135.0,135.0
2004-02-01,2.695,37.0,37.0,9.892000000000001,134.0,134.0
2004-03-01,1.6580000000000001,23.0,23.0,11.32,153.0,153.0
2004-04-01,1.127,16.0,16.0,10.992,149.0,149.0
2004-05-01,1.1460000000000001,16.0,16.0,12.207,165.0,165.0
2004-06-01,1.082,15.0,15.0,12.414000000000001,168.0,168.0
2004-07-01,1.233,17.0,17.0,13.09,177.0,177.0
2004-08-01,1.585,22.0,22.0,12.131,164.0,164.0
2004-09-01,1.617,22.0,22.0,11.377,154.0,154.0
2004-10-01,1.588,22.0,22.0,11.331000000000001,154.0,154.0
2004-11-01,1.45,20.0,20.0,10.325,140.0,140.0
2004-12-01,3.107,43.0,43.0,9.969000000000001,135.0,135.0
2005-01-01,5.36,70.34,70.34,13.659,181.43,181.43
2005-02-01,1.842,24.17,24.17,10.927000000000001,145.15,145.15
2005-03-01,2.041,26.79,26.79,15.164000000000001,201.42,201.42
2005-04-01,2.472,32.44,32.44,14.394,191.2,191.2
2005-05-01,2.2960000000000003,30.13,30.13,13.764000000000001,182.83,182.83
2005-06-01,2.98,39.11,39.11,25.983,345.13,345.13
2005-07-01,3.0340000000000003,39.81,39.81,34.205,454.35,454.35
2005-08-01,3.564,46.77,46.77,33.979,451.35,451.35
