measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,0.185,3.0,3.0,1.482,23.0,23.0
2003-02-01,0.153,3.0,3.0,1.225,19.0,19.0
2003-03-01,0.163,3.0,3.0,1.3010000000000002,20.0,20.0
2003-04-01,0.155,3.0,3.0,1.239,19.0,19.0
2003-05-01,0.16,3.0,3.0,1.276,19.0,19.0
2003-06-01,0.168,3.0,3.0,1.346,21.0,21.0
2003-07-01,0.203,4.0,4.0,1.621,25.0,25.0
2003-08-01,0.196,3.0,3.0,1.5670000000000002,24.0,24.0
2003-09-01,0.158,3.0,3.0,1.2610000000000001,19.0,19.0
2003-10-01,0.151,3.0,3.0,1.205,18.0,18.0
2003-11-01,0.126,2.0,2.0,1.01,15.0,15.0
2003-12-01,0.183,3.0,3.0,1.467,22.0,22.0
2004-01-01,0.333,4.0,4.0,0.0,0.0,0.0
2004-02-01,0.333,4.0,4.0,0.0,0.0,0.0
2004-03-01,0.333,4.0,4.0,0.0,0.0,0.0
2004-04-01,0.333,4.0,4.0,0.0,0.0,0.0
2004-05-01,0.333,4.0,4.0,0.0,0.0,0.0
2004-06-01,0.333,4.0,4.0,0.0,0.0,0.0
2004-07-01,0.333,4.0,4.0,0.0,0.0,0.0
2004-08-01,0.333,4.0,4.0,0.0,0.0,0.0
2004-09-01,0.333,4.0,4.0,0.0,0.0,0.0
2004-10-01,0.333,4.0,4.0,0.0,0.0,0.0
2004-11-01,0.333,4.0,4.0,0.0,0.0,0.0
2004-12-01,0.333,4.0,4.0,0.0,0.0,0.0
2005-01-01,1.074,11.9,11.9,0.0,0.0,0.0
2005-02-01,0.545,6.04,6.04,0.0,0.0,0.0
2005-03-01,0.66,7.31,7.31,0.0,0.0,0.0
2005-04-01,0.6880000000000001,7.62,7.62,0.0,0.0,0.0
2005-05-01,0.81,8.97,8.97,0.0,0.0,0.0
2005-06-01,0.734,8.13,8.13,0.0,0.0,0.0
2005-07-01,1.175,13.01,13.01,0.0,0.0,0.0
2005-08-01,1.3,14.4,14.4,0.0,0.0,0.0
2005-09-01,1.2910000000000001,14.3,14.3,0.0,0.0,0.0
2005-10-01,0.77,8.53,8.53,0.0,0.0,0.0
2005-11-01,0.614,6.8,6.8,0.0,0.0,0.0
2005-12-01,1.338,14.81,14.81,0.0,0.0,0.0
2006-01-01,2.53,38.0,38.0,7.796,119.0,119.0
2006-02-01,2.504,37.0,37.0,9.249,141.0,141.0
2006-03-01,2.196,33.0,33.0,10.549000000000001,161.0,161.0
2006-04-01,2.8960000000000004,43.0,43.0,11.799000000000001,180.0,180.0
2006-05-01,2.6180000000000003,39.0,39.0,13.667,209.0,209.0
2006-06-01,3.13,47.0,47.0,17.415,266.0,266.0
2006-07-01,3.0370000000000004,45.0,45.0,21.894000000000002,335.0,335.0
2006-08-01,3.2680000000000002,49.0,49.0,22.171,339.0,339.0
2006-09-01,2.322,35.0,35.0,15.085,231.0,231.0
2006-10-01,2.988,45.0,45.0,13.658000000000001,209.0,209.0
2006-11-01,2.608,39.0,39.0,10.143,155.0,155.0
2006-12-01,2.902,43.0,43.0,10.574,162.0,162.0
2007-01-01,0.5790000000000001,25.0,25.0,0.395,15.0,15.0
2007-02-01,0.4,12.0,12.0,1.1680000000000001,45.0,45.0
2007-03-01,0.541,19.0,19.0,0.7040000000000001,28.0,28.0
2007-04-01,0.599,25.0,25.0,0.329,13.0,13.0
2007-05-01,0.995,37.0,37.0,3.028,117.0,117.0
2007-06-01,0.393,12.0,12.0,5.212000000000001,200.0,200.0
2007-07-01,0.343,12.0,12.0,9.708,373.0,373.0
2007-08-01,0.667,25.0,25.0,17.561,675.0,675.0
2007-09-01,0.257,12.0,12.0,4.635,178.0,178.0
2007-10-01,0.535,19.0,19.0,2.801,108.0,108.0
2007-11-01,0.8380000000000001,31.0,31.0,0.377,14.0,14.0
2007-12-01,0.9480000000000001,37.0,37.0,2.987,114.0,114.0
2008-01-01,0.9390000000000001,24.0,24.0,1.417,29.0,29.0
2008-02-01,0.395,6.0,6.0,0.533,10.0,10.0
2008-03-01,0.438,6.0,6.0,0.77,14.0,14.0
2008-04-01,0.5730000000000001,12.0,12.0,1.427,28.0,28.0
2008-05-01,0.9730000000000001,18.0,18.0,1.447,28.0,28.0
2008-06-01,0.8580000000000001,18.0,18.0,2.314,44.0,44.0
2008-07-01,0.616,12.0,12.0,4.457,86.0,86.0
2008-08-01,0.385,6.0,6.0,3.757,72.0,72.0
2008-09-01,0.455,6.0,6.0,1.516,29.0,29.0
2008-10-01,0.499,12.0,12.0,1.497,29.0,29.0
2008-11-01,0.37,6.0,6.0,1.866,36.0,36.0
2008-12-01,0.382,6.0,6.0,2.116,41.0,41.0
2009-01-01,0.201,6.0,6.0,0.0,0.0,0.0
2009-02-01,0.135,6.0,6.0,0.0,0.0,0.0
2009-03-01,0.182,12.0,12.0,0.0,0.0,0.0
2009-04-01,0.271,18.0,18.0,0.0,0.0,0.0
2009-05-01,0.165,12.0,12.0,0.0,0.0,0.0
2009-06-01,0.039,0.0,0.0,0.0,0.0,0.0
2009-07-01,0.26,18.0,18.0,0.0,0.0,0.0
2009-08-01,0.15,12.0,12.0,0.0,0.0,0.0
2009-09-01,0.14400000000000002,12.0,12.0,0.0,0.0,0.0
2009-10-01,0.14300000000000002,12.0,12.0,0.0,0.0,0.0
2009-11-01,0.158,12.0,12.0,0.0,0.0,0.0
2009-12-01,0.152,12.0,12.0,0.0,0.0,0.0
2010-01-01,0.9730000000000001,6.0,6.0,5.5040000000000004,76.0,76.0
2010-02-01,0.6900000000000001,12.0,12.0,2.21,31.0,31.0
2010-03-01,0.862,12.0,12.0,2.6270000000000002,37.0,37.0
2010-04-01,0.618,6.0,6.0,2.861,41.0,41.0
2010-05-01,0.747,12.0,12.0,3.442,48.0,48.0
2010-06-01,1.149,18.0,18.0,8.58,121.0,121.0
2010-07-01,0.736,12.0,12.0,13.381,188.0,188.0
2010-08-01,0.772,12.0,12.0,14.923,210.0,210.0
2010-09-01,0.5710000000000001,6.0,6.0,4.718,66.0,66.0
2010-10-01,1.133,18.0,18.0,3.172,45.0,45.0
2010-11-01,0.859,12.0,12.0,1.8350000000000002,25.0,25.0
2010-12-01,0.7150000000000001,12.0,12.0,2.922,41.0,41.0
2011-01-01,0.622,6.0,6.0,1.155,11.0,11.0
2011-02-01,0.829,6.0,6.0,1.506,14.0,14.0
2011-03-01,1.425,12.0,12.0,1.413,13.0,13.0
2011-04-01,0.769,6.0,6.0,1.56,14.0,14.0
2011-05-01,0.68,6.0,6.0,1.408,13.0,13.0
2011-06-01,0.493,6.0,6.0,5.892,56.0,56.0
2011-07-01,0.537,6.0,6.0,9.266,88.0,88.0
2011-08-01,0.34,6.0,6.0,6.622,63.0,63.0
2011-09-01,1.016,12.0,12.0,2.202,21.0,21.0
2011-10-01,0.9,6.0,6.0,1.166,11.0,11.0
2011-11-01,0.444,6.0,6.0,0.915,9.0,9.0
2011-12-01,0.811,6.0,6.0,1.029,10.0,10.0
2012-01-01,1.139,18.0,18.0,1.71,29.0,29.0
2012-02-01,0.974,18.0,18.0,1.455,24.0,24.0
2012-03-01,0.48,6.0,6.0,1.874,32.0,32.0
2012-04-01,0.917,18.0,18.0,2.367,40.0,40.0
2012-05-01,1.142,18.0,18.0,4.209,72.0,72.0
2012-06-01,1.091,18.0,18.0,3.872,65.0,65.0
2012-07-01,0.291,6.0,6.0,6.966,118.0,118.0
2012-08-01,0.879,12.0,12.0,4.326,73.0,73.0
2012-09-01,0.406,6.0,6.0,2.081,35.0,35.0
2012-10-01,0.575,12.0,12.0,0.953,17.0,17.0
2012-11-01,1.87,31.0,31.0,0.769,13.0,13.0
2012-12-01,1.08,18.0,18.0,0.574,10.0,10.0
2013-01-01,0.0,0.0,0.0,0.423,4.0,4.0
2013-02-01,0.0,0.0,0.0,0.929,6.0,6.0
2013-03-01,0.0,0.0,0.0,1.17,8.0,8.0
2013-04-01,0.0,0.0,0.0,0.856,6.0,6.0
2013-05-01,0.0,0.0,0.0,1.376,10.0,10.0
2013-06-01,0.0,0.0,0.0,1.906,13.0,13.0
