measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,517.0,1764.0,1764.0
2024-02-01,238.0,812.0,812.0
2024-03-01,1137.0,3879.0,3879.0
2024-04-01,1383.0,4719.0,4719.0
2024-05-01,1543.0,5265.0,5265.0
2024-06-01,1826.0,6230.0,6230.0
2024-07-01,1872.0,6387.0,6387.0
2024-08-01,1965.0,6705.0,6705.0
2024-09-01,2378.0,8114.0,8114.0
2024-10-01,1864.0,6360.0,6360.0
2024-11-01,1044.0,3562.0,3562.0
2024-12-01,727.0,2481.0,2481.0
