measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2013-12-01,286.0,2729.0,2729.0
2014-01-01,441.222,4196.0,4196.0
2014-02-01,574.247,5461.0,5461.0
2014-03-01,760.785,7235.0,7235.0
2014-04-01,749.284,7126.0,7126.0
2014-05-01,957.359,9104.0,9104.0
2014-06-01,813.012,7732.0,7732.0
2014-07-01,835.73,7948.0,7948.0
2014-08-01,883.146,8399.0,8399.0
2014-09-01,744.629,7081.0,7081.0
2014-10-01,950.685,9041.0,9041.0
2014-11-01,512.425,4873.0,4873.0
2014-12-01,528.476,5026.0,5026.0
2015-01-01,465.969,4342.0,4342.0
2015-02-01,382.138,3561.0,3561.0
2015-03-01,695.675,6483.0,6483.0
2015-04-01,790.738,7369.0,7369.0
2015-05-01,1092.564,10182.0,10182.0
2015-06-01,1018.395,9490.0,9490.0
2015-07-01,1091.124,10168.0,10168.0
2015-08-01,972.799,9066.0,9066.0
2015-09-01,664.798,6195.0,6195.0
2015-10-01,597.253,5566.0,5566.0
2015-11-01,439.604,4097.0,4097.0
2015-12-01,658.943,6141.0,6141.0
2016-01-01,497.542,4593.0,4593.0
2016-02-01,512.063,4727.0,4727.0
2016-03-01,1009.756,9322.0,9322.0
2016-04-01,848.89,7837.0,7837.0
2016-05-01,745.103,6879.0,6879.0
2016-06-01,880.928,8133.0,8133.0
2016-07-01,913.066,8429.0,8429.0
2016-08-01,1201.261,11090.0,11090.0
2016-09-01,861.96,7958.0,7958.0
2016-10-01,663.258,6123.0,6123.0
2016-11-01,472.702,4364.0,4364.0
2016-12-01,764.471,7058.0,7058.0
2017-01-01,534.649,4926.0,4926.0
2017-02-01,652.689,6013.0,6013.0
2017-03-01,803.527,7403.0,7403.0
2017-04-01,875.225,8063.0,8063.0
2017-05-01,956.802,8815.0,8815.0
2017-06-01,818.351,7539.0,7539.0
2017-07-01,913.246,8414.0,8414.0
2017-08-01,824.475,7596.0,7596.0
2017-09-01,791.754,7294.0,7294.0
2017-10-01,689.442,6352.0,6352.0
2017-11-01,608.965,5610.0,5610.0
2017-12-01,497.875,4587.0,4587.0
2018-01-01,560.568,5103.0,5103.0
2018-02-01,491.346,4473.0,4473.0
2018-03-01,709.786,6462.0,6462.0
2018-04-01,871.549,7935.0,7935.0
2018-05-01,865.742,7882.0,7882.0
2018-06-01,931.361,8479.0,8479.0
2018-07-01,879.392,8006.0,8006.0
2018-08-01,897.939,8175.0,8175.0
2018-09-01,594.494,5412.0,5412.0
2018-10-01,640.075,5827.0,5827.0
2018-11-01,464.18,4226.0,4226.0
2018-12-01,383.568,3492.0,3492.0
2019-01-01,449.982,4007.0,4007.0
2019-02-01,433.684,3862.0,3862.0
2019-03-01,718.573,6399.0,6399.0
2019-04-01,738.432,6576.0,6576.0
2019-05-01,838.911,7471.0,7471.0
2019-06-01,812.995,7240.0,7240.0
2019-07-01,903.816,8048.0,8048.0
2019-08-01,804.86,7167.0,7167.0
2019-09-01,733.972,6536.0,6536.0
2019-10-01,581.987,5183.0,5183.0
2019-11-01,501.205,4463.0,4463.0
2019-12-01,444.583,3959.0,3959.0
2020-01-01,485.941,4260.0,4260.0
2020-02-01,499.402,4378.0,4378.0
2020-03-01,638.784,5600.0,5600.0
2020-04-01,867.636,7607.0,7607.0
2020-05-01,868.326,7613.0,7613.0
2020-06-01,844.773,7406.0,7406.0
2020-07-01,944.943,8284.0,8284.0
2020-08-01,758.75,6652.0,6652.0
2020-09-01,642.599,5634.0,5634.0
2020-10-01,651.483,5712.0,5712.0
2020-11-01,544.876,4777.0,4777.0
2020-12-01,460.487,4037.0,4037.0
2021-01-01,421.216,3725.0,3725.0
2021-02-01,411.472,3639.0,3639.0
2021-03-01,675.014,5970.0,5970.0
2021-04-01,907.034,8022.0,8022.0
2021-05-01,914.066,8084.0,8084.0
2021-06-01,842.041,7447.0,7447.0
2021-07-01,909.831,8047.0,8047.0
2021-08-01,829.241,7334.0,7334.0
2021-09-01,775.7,6860.0,6860.0
2021-10-01,636.896,5633.0,5633.0
2021-11-01,598.94,5297.0,5297.0
2021-12-01,437.549,3870.0,3870.0
2022-01-01,488.584,1667.0,1667.0
2022-02-01,545.183,1860.0,1860.0
2022-03-01,710.875,2426.0,2426.0
2022-04-01,922.752,3148.0,3148.0
2022-05-01,874.659,2984.0,2984.0
2022-06-01,924.355,3154.0,3154.0
2022-07-01,822.955,2808.0,2808.0
2022-08-01,800.541,2731.0,2731.0
2022-09-01,749.492,2557.0,2557.0
2022-10-01,628.413,2144.0,2144.0
2022-11-01,490.748,1674.0,1674.0
2022-12-01,384.443,1312.0,1312.0
2023-01-01,510.0,1740.0,1740.0
2023-02-01,550.0,1877.0,1877.0
2023-03-01,818.0,2791.0,2791.0
