measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,2364.504,17305.0,34374.0
2001-02-01,2070.022,15150.0,30093.0
2001-03-01,2268.607,16603.0,32980.0
2001-04-01,2010.352,14713.0,29226.0
2001-05-01,2175.467,15921.0,31626.0
2001-06-01,2307.793,16890.0,33550.0
2001-07-01,2492.4410000000003,18241.0,36234.0
2001-08-01,2486.389,18197.0,36146.0
2001-09-01,2143.69,15689.0,31164.0
2001-10-01,2092.481,15314.0,30420.0
2001-11-01,2117.721,15499.0,30787.0
2001-12-01,2209.532,16171.0,32121.0
2002-01-01,1950.825,11901.0,27682.0
2002-02-01,1839.525,11222.0,26103.0
2002-03-01,2025.727,12358.0,28745.0
2002-04-01,1875.583,11442.0,26615.0
2002-05-01,1975.14,12050.0,28027.0
2002-06-01,2246.75,13707.0,31881.0
2002-07-01,2585.973,15776.0,36695.0
2002-08-01,2518.127,15362.0,35732.0
2002-09-01,2224.523,13571.0,31566.0
2002-10-01,2068.818,12621.0,29357.0
2002-11-01,1971.5980000000002,12028.0,27977.0
2002-12-01,2141.413,13064.0,30387.0
2003-01-01,1885.21,16516.0,32709.0
2003-02-01,1663.6670000000001,14575.0,28865.0
2003-03-01,1711.8580000000002,14997.0,29701.0
2003-04-01,1537.393,13469.0,26674.0
2003-05-01,1568.894,13745.0,27221.0
2003-06-01,1663.87,14577.0,28868.0
2003-07-01,1924.287,16858.0,33387.0
2003-08-01,2040.2040000000002,17874.0,35398.0
2003-09-01,1709.642,14978.0,29663.0
2003-10-01,1603.6940000000002,14050.0,27824.0
2003-11-01,1598.337,14003.0,27731.0
2003-12-01,1773.943,15541.0,30778.0
2004-01-01,594.6645,3510.6499999999996,10844.740000000002
2004-02-01,696.4704999999999,4111.67,12894.555
2004-03-01,236.36,1395.37,4369.445
2004-04-01,64.5,380.78000000000003,1105.225
2004-05-01,1887.861,11145.145,34335.924999999996
2004-06-01,1626.8655,9604.335,28925.505
2004-07-01,1936.6895000000002,11433.405,36150.815
2004-08-01,1712.4205000000002,10109.414999999999,29917.475
2004-09-01,586.248,3460.965,9973.865
2004-10-01,0.0,0.0,0.0
2004-11-01,0.0,0.0,0.0
2004-12-01,139.6705,824.5600000000001,2636.145
2005-01-01,394.8845,2331.2349999999997,8164.21
2005-02-01,350.076,2066.705,7237.78
2005-03-01,417.754,2466.245,8637.025
2005-04-01,428.3005,2528.5049999999997,8855.064999999999
2005-05-01,347.454,2051.22,7183.58
2005-06-01,591.122,3489.735,12221.39
2005-07-01,761.7440000000001,4497.014999999999,15748.980000000001
2005-08-01,814.4185,4807.985000000001,16838.015
2005-09-01,538.745,3180.525,11138.5
2005-10-01,372.57050000000004,2199.5,7702.85
2005-11-01,334.42400000000004,1974.3,6914.185
2005-12-01,361.323,2133.1,7470.32
2006-01-01,333.208,1967.1200000000001,6665.96
2006-02-01,332.23699999999997,1961.39,6646.535
2006-03-01,362.4525,2139.77,7251.014999999999
2006-04-01,304.737,1799.04,6096.385
2006-05-01,295.61600000000004,1745.195,5913.92
2006-06-01,378.15000000000003,2232.435,7565.04
2006-07-01,566.3035,3343.2149999999997,11329.125
2006-08-01,533.1595,3147.55,10666.07
2006-09-01,378.17,2232.5550000000003,7565.4400000000005
2006-10-01,421.7525,2489.85,8437.33
2006-11-01,362.7635,2141.61,7257.2300000000005
2006-12-01,354.471,2092.6499999999996,7091.345
2007-01-01,355.0690000000001,2096.0,6775.5
2007-02-01,685.8815000000001,4049.5,13088.5
2007-03-01,434.9855,2568.0,8300.5
2007-04-01,465.715,2749.5,8886.5
2007-05-01,688.2595,4063.0,13134.0
2007-06-01,827.4845000000001,4885.0,15790.5
2007-07-01,995.707,5878.5,19000.5
2007-08-01,2302.5135000000005,13593.5,43937.0
2007-09-01,804.569,4750.0,15353.0
2007-10-01,743.5515,4389.5,14189.0
2007-11-01,324.972,1918.5,6201.0
2007-12-01,372.89200000000005,2201.5,7116.0
2008-01-01,616.0699999999999,3637.0,11859.0
2008-02-01,489.427,2889.5,9421.5
2008-03-01,355.413,2098.5,6842.0
2008-04-01,271.838,1605.0,5233.0
2008-05-01,226.757,1338.5,4365.0
2008-06-01,837.0640000000001,4941.5,16113.5
2008-07-01,1441.3890000000001,8509.0,27746.5
2008-08-01,900.6825,5317.5,17337.5
2008-09-01,524.4805,3096.5,10096.5
2008-10-01,271.8,1604.5,5231.5
2008-11-01,271.411,1602.5,5224.5
2008-12-01,591.4280000000001,3491.5,11385.0
2009-01-01,1047.582,6184.5,20397.5
2009-02-01,602.48,3556.5,11731.0
2009-03-01,738.0265,4357.0,14370.5
2009-04-01,724.5545,4277.5,14107.5
2009-05-01,638.0300000000001,3766.5,12423.0
2009-06-01,1293.5035000000003,7636.5,25186.0
2009-07-01,791.88,4675.0,15419.0
2009-08-01,1397.5545,8250.5,27211.5
2009-09-01,877.476,5180.0,17085.5
2009-10-01,291.675,1722.0,5679.5
2009-11-01,218.95850000000002,1292.5,4263.5
2009-12-01,255.2345,1506.5,4970.0
2010-01-01,495.56100000000004,2925.5,9342.5
2010-02-01,330.46250000000003,1951.0,6229.5
2010-03-01,255.5645,1508.5,4817.5
2010-04-01,247.41250000000002,1460.5,4664.0
2010-05-01,631.6695,3729.0,11907.0
2010-06-01,1119.3965,6608.5,21101.5
2010-07-01,2141.306,12641.5,40365.5
2010-08-01,2306.8565000000003,13619.0,43487.0
2010-09-01,490.085,2893.5,9238.5
2010-10-01,175.81650000000002,1038.0,3314.0
2010-11-01,175.797,1038.0,3313.5
2010-12-01,632.1575,3732.0,11916.5
2011-01-01,497.4205,2936.5,10045.5
2011-02-01,341.939,2018.5,6906.5
2011-03-01,425.916,2514.0,8603.0
2011-04-01,433.03549999999996,2556.5,8746.5
2011-05-01,786.7379999999999,4644.5,15890.5
2011-06-01,741.0264999999999,4374.5,14967.0
2011-07-01,2198.6255,12979.5,44407.0
2011-08-01,1219.5625,7200.0,24632.0
2011-09-01,419.124,2474.5,8465.5
2011-10-01,286.096,1689.0,5779.0
2011-11-01,232.084,1370.5,4688.0
2011-12-01,349.6375,2064.0,7062.0
2012-01-01,424.1565,2504.0,8567.0
2012-02-01,574.3879999999999,3391.0,11601.5
2012-03-01,645.0325,3808.0,13028.0
2012-04-01,737.209,4352.5,14890.5
2012-05-01,581.4165,3432.0,11743.5
2012-06-01,996.4595,5883.0,20126.5
2012-07-01,1635.3815,9655.0,33031.5
2012-08-01,767.204,4529.0,15496.5
2012-09-01,530.5535,3132.0,10716.0
2012-10-01,219.9095,1298.5,4442.0
2012-11-01,315.339,1862.0,6369.0
2012-12-01,221.4005,1307.0,4472.0
2013-01-01,4663.483499999999,9679.0,9679.0
2013-02-01,4658.6775,9669.0,9669.0
2013-03-01,8693.7935,18043.5,18043.5
2013-04-01,7485.641,15536.0,15536.0
2013-05-01,5451.486,11314.0,11314.0
2013-06-01,5078.03,10539.5,10539.5
2013-07-01,13807.337,28656.5,28656.5
2013-08-01,9603.14,19930.5,19930.5
2013-09-01,5666.7945,11761.0,11761.0
2013-10-01,2699.6059999999998,5603.0,5603.0
2013-11-01,3906.5455,8108.0,8108.0
2013-12-01,3669.0155,7615.0,7615.0
2014-01-01,816.609,4821.0,19779.5
2014-02-01,200.042,1181.0,4845.0
2014-03-01,285.2065,1684.0,6908.0
2014-04-01,250.078,1476.5,6057.5
2014-05-01,772.1705,4558.5,18702.5
2014-06-01,670.745,3959.5,16246.5
2014-07-01,481.914,2845.0,11672.5
2014-08-01,890.322,5256.0,21565.0
2014-09-01,559.856,3305.0,13560.5
2014-10-01,697.7470000000001,4119.0,16901.0
2014-11-01,470.5615,2778.0,11397.5
2014-12-01,558.4635,3297.0,13527.0
2015-01-01,517.655,3056.0,7813.5
2015-02-01,462.318,2729.0,6978.5
2015-03-01,500.9175,2957.5,7561.0
2015-04-01,467.732,2761.0,7059.5
2015-05-01,379.5295,2240.5,5729.0
2015-06-01,573.5815,3386.0,8657.5
2015-07-01,833.1555000000001,4918.5,12575.5
2015-08-01,621.076,3666.5,9374.5
2015-09-01,678.866,4007.5,10246.5
2015-10-01,554.9899999999999,3276.5,8376.5
2015-11-01,569.4095,3361.5,8594.0
2015-12-01,695.7595,4107.5,10501.5
2016-01-01,450.09900000000005,2435.5,6794.0
2016-02-01,465.615,2519.5,7027.5
2016-03-01,626.288,3389.0,9452.5
2016-04-01,471.356,2551.0,7115.0
2016-05-01,449.33050000000003,2431.5,6782.0
