measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2011-01-01,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0
2011-03-01,327.862,3186.0,3186.0
2011-04-01,445.602,4329.0,4329.0
2011-05-01,522.409,5076.0,5076.0
2011-06-01,608.678,5914.0,5914.0
2011-07-01,517.911,5032.0,5032.0
2011-08-01,542.41,5270.0,5270.0
2011-09-01,403.495,3920.0,3920.0
2011-10-01,333.092,3236.0,3236.0
2011-11-01,185.566,1803.0,1803.0
2011-12-01,157.975,1535.0,1535.0
2012-01-01,400.473,3811.0,3811.0
2012-02-01,472.226,4494.0,4494.0
2012-03-01,566.648,5392.0,5392.0
2012-04-01,690.635,6572.0,6572.0
2012-05-01,548.301,5218.0,5218.0
2012-06-01,655.577,6238.0,6238.0
2012-07-01,640.035,6091.0,6091.0
2012-08-01,636.062,6053.0,6053.0
2012-09-01,555.897,5290.0,5290.0
2012-10-01,401.41,3820.0,3820.0
2012-11-01,393.814,3748.0,3748.0
2012-12-01,246.922,2350.0,2350.0
2013-01-01,354.28,3380.0,3380.0
2013-02-01,362.806,3462.0,3462.0
2013-03-01,553.972,5285.0,5285.0
2013-04-01,754.281,7197.0,7197.0
2013-05-01,677.049,6460.0,6460.0
2013-06-01,697.933,6659.0,6659.0
2013-07-01,672.971,6421.0,6421.0
2013-08-01,583.753,5570.0,5570.0
2013-09-01,640.101,6107.0,6107.0
2013-10-01,515.294,4916.0,4916.0
2013-11-01,385.544,3678.0,3678.0
2013-12-01,269.016,2567.0,2567.0
2014-01-01,298.09,2835.0,2835.0
2014-02-01,427.045,4061.0,4061.0
2014-03-01,599.734,5703.0,5703.0
2014-04-01,731.72,6959.0,6959.0
2014-05-01,701.029,6667.0,6667.0
2014-06-01,735.935,6999.0,6999.0
2014-07-01,760.963,7237.0,7237.0
2014-08-01,751.215,7144.0,7144.0
2014-09-01,625.947,5953.0,5953.0
2014-10-01,460.371,4378.0,4378.0
2014-11-01,421.513,4009.0,4009.0
2014-12-01,280.438,2667.0,2667.0
2015-01-01,379.277,3534.0,3534.0
2015-02-01,420.985,3923.0,3923.0
2015-03-01,539.199,5025.0,5025.0
2015-04-01,694.038,6468.0,6468.0
2015-05-01,795.7,7415.0,7415.0
2015-06-01,658.066,6133.0,6133.0
2015-07-01,735.615,6855.0,6855.0
2015-08-01,799.741,7453.0,7453.0
2015-09-01,668.232,6227.0,6227.0
2015-10-01,583.774,5440.0,5440.0
2015-11-01,419.551,3910.0,3910.0
2015-12-01,233.822,2179.0,2179.0
2016-01-01,454.636,4197.0,4197.0
2016-02-01,395.522,3651.0,3651.0
2016-03-01,638.682,5896.0,5896.0
2016-04-01,704.108,6500.0,6500.0
2016-05-01,622.969,5751.0,5751.0
2016-06-01,802.248,7406.0,7406.0
2016-07-01,758.459,7002.0,7002.0
2016-08-01,736.435,6799.0,6799.0
2016-09-01,553.55,5110.0,5110.0
2016-10-01,542.603,5009.0,5009.0
2016-11-01,487.351,4499.0,4499.0
2016-12-01,354.437,3272.0,3272.0
2017-01-01,245.244,2259.0,2259.0
2017-02-01,449.467,4141.0,4141.0
2017-03-01,571.431,5265.0,5265.0
2017-04-01,595.451,5486.0,5486.0
2017-05-01,641.955,5914.0,5914.0
2017-06-01,732.112,6745.0,6745.0
2017-07-01,716.427,6600.0,6600.0
2017-08-01,716.098,6597.0,6597.0
2017-09-01,610.806,5627.0,5627.0
2017-10-01,388.047,3575.0,3575.0
2017-11-01,402.634,3709.0,3709.0
2017-12-01,264.328,2435.0,2435.0
2018-01-01,379.157,3452.0,3452.0
2018-02-01,352.418,3208.0,3208.0
2018-03-01,591.167,5382.0,5382.0
2018-04-01,588.258,5356.0,5356.0
2018-05-01,681.117,6201.0,6201.0
2018-06-01,756.524,6887.0,6887.0
2018-07-01,805.191,7330.0,7330.0
2018-08-01,700.025,6373.0,6373.0
2018-09-01,464.073,4225.0,4225.0
2018-10-01,428.495,3901.0,3901.0
2018-11-01,333.287,3034.0,3034.0
2018-12-01,317.288,2889.0,2889.0
2019-01-01,404.085,3598.0,3598.0
2019-02-01,483.604,4306.0,4306.0
2019-03-01,681.511,6069.0,6069.0
2019-04-01,647.247,5764.0,5764.0
2019-05-01,707.387,6299.0,6299.0
2019-06-01,771.072,6866.0,6866.0
2019-07-01,864.059,7694.0,7694.0
2019-08-01,774.971,6901.0,6901.0
2019-09-01,663.906,5912.0,5912.0
2019-10-01,476.042,4239.0,4239.0
2019-11-01,456.192,4062.0,4062.0
2019-12-01,283.924,2528.0,2528.0
2020-01-01,365.28,3202.0,3202.0
2020-02-01,410.393,3598.0,3598.0
2020-03-01,587.777,5153.0,5153.0
2020-04-01,611.223,5359.0,5359.0
2020-05-01,799.927,7013.0,7013.0
2020-06-01,839.705,7362.0,7362.0
2020-07-01,790.871,6934.0,6934.0
2020-08-01,683.341,5991.0,5991.0
2020-09-01,627.878,5505.0,5505.0
2020-10-01,453.405,3975.0,3975.0
2020-11-01,416.052,3648.0,3648.0
2020-12-01,288.148,2526.0,2526.0
2021-01-01,375.285,3319.0,3319.0
2021-02-01,223.487,1977.0,1977.0
2021-03-01,732.785,6481.0,6481.0
2021-04-01,722.596,6391.0,6391.0
2021-05-01,817.357,7229.0,7229.0
2021-06-01,813.96,7199.0,7199.0
2021-07-01,782.034,6916.0,6916.0
2021-08-01,684.046,6050.0,6050.0
2021-09-01,617.985,5465.0,5465.0
2021-10-01,495.203,4380.0,4380.0
2021-11-01,428.123,3786.0,3786.0
2021-12-01,384.139,3397.0,3397.0
2022-01-01,354.535,1210.0,1210.0
2022-02-01,432.799,1477.0,1477.0
2022-03-01,579.702,1978.0,1978.0
2022-04-01,686.049,2341.0,2341.0
2022-05-01,703.832,2401.0,2401.0
2022-06-01,729.386,2489.0,2489.0
2022-07-01,742.037,2532.0,2532.0
2022-08-01,760.427,2595.0,2595.0
2022-09-01,636.012,2170.0,2170.0
2022-10-01,526.885,1798.0,1798.0
2022-11-01,418.9,1429.0,1429.0
2022-12-01,317.436,1083.0,1083.0
2023-01-01,153.0,522.0,522.0
2023-02-01,241.0,822.0,822.0
2023-03-01,307.0,1047.0,1047.0
2023-04-01,526.0,1795.0,1795.0
2023-05-01,811.0,2767.0,2767.0
2023-06-01,530.0,1808.0,1808.0
2023-07-01,590.0,2013.0,2013.0
2023-08-01,641.0,2187.0,2187.0
2023-09-01,384.0,1310.0,1310.0
2023-10-01,308.0,1051.0,1051.0
2023-11-01,257.0,877.0,877.0
2023-12-01,142.0,485.0,485.0
2024-01-01,64.0,218.0,218.0
2024-02-01,55.0,188.0,188.0
2024-03-01,360.0,1228.0,1228.0
2024-04-01,597.0,2037.0,2037.0
2024-05-01,658.0,2245.0,2245.0
2024-06-01,891.0,3040.0,3040.0
2024-07-01,772.0,2634.0,2634.0
2024-08-01,360.0,1228.0,1228.0
2024-09-01,503.0,1716.0,1716.0
2024-10-01,568.0,1938.0,1938.0
2024-11-01,348.0,1187.0,1187.0
2024-12-01,237.0,809.0,809.0
