measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2005-01-01,0.0,0.0,0.0
2005-02-01,4403.0,44025.6,44025.6
2005-03-01,32855.0,328517.15,328517.15
2005-04-01,40751.0,407469.25,407469.25
2005-05-01,33074.0,330706.93,330706.93
2005-06-01,39726.0,397220.27,397220.27
2005-07-01,25936.0,259334.06,259334.06
2005-08-01,22869.0,228667.13,228667.13
2005-09-01,27714.0,277112.29,277112.29
2005-10-01,32423.0,324197.58,324197.58
2005-11-01,34860.0,348565.14,348565.14
2005-12-01,35452.0,354484.55,354484.55
2006-01-01,41430.0,410944.0,410944.0
2006-02-01,29516.0,292769.0,292769.0
2006-03-01,36312.0,360179.0,360179.0
2006-04-01,38911.0,385958.0,385958.0
2006-05-01,41711.0,413731.0,413731.0
2006-06-01,28650.0,284179.0,284179.0
2006-07-01,30678.0,304295.0,304295.0
2006-08-01,23770.0,235775.0,235775.0
2006-09-01,26992.0,267734.0,267734.0
2006-10-01,33636.0,333635.0,333635.0
2006-11-01,41556.0,412194.0,412194.0
2006-12-01,36351.0,360566.0,360566.0
2007-01-01,25290.0,249966.0,249966.0
2007-02-01,32378.0,320024.0,320024.0
2007-03-01,40240.0,397732.0,397732.0
2007-04-01,39221.0,387660.0,387660.0
2007-05-01,25115.0,248237.0,248237.0
2007-06-01,26737.0,264269.0,264269.0
2007-07-01,15674.0,154922.0,154922.0
2007-08-01,31256.0,308934.0,308934.0
2007-09-01,26036.0,257340.0,257340.0
2007-10-01,37893.0,374534.0,374534.0
2007-11-01,35698.0,352839.0,352839.0
2007-12-01,35750.0,353353.0,353353.0
2008-01-01,39584.0,390061.0,390061.0
2008-02-01,36736.0,361997.0,361997.0
2008-03-01,41255.0,406527.0,406527.0
2008-04-01,40398.0,398082.0,398082.0
2008-05-01,39647.0,390682.0,390682.0
2008-06-01,43789.0,431497.0,431497.0
2008-07-01,29224.0,287973.0,287973.0
2008-08-01,15246.0,150234.0,150234.0
2008-09-01,15319.0,150953.0,150953.0
2008-10-01,31304.0,308470.0,308470.0
2008-11-01,35827.0,353039.0,353039.0
2008-12-01,39662.0,390829.0,390829.0
2009-01-01,34241.0,334192.0,334192.0
2009-02-01,26101.0,254746.0,254746.0
2009-03-01,28383.0,277018.0,277018.0
2009-04-01,20153.0,196693.0,196693.0
2009-05-01,21174.0,206658.0,206658.0
2009-06-01,28192.0,275154.0,275154.0
2009-07-01,17113.0,167023.0,167023.0
2009-08-01,17877.0,174480.0,174480.0
2009-09-01,18297.0,178579.0,178579.0
2009-10-01,28743.0,280532.0,280532.0
2009-11-01,31756.0,309939.0,309939.0
2009-12-01,26792.0,261490.0,261490.0
2010-01-01,27004.0,263451.0,263451.0
2010-02-01,23314.0,227451.0,227451.0
2010-03-01,27929.88,272484.0,272484.0
2010-04-01,40848.39,398517.0,398517.0
2010-05-01,32544.27,317502.0,317502.0
2010-06-01,36822.0,359235.0,359235.0
2010-07-01,24637.0,240359.0,240359.0
2010-08-01,19858.0,193735.0,193735.0
2010-09-01,22521.0,219715.0,219715.0
2010-10-01,21641.0,211130.0,211130.0
