measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2019-03-01,16708.14,139388.0,139388.0
2019-04-01,17247.221,143886.0,143886.0
2019-05-01,16334.82,136274.0,136274.0
2019-06-01,17010.723,141913.0,141913.0
2019-07-01,23221.434,193726.0,193726.0
2019-08-01,21747.877,181433.0,181433.0
2019-09-01,17254.582,143948.0,143948.0
2019-10-01,20311.173,169447.0,169447.0
2019-11-01,18432.508,153775.0,153775.0
2019-12-01,19358.522,161499.0,161499.0
2020-01-01,24409.146,202771.0,202771.0
2020-02-01,21484.565,178475.0,178475.0
2020-03-01,20443.695,169828.0,169828.0
2020-04-01,18187.51,151086.0,151086.0
2020-05-01,18428.839,153090.0,153090.0
2020-06-01,20096.414,166944.0,166944.0
2020-07-01,27040.394,224628.0,224628.0
2020-08-01,21598.989,179425.0,179425.0
2020-09-01,18719.288,155503.0,155503.0
2020-10-01,20476.19,170098.0,170098.0
2020-11-01,15657.775,130071.0,130071.0
2020-12-01,19490.195,161907.0,161907.0
2021-01-01,21378.227,180874.0,180874.0
2021-02-01,22553.114,190815.0,190815.0
2021-03-01,14698.422,124359.0,124359.0
2021-04-01,17908.098,151515.0,151515.0
2021-05-01,15517.772,131291.0,131291.0
2021-06-01,21480.639,181741.0,181741.0
2021-07-01,23075.367,195234.0,195234.0
2021-08-01,23927.414,202443.0,202443.0
2021-09-01,19140.039,161938.0,161938.0
2021-10-01,18588.847,157275.0,157275.0
2021-11-01,20352.621,172198.0,172198.0
2021-12-01,18857.44,159548.0,159548.0
2022-01-01,18319.108,155446.0,155446.0
2022-02-01,14959.365,126936.0,126936.0
2022-03-01,15350.592,130256.0,130256.0
2022-04-01,13483.993,114416.0,114416.0
2022-05-01,12739.377,108099.0,108099.0
2022-06-01,19971.547,169466.0,169466.0
2022-07-01,26705.694,226608.0,226608.0
2022-08-01,24373.975,206823.0,206823.0
2022-09-01,21544.547,182813.0,182813.0
2022-10-01,20910.151,177430.0,177430.0
2022-11-01,14228.355,120733.0,120733.0
2022-12-01,19419.296,164780.0,164780.0
2023-01-01,15560.924,131246.0,131246.0
2023-02-01,15211.585,128298.0,128298.0
2023-03-01,16983.286,143241.0,143241.0
2023-04-01,16497.944,139148.0,139148.0
2023-05-01,15139.77,127693.0,127693.0
2023-06-01,17337.624,146230.0,146230.0
2023-07-01,21097.127,177938.0,177938.0
2023-08-01,20380.92,171898.0,171898.0
2023-09-01,18590.11,156793.0,156793.0
2023-10-01,16384.128,138187.0,138187.0
2023-11-01,15904.952,134146.0,134146.0
2023-12-01,18802.63,158586.0,158586.0
2024-01-01,12190.358,104481.0,104481.0
2024-02-01,14111.889,120951.0,120951.0
2024-03-01,13201.174,113145.0,113145.0
2024-04-01,13386.366,114731.0,114731.0
2024-05-01,15425.009,132204.0,132204.0
2024-06-01,14350.134,122992.0,122992.0
2024-07-01,18566.251,159128.0,159128.0
2024-08-01,18122.508,155324.0,155324.0
2024-09-01,14780.536,126681.0,126681.0
2024-10-01,10457.178,89626.0,89626.0
2024-11-01,12893.658,110509.0,110509.0
2024-12-01,12818.939,109869.0,109869.0
