measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,454.803,4657.64,4657.64
2003-02-01,388.18600000000004,3975.41,3975.41
2003-03-01,354.82300000000004,3633.74,3633.74
2003-04-01,308.219,3156.47,3156.47
2003-05-01,325.455,3332.98,3332.98
2003-06-01,384.988,3942.66,3942.66
2003-07-01,475.321,4867.76,4867.76
2003-08-01,504.715,5168.79,5168.79
2003-09-01,374.065,3830.8,3830.8
2003-10-01,344.095,3523.88,3523.88
2003-11-01,352.925,3614.3,3614.3
2003-12-01,464.406,4755.98,4755.98
2004-01-01,94.57300000000001,947.81,947.81
2004-02-01,136.991,1372.92,1372.92
2004-03-01,74.363,745.27,745.27
2004-04-01,111.22800000000001,1114.73,1114.73
2004-05-01,101.202,1014.25,1014.25
2004-06-01,94.515,947.23,947.23
2004-07-01,83.289,834.72,834.72
2004-08-01,109.214,1094.54,1094.54
2004-09-01,111.37700000000001,1116.22,1116.22
2004-10-01,119.397,1196.6,1196.6
2004-11-01,88.205,883.99,883.99
2004-12-01,145.64700000000002,1459.67,1459.67
2005-01-01,127.32300000000001,1273.11,1273.11
2005-02-01,110.083,1100.72,1100.72
2005-03-01,120.592,1205.8,1205.8
2005-04-01,115.19,1151.78,1151.78
2005-05-01,104.199,1041.89,1041.89
2005-06-01,117.37100000000001,1173.59,1173.59
2005-07-01,125.983,1259.7,1259.7
2005-08-01,106.59700000000001,1065.87,1065.87
2005-09-01,88.203,881.95,881.95
2005-10-01,75.28,752.73,752.73
2005-11-01,80.565,805.57,805.57
2005-12-01,98.613,986.03,986.03
2006-01-01,122.02900000000001,1210.0,1210.0
2006-02-01,110.034,1091.0,1091.0
2006-03-01,96.941,962.0,962.0
2006-04-01,105.518,1047.0,1047.0
2006-05-01,124.757,1237.0,1237.0
2006-06-01,122.58200000000001,1216.0,1216.0
2006-07-01,128.544,1275.0,1275.0
2006-08-01,127.615,1266.0,1266.0
2006-09-01,82.837,822.0,822.0
2006-10-01,73.027,724.0,724.0
2006-11-01,85.53800000000001,848.0,848.0
2006-12-01,90.57900000000001,898.0,898.0
2007-01-01,93.57300000000001,925.0,925.0
2007-02-01,47.988,474.0,474.0
2007-03-01,48.751000000000005,482.0,482.0
2007-04-01,71.9,711.0,711.0
2007-05-01,20.115,199.0,199.0
2007-06-01,48.102000000000004,475.0,475.0
2007-07-01,50.506,499.0,499.0
2007-08-01,48.027,475.0,475.0
2007-09-01,41.007000000000005,405.0,405.0
2007-10-01,24.996000000000002,247.0,247.0
2007-11-01,25.68,254.0,254.0
2007-12-01,28.355,280.0,280.0
2008-01-01,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.0
2008-06-01,0.0,0.0,0.0
2008-07-01,0.0,0.0,0.0
2008-08-01,0.0,0.0,0.0
2008-09-01,0.0,0.0,0.0
2008-10-01,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0
2008-12-01,0.0,0.0,0.0
2009-01-01,126.504,1235.0,1235.0
2009-02-01,61.023,596.0,596.0
2009-03-01,106.945,1044.0,1044.0
2009-04-01,108.78800000000001,1062.0,1062.0
2009-05-01,101.56700000000001,991.0,991.0
2009-06-01,170.436,1663.0,1663.0
2009-07-01,86.03200000000001,840.0,840.0
2009-08-01,96.069,938.0,938.0
2009-09-01,92.873,906.0,906.0
2009-10-01,68.041,664.0,664.0
2009-11-01,146.274,1428.0,1428.0
2009-12-01,235.30800000000002,2297.0,2297.0
2010-01-01,158.047,1542.0,1542.0
2010-02-01,156.02800000000002,1522.0,1522.0
2010-03-01,122.685,1197.0,1197.0
2010-04-01,108.476,1058.0,1058.0
2010-05-01,70.952,692.0,692.0
2010-06-01,81.78200000000001,798.0,798.0
2010-07-01,70.419,687.0,687.0
2010-08-01,75.099,733.0,733.0
2010-09-01,66.083,645.0,645.0
2010-10-01,47.71,465.0,465.0
2010-11-01,73.786,720.0,720.0
2010-12-01,67.933,663.0,663.0
2011-01-01,103.006,1001.0,1001.0
2011-02-01,80.631,783.0,783.0
2011-03-01,158.102,1536.0,1536.0
2011-04-01,180.905,1758.0,1758.0
2011-05-01,159.788,1553.0,1553.0
2011-06-01,132.498,1287.0,1287.0
2011-07-01,108.295,1052.0,1052.0
2011-08-01,108.186,1051.0,1051.0
2011-09-01,102.246,993.0,993.0
2011-10-01,57.127,555.0,555.0
2011-11-01,83.763,814.0,814.0
2011-12-01,145.453,1413.0,1413.0
2012-01-01,143.808,1368.0,1368.0
2012-02-01,70.212,668.0,668.0
2012-03-01,141.318,1345.0,1345.0
2012-04-01,164.794,1568.0,1568.0
2012-05-01,166.266,1582.0,1582.0
2012-06-01,105.047,1000.0,1000.0
2012-07-01,124.143,1181.0,1181.0
2012-08-01,126.856,1207.0,1207.0
2012-09-01,106.91,1017.0,1017.0
2012-10-01,71.504,680.0,680.0
2012-11-01,82.29,783.0,783.0
2012-12-01,55.852,531.0,531.0
2013-01-01,183.568,1751.0,1751.0
2013-02-01,183.182,1748.0,1748.0
2013-03-01,163.525,1560.0,1560.0
2013-04-01,229.76,2192.0,2192.0
2013-05-01,299.811,2860.0,2860.0
2013-06-01,244.102,2329.0,2329.0
2013-07-01,365.207,3484.0,3484.0
2013-08-01,181.081,1728.0,1728.0
2013-09-01,116.406,1111.0,1111.0
2013-10-01,78.357,748.0,748.0
2013-11-01,85.259,813.0,813.0
2013-12-01,177.742,1696.0,1696.0
2014-01-01,279.819,2661.0,2661.0
2014-02-01,188.048,1788.0,1788.0
2014-03-01,175.112,1665.0,1665.0
2014-04-01,238.235,2266.0,2266.0
2014-05-01,228.665,2175.0,2175.0
2014-06-01,150.725,1433.0,1433.0
2014-07-01,129.192,1229.0,1229.0
2014-08-01,143.626,1366.0,1366.0
2014-09-01,122.044,1161.0,1161.0
2014-10-01,111.991,1065.0,1065.0
2014-11-01,83.759,797.0,797.0
2014-12-01,152.784,1453.0,1453.0
2015-01-01,225.592,2102.0,2102.0
2015-02-01,172.331,1606.0,1606.0
2015-03-01,230.158,2145.0,2145.0
2015-04-01,289.108,2694.0,2694.0
2015-05-01,173.763,1619.0,1619.0
2015-06-01,138.168,1288.0,1288.0
2015-07-01,187.505,1747.0,1747.0
2015-08-01,139.57,1301.0,1301.0
2015-09-01,129.366,1206.0,1206.0
2015-10-01,296.777,2766.0,2766.0
2015-11-01,115.122,1073.0,1073.0
2015-12-01,393.54,3667.0,3667.0
2016-01-01,440.143,4063.0,4063.0
2016-02-01,392.016,3619.0,3619.0
2016-03-01,316.737,2924.0,2924.0
2016-04-01,257.057,2373.0,2373.0
2016-05-01,377.657,3487.0,3487.0
2016-06-01,218.377,2016.0,2016.0
2016-07-01,242.042,2235.0,2235.0
2016-08-01,230.996,2133.0,2133.0
2016-09-01,187.461,1731.0,1731.0
2016-10-01,320.728,2961.0,2961.0
2016-11-01,81.547,753.0,753.0
2016-12-01,152.239,1405.0,1405.0
2017-01-01,137.915,1271.0,1271.0
2017-02-01,116.389,1072.0,1072.0
2017-03-01,124.265,1145.0,1145.0
2017-04-01,151.335,1394.0,1394.0
2017-05-01,155.15,1429.0,1429.0
2017-06-01,125.115,1153.0,1153.0
2017-07-01,107.764,993.0,993.0
2017-08-01,88.189,812.0,812.0
2017-09-01,62.451,575.0,575.0
2017-10-01,63.268,583.0,583.0
2017-11-01,96.531,889.0,889.0
2017-12-01,65.628,605.0,605.0
2018-01-01,40.808,372.0,372.0
2018-02-01,48.932,445.0,445.0
2018-03-01,42.625,388.0,388.0
2018-04-01,57.059,519.0,519.0
2018-05-01,56.539,515.0,515.0
2018-06-01,38.2,348.0,348.0
2018-07-01,39.247,357.0,357.0
2018-08-01,57.972,528.0,528.0
2018-09-01,55.977,510.0,510.0
2018-10-01,62.246,567.0,567.0
2018-11-01,67.85,618.0,618.0
2018-12-01,79.545,724.0,724.0
2019-01-01,44.222,394.0,394.0
2019-02-01,31.13,277.0,277.0
2019-03-01,34.503,307.0,307.0
2019-04-01,34.117,304.0,304.0
2019-05-01,30.838,275.0,275.0
2019-06-01,28.271,252.0,252.0
2019-07-01,19.977,178.0,178.0
2019-08-01,16.278,145.0,145.0
2019-09-01,12.908,115.0,115.0
2019-10-01,15.111,135.0,135.0
2019-11-01,15.544,138.0,138.0
